primary_mass sec_mass period case donar_star donar_star_index donar_state
12.302687708123818 7.381612624874291 7943.282347242822 4 none 0 nan
12.302687708123818 7.381612624874291 10000.0 4 none 0 nan
12.589254117941675 7.553552470765005 1.0 0 primary 1 1.0
12.589254117941675 7.553552470765005 1.2589254117941673 0 primary 1 1.0
12.589254117941675 7.553552470765005 1.5848931924611136 0 primary 1 1.0
12.589254117941675 7.553552470765005 1.9952623149688797 0 primary 1 1.0
12.589254117941675 7.553552470765005 2.51188643150958 0 primary 1 1.0
12.589254117941675 7.553552470765005 3.1622776601683795 0 primary 1 1.0
12.589254117941675 7.553552470765005 3.981071705534973 0 primary 1 1.0
12.589254117941675 7.553552470765005 5.011872336272724 0 primary 1 1.0
12.589254117941675 7.553552470765005 6.309573444801933 0 primary 1 1.0
12.589254117941675 7.553552470765005 7.943282347242816 0 primary 1 1.0
12.589254117941675 7.553552470765005 10.0 1 primary 1 2.0
12.589254117941675 7.553552470765005 12.589254117941675 1 primary 1 2.0
12.589254117941675 7.553552470765005 15.848931924611142 1 primary 1 2.0
12.589254117941675 7.553552470765005 19.952623149688797 1 primary 1 2.0
12.589254117941675 7.553552470765005 25.11886431509581 1 primary 1 2.0
12.589254117941675 7.553552470765005 31.622776601683793 1 primary 1 2.0
12.589254117941675 7.553552470765005 39.810717055349734 1 primary 1 2.0
12.589254117941675 7.553552470765005 50.11872336272725 1 primary 1 2.0
12.589254117941675 7.553552470765005 63.09573444801933 1 primary 1 2.0
12.589254117941675 7.553552470765005 79.43282347242817 1 primary 1 2.0
12.589254117941675 7.553552470765005 100.0 1 primary 1 2.0
12.589254117941675 7.553552470765005 125.89254117941675 1 primary 1 2.0
12.589254117941675 7.553552470765005 158.48931924611142 1 primary 1 2.0
12.589254117941675 7.553552470765005 199.52623149688807 1 primary 1 2.0
12.589254117941675 7.553552470765005 251.18864315095823 1 primary 1 2.0
12.589254117941675 7.553552470765005 316.22776601683796 1 primary 1 2.0
12.589254117941675 7.553552470765005 398.1071705534973 1 primary 1 2.0
12.589254117941675 7.553552470765005 501.18723362727246 1 primary 1 2.0
12.589254117941675 7.553552470765005 630.9573444801937 1 primary 1 3.0
12.589254117941675 7.553552470765005 794.3282347242822 1 primary 1 3.0
12.589254117941675 7.553552470765005 1000.0 1 primary 1 3.0
12.589254117941675 7.553552470765005 1258.9254117941675 1 primary 1 3.0
12.589254117941675 7.553552470765005 1584.893192461114 1 primary 1 3.0
12.589254117941675 7.553552470765005 1995.262314968881 3 primary 5 5.0
12.589254117941675 7.553552470765005 2511.886431509582 3 primary 5 5.0
12.589254117941675 7.553552470765005 3162.2776601683795 4 none 0 nan
12.589254117941675 7.553552470765005 3981.0717055349733 4 none 0 nan
12.589254117941675 7.553552470765005 5011.872336272725 4 none 0 nan
12.589254117941675 7.553552470765005 6309.573444801937 4 none 0 nan
12.589254117941675 7.553552470765005 7943.282347242822 4 none 0 nan
12.589254117941675 7.553552470765005 10000.0 4 none 0 nan
12.882495516931343 7.729497310158806 1.0 0 primary 1 1.0
12.882495516931343 7.729497310158806 1.2589254117941673 0 primary 1 1.0
12.882495516931343 7.729497310158806 1.5848931924611136 0 primary 1 1.0
12.882495516931343 7.729497310158806 1.9952623149688797 0 primary 1 1.0
12.882495516931343 7.729497310158806 2.51188643150958 0 primary 1 1.0
12.882495516931343 7.729497310158806 3.1622776601683795 0 primary 1 1.0
12.882495516931343 7.729497310158806 3.981071705534973 0 primary 1 1.0
12.882495516931343 7.729497310158806 5.011872336272724 0 primary 1 1.0
12.882495516931343 7.729497310158806 6.309573444801933 0 primary 1 1.0
12.882495516931343 7.729497310158806 7.943282347242816 0 primary 1 1.0
12.882495516931343 7.729497310158806 10.0 1 primary 1 2.0
12.882495516931343 7.729497310158806 12.589254117941675 1 primary 1 2.0
12.882495516931343 7.729497310158806 15.848931924611142 1 primary 1 2.0
12.882495516931343 7.729497310158806 19.952623149688797 1 primary 1 2.0
12.882495516931343 7.729497310158806 25.11886431509581 1 primary 1 2.0
12.882495516931343 7.729497310158806 31.622776601683793 1 primary 1 2.0
12.882495516931343 7.729497310158806 39.810717055349734 1 primary 1 2.0
12.882495516931343 7.729497310158806 50.11872336272725 1 primary 1 2.0
12.882495516931343 7.729497310158806 63.09573444801933 1 primary 1 2.0
12.882495516931343 7.729497310158806 79.43282347242817 1 primary 1 2.0
12.882495516931343 7.729497310158806 100.0 1 primary 1 2.0
12.882495516931343 7.729497310158806 125.89254117941675 1 primary 1 2.0
12.882495516931343 7.729497310158806 158.48931924611142 1 primary 1 2.0
12.882495516931343 7.729497310158806 199.52623149688807 1 primary 1 2.0
12.882495516931343 7.729497310158806 251.18864315095823 1 primary 1 2.0
12.882495516931343 7.729497310158806 316.22776601683796 1 primary 1 2.0
12.882495516931343 7.729497310158806 398.1071705534973 1 primary 1 2.0
12.882495516931343 7.729497310158806 501.18723362727246 1 primary 1 2.0
12.882495516931343 7.729497310158806 630.9573444801937 1 primary 1 3.0
12.882495516931343 7.729497310158806 794.3282347242822 1 primary 1 3.0
12.882495516931343 7.729497310158806 1000.0 1 primary 1 3.0
12.882495516931343 7.729497310158806 1258.9254117941675 1 primary 1 3.0
12.882495516931343 7.729497310158806 1584.893192461114 1 primary 1 3.0
12.882495516931343 7.729497310158806 1995.262314968881 3 primary 5 5.0
12.882495516931343 7.729497310158806 2511.886431509582 3 primary 5 5.0
12.882495516931343 7.729497310158806 3162.2776601683795 4 none 0 nan
12.882495516931343 7.729497310158806 3981.0717055349733 4 none 0 nan
12.882495516931343 7.729497310158806 5011.872336272725 4 none 0 nan
12.882495516931343 7.729497310158806 6309.573444801937 4 none 0 nan
12.882495516931343 7.729497310158806 7943.282347242822 4 none 0 nan
12.882495516931343 7.729497310158806 10000.0 4 none 0 nan
13.182567385564074 7.909540431338444 1.0 0 primary 1 1.0
13.182567385564074 7.909540431338444 1.2589254117941673 0 primary 1 1.0
13.182567385564074 7.909540431338444 1.5848931924611136 0 primary 1 1.0
13.182567385564074 7.909540431338444 1.9952623149688797 0 primary 1 1.0
13.182567385564074 7.909540431338444 2.51188643150958 0 primary 1 1.0
13.182567385564074 7.909540431338444 3.1622776601683795 0 primary 1 1.0
13.182567385564074 7.909540431338444 3.981071705534973 0 primary 1 1.0
13.182567385564074 7.909540431338444 5.011872336272724 0 primary 1 1.0
13.182567385564074 7.909540431338444 6.309573444801933 0 primary 1 1.0
13.182567385564074 7.909540431338444 7.943282347242816 0 primary 1 1.0
13.182567385564074 7.909540431338444 10.0 1 primary 1 2.0
13.182567385564074 7.909540431338444 12.589254117941675 1 primary 1 2.0
13.182567385564074 7.909540431338444 15.848931924611142 1 primary 1 2.0
13.182567385564074 7.909540431338444 19.952623149688797 1 primary 1 2.0
13.182567385564074 7.909540431338444 25.11886431509581 1 primary 1 2.0
13.182567385564074 7.909540431338444 31.622776601683793 1 primary 1 2.0
13.182567385564074 7.909540431338444 39.810717055349734 1 primary 1 2.0
13.182567385564074 7.909540431338444 50.11872336272725 1 primary 1 2.0
13.182567385564074 7.909540431338444 63.09573444801933 1 primary 1 2.0
13.182567385564074 7.909540431338444 79.43282347242817 1 primary 1 2.0
13.182567385564074 7.909540431338444 100.0 1 primary 1 2.0
13.182567385564074 7.909540431338444 125.89254117941675 1 primary 1 2.0
13.182567385564074 7.909540431338444 158.48931924611142 1 primary 1 2.0
13.182567385564074 7.909540431338444 199.52623149688807 1 primary 1 2.0
13.182567385564074 7.909540431338444 251.18864315095823 1 primary 1 2.0
13.182567385564074 7.909540431338444 316.22776601683796 1 primary 1 2.0
13.182567385564074 7.909540431338444 398.1071705534973 1 primary 1 2.0
13.182567385564074 7.909540431338444 501.18723362727246 1 primary 1 2.0
13.182567385564074 7.909540431338444 630.9573444801937 1 primary 1 2.0
13.182567385564074 7.909540431338444 794.3282347242822 1 primary 1 2.0
13.182567385564074 7.909540431338444 1000.0 1 primary 1 2.0
13.182567385564074 7.909540431338444 1258.9254117941675 1 primary 5 2.0
13.182567385564074 7.909540431338444 1584.893192461114 1 primary 5 2.0
13.182567385564074 7.909540431338444 1995.262314968881 1 primary 5 2.0
13.182567385564074 7.909540431338444 2511.886431509582 3 primary 5 5.0
13.182567385564074 7.909540431338444 3162.2776601683795 4 none 0 nan
13.182567385564074 7.909540431338444 3981.0717055349733 4 none 0 nan
13.182567385564074 7.909540431338444 5011.872336272725 4 none 0 nan
13.182567385564074 7.909540431338444 6309.573444801937 4 none 0 nan
13.182567385564074 7.909540431338444 7943.282347242822 4 none 0 nan
13.182567385564074 7.909540431338444 10000.0 4 none 0 nan
13.48962882591654 8.093777295549923 1.0 0 primary 1 1.0
13.48962882591654 8.093777295549923 1.2589254117941673 0 primary 1 1.0
13.48962882591654 8.093777295549923 1.5848931924611136 0 primary 1 1.0
13.48962882591654 8.093777295549923 1.9952623149688797 0 primary 1 1.0
13.48962882591654 8.093777295549923 2.51188643150958 0 primary 1 1.0
13.48962882591654 8.093777295549923 3.1622776601683795 0 primary 1 1.0
13.48962882591654 8.093777295549923 3.981071705534973 0 primary 1 1.0
13.48962882591654 8.093777295549923 5.011872336272724 0 primary 1 1.0
13.48962882591654 8.093777295549923 6.309573444801933 0 primary 1 1.0
13.48962882591654 8.093777295549923 7.943282347242816 0 primary 1 1.0
13.48962882591654 8.093777295549923 10.0 1 primary 1 2.0
13.48962882591654 8.093777295549923 12.589254117941675 1 primary 1 2.0
13.48962882591654 8.093777295549923 15.848931924611142 1 primary 1 2.0
13.48962882591654 8.093777295549923 19.952623149688797 1 primary 1 2.0
13.48962882591654 8.093777295549923 25.11886431509581 1 primary 1 2.0
13.48962882591654 8.093777295549923 31.622776601683793 1 primary 1 2.0
13.48962882591654 8.093777295549923 39.810717055349734 1 primary 1 2.0
13.48962882591654 8.093777295549923 50.11872336272725 1 primary 1 2.0
13.48962882591654 8.093777295549923 63.09573444801933 1 primary 1 2.0
13.48962882591654 8.093777295549923 79.43282347242817 1 primary 1 2.0
13.48962882591654 8.093777295549923 100.0 1 primary 1 2.0
13.48962882591654 8.093777295549923 125.89254117941675 1 primary 1 2.0
13.48962882591654 8.093777295549923 158.48931924611142 1 primary 1 2.0
13.48962882591654 8.093777295549923 199.52623149688807 1 primary 1 2.0
13.48962882591654 8.093777295549923 251.18864315095823 1 primary 1 2.0
13.48962882591654 8.093777295549923 316.22776601683796 1 primary 1 2.0
13.48962882591654 8.093777295549923 398.1071705534973 1 primary 1 2.0
13.48962882591654 8.093777295549923 501.18723362727246 1 primary 1 2.0
13.48962882591654 8.093777295549923 630.9573444801937 1 primary 1 2.0
13.48962882591654 8.093777295549923 794.3282347242822 1 primary 1 2.0
13.48962882591654 8.093777295549923 1000.0 1 primary 1 2.0
13.48962882591654 8.093777295549923 1258.9254117941675 1 primary 5 2.0
13.48962882591654 8.093777295549923 1584.893192461114 1 primary 5 2.0
13.48962882591654 8.093777295549923 1995.262314968881 1 primary 5 2.0
13.48962882591654 8.093777295549923 2511.886431509582 3 primary 5 5.0
13.48962882591654 8.093777295549923 3162.2776601683795 4 none 0 nan
13.48962882591654 8.093777295549923 3981.0717055349733 4 none 0 nan
13.48962882591654 8.093777295549923 5011.872336272725 4 none 0 nan
13.48962882591654 8.093777295549923 6309.573444801937 4 none 0 nan
13.48962882591654 8.093777295549923 7943.282347242822 4 none 0 nan
13.48962882591654 8.093777295549923 10000.0 4 none 0 nan
13.803842646028853 8.282305587617312 1.0 0 primary 1 1.0
13.803842646028853 8.282305587617312 1.2589254117941673 0 primary 1 1.0
13.803842646028853 8.282305587617312 1.5848931924611136 0 primary 1 1.0
13.803842646028853 8.282305587617312 1.9952623149688797 0 primary 1 1.0
13.803842646028853 8.282305587617312 2.51188643150958 0 primary 1 1.0
13.803842646028853 8.282305587617312 3.1622776601683795 0 primary 1 1.0
13.803842646028853 8.282305587617312 3.981071705534973 0 primary 1 1.0
13.803842646028853 8.282305587617312 5.011872336272724 0 primary 1 1.0
13.803842646028853 8.282305587617312 6.309573444801933 0 primary 1 1.0
13.803842646028853 8.282305587617312 7.943282347242816 0 primary 1 1.0
13.803842646028853 8.282305587617312 10.0 1 primary 1 2.0
13.803842646028853 8.282305587617312 12.589254117941675 1 primary 1 2.0
13.803842646028853 8.282305587617312 15.848931924611142 1 primary 1 2.0
13.803842646028853 8.282305587617312 19.952623149688797 1 primary 1 2.0
13.803842646028853 8.282305587617312 25.11886431509581 1 primary 1 2.0
13.803842646028853 8.282305587617312 31.622776601683793 1 primary 1 2.0
13.803842646028853 8.282305587617312 39.810717055349734 1 primary 1 2.0
13.803842646028853 8.282305587617312 50.11872336272725 1 primary 1 2.0
13.803842646028853 8.282305587617312 63.09573444801933 1 primary 1 2.0
13.803842646028853 8.282305587617312 79.43282347242817 1 primary 1 2.0
13.803842646028853 8.282305587617312 100.0 1 primary 1 2.0
13.803842646028853 8.282305587617312 125.89254117941675 1 primary 1 2.0
13.803842646028853 8.282305587617312 158.48931924611142 1 primary 1 2.0
13.803842646028853 8.282305587617312 199.52623149688807 1 primary 1 2.0
13.803842646028853 8.282305587617312 251.18864315095823 1 primary 1 2.0
13.803842646028853 8.282305587617312 316.22776601683796 1 primary 1 2.0
13.803842646028853 8.282305587617312 398.1071705534973 1 primary 1 2.0
13.803842646028853 8.282305587617312 501.18723362727246 1 primary 1 2.0
13.803842646028853 8.282305587617312 630.9573444801937 1 primary 1 2.0
13.803842646028853 8.282305587617312 794.3282347242822 1 primary 1 2.0
13.803842646028853 8.282305587617312 1000.0 1 primary 1 2.0
13.803842646028853 8.282305587617312 1258.9254117941675 1 primary 5 2.0
13.803842646028853 8.282305587617312 1584.893192461114 1 primary 5 2.0
13.803842646028853 8.282305587617312 1995.262314968881 1 primary 5 2.0
13.803842646028853 8.282305587617312 2511.886431509582 3 primary 5 5.0
13.803842646028853 8.282305587617312 3162.2776601683795 4 none 0 nan
13.803842646028853 8.282305587617312 3981.0717055349733 4 none 0 nan
13.803842646028853 8.282305587617312 5011.872336272725 4 none 0 nan
13.803842646028853 8.282305587617312 6309.573444801937 4 none 0 nan
13.803842646028853 8.282305587617312 7943.282347242822 4 none 0 nan
13.803842646028853 8.282305587617312 10000.0 4 none 0 nan
14.125375446227547 8.475225267736528 1.0 0 primary 1 1.0
14.125375446227547 8.475225267736528 1.2589254117941673 0 primary 1 1.0
14.125375446227547 8.475225267736528 1.5848931924611136 0 primary 1 1.0
14.125375446227547 8.475225267736528 1.9952623149688797 0 primary 1 1.0
14.125375446227547 8.475225267736528 2.51188643150958 0 primary 1 1.0
14.125375446227547 8.475225267736528 3.1622776601683795 0 primary 1 1.0
14.125375446227547 8.475225267736528 3.981071705534973 0 primary 1 1.0
14.125375446227547 8.475225267736528 5.011872336272724 0 primary 1 1.0
14.125375446227547 8.475225267736528 6.309573444801933 0 primary 1 1.0
14.125375446227547 8.475225267736528 7.943282347242816 0 primary 1 1.0
14.125375446227547 8.475225267736528 10.0 1 primary 1 2.0
14.125375446227547 8.475225267736528 12.589254117941675 1 primary 1 2.0
14.125375446227547 8.475225267736528 15.848931924611142 1 primary 1 2.0
14.125375446227547 8.475225267736528 19.952623149688797 1 primary 1 2.0
14.125375446227547 8.475225267736528 25.11886431509581 1 primary 1 2.0
14.125375446227547 8.475225267736528 31.622776601683793 1 primary 1 2.0
14.125375446227547 8.475225267736528 39.810717055349734 1 primary 1 2.0
14.125375446227547 8.475225267736528 50.11872336272725 1 primary 1 2.0
14.125375446227547 8.475225267736528 63.09573444801933 1 primary 1 2.0
14.125375446227547 8.475225267736528 79.43282347242817 1 primary 1 2.0
14.125375446227547 8.475225267736528 100.0 1 primary 1 2.0
14.125375446227547 8.475225267736528 125.89254117941675 1 primary 1 2.0
14.125375446227547 8.475225267736528 158.48931924611142 1 primary 1 2.0
14.125375446227547 8.475225267736528 199.52623149688807 1 primary 1 2.0
14.125375446227547 8.475225267736528 251.18864315095823 1 primary 1 2.0
14.125375446227547 8.475225267736528 316.22776601683796 1 primary 1 2.0
14.125375446227547 8.475225267736528 398.1071705534973 1 primary 1 2.0
14.125375446227547 8.475225267736528 501.18723362727246 1 primary 1 2.0
14.125375446227547 8.475225267736528 630.9573444801937 1 primary 1 2.0
14.125375446227547 8.475225267736528 794.3282347242822 1 primary 1 2.0
14.125375446227547 8.475225267736528 1000.0 1 primary 1 2.0
14.125375446227547 8.475225267736528 1258.9254117941675 1 primary 5 2.0
14.125375446227547 8.475225267736528 1584.893192461114 1 primary 5 2.0
14.125375446227547 8.475225267736528 1995.262314968881 1 primary 5 2.0
14.125375446227547 8.475225267736528 2511.886431509582 3 primary 5 5.0
14.125375446227547 8.475225267736528 3162.2776601683795 4 none 0 nan
14.125375446227547 8.475225267736528 3981.0717055349733 4 none 0 nan
14.125375446227547 8.475225267736528 5011.872336272725 4 none 0 nan
14.125375446227547 8.475225267736528 6309.573444801937 4 none 0 nan
14.125375446227547 8.475225267736528 7943.282347242822 4 none 0 nan
14.125375446227547 8.475225267736528 10000.0 4 none 0 nan
14.45439770745928 8.672638624475567 1.0 0 primary 1 1.0
14.45439770745928 8.672638624475567 1.2589254117941673 0 primary 1 1.0
14.45439770745928 8.672638624475567 1.5848931924611136 0 primary 1 1.0
14.45439770745928 8.672638624475567 1.9952623149688797 0 primary 1 1.0
14.45439770745928 8.672638624475567 2.51188643150958 0 primary 1 1.0
14.45439770745928 8.672638624475567 3.1622776601683795 0 primary 1 1.0
14.45439770745928 8.672638624475567 3.981071705534973 0 primary 1 1.0
14.45439770745928 8.672638624475567 5.011872336272724 0 primary 1 1.0
14.45439770745928 8.672638624475567 6.309573444801933 0 primary 1 1.0
14.45439770745928 8.672638624475567 7.943282347242816 0 primary 1 1.0
14.45439770745928 8.672638624475567 10.0 1 primary 1 2.0
14.45439770745928 8.672638624475567 12.589254117941675 1 primary 1 2.0
14.45439770745928 8.672638624475567 15.848931924611142 1 primary 1 2.0
14.45439770745928 8.672638624475567 19.952623149688797 1 primary 1 2.0
14.45439770745928 8.672638624475567 25.11886431509581 1 primary 1 2.0
14.45439770745928 8.672638624475567 31.622776601683793 1 primary 1 2.0
14.45439770745928 8.672638624475567 39.810717055349734 1 primary 1 2.0
14.45439770745928 8.672638624475567 50.11872336272725 1 primary 1 2.0
14.45439770745928 8.672638624475567 63.09573444801933 1 primary 1 2.0
14.45439770745928 8.672638624475567 79.43282347242817 1 primary 1 2.0
14.45439770745928 8.672638624475567 100.0 1 primary 1 2.0
14.45439770745928 8.672638624475567 125.89254117941675 1 primary 1 2.0
14.45439770745928 8.672638624475567 158.48931924611142 1 primary 1 2.0
14.45439770745928 8.672638624475567 199.52623149688807 1 primary 1 2.0
14.45439770745928 8.672638624475567 251.18864315095823 1 primary 1 2.0
14.45439770745928 8.672638624475567 316.22776601683796 1 primary 1 2.0
14.45439770745928 8.672638624475567 398.1071705534973 1 primary 1 2.0
14.45439770745928 8.672638624475567 501.18723362727246 1 primary 1 2.0
14.45439770745928 8.672638624475567 630.9573444801937 1 primary 1 2.0
14.45439770745928 8.672638624475567 794.3282347242822 1 primary 1 2.0
14.45439770745928 8.672638624475567 1000.0 1 primary 1 2.0
14.45439770745928 8.672638624475567 1258.9254117941675 1 primary 5 2.0
14.45439770745928 8.672638624475567 1584.893192461114 1 primary 5 2.0
14.45439770745928 8.672638624475567 1995.262314968881 1 primary 5 2.0
14.45439770745928 8.672638624475567 2511.886431509582 3 primary 5 5.0
14.45439770745928 8.672638624475567 3162.2776601683795 4 none 0 nan
14.45439770745928 8.672638624475567 3981.0717055349733 4 none 0 nan
14.45439770745928 8.672638624475567 5011.872336272725 4 none 0 nan
14.45439770745928 8.672638624475567 6309.573444801937 4 none 0 nan
14.45439770745928 8.672638624475567 7943.282347242822 4 none 0 nan
14.45439770745928 8.672638624475567 10000.0 4 none 0 nan
14.791083881682079 8.874650329009247 1.0 0 primary 1 1.0
14.791083881682079 8.874650329009247 1.2589254117941673 0 primary 1 1.0
14.791083881682079 8.874650329009247 1.5848931924611136 0 primary 1 1.0
14.791083881682079 8.874650329009247 1.9952623149688797 0 primary 1 1.0
14.791083881682079 8.874650329009247 2.51188643150958 0 primary 1 1.0
14.791083881682079 8.874650329009247 3.1622776601683795 0 primary 1 1.0
14.791083881682079 8.874650329009247 3.981071705534973 0 primary 1 1.0
14.791083881682079 8.874650329009247 5.011872336272724 0 primary 1 1.0
14.791083881682079 8.874650329009247 6.309573444801933 0 primary 1 1.0
14.791083881682079 8.874650329009247 7.943282347242816 0 primary 1 1.0
14.791083881682079 8.874650329009247 10.0 1 primary 1 2.0
14.791083881682079 8.874650329009247 12.589254117941675 1 primary 1 2.0
14.791083881682079 8.874650329009247 15.848931924611142 1 primary 1 2.0
14.791083881682079 8.874650329009247 19.952623149688797 1 primary 1 2.0
14.791083881682079 8.874650329009247 25.11886431509581 1 primary 1 2.0
14.791083881682079 8.874650329009247 31.622776601683793 1 primary 1 2.0
14.791083881682079 8.874650329009247 39.810717055349734 1 primary 1 2.0
14.791083881682079 8.874650329009247 50.11872336272725 1 primary 1 2.0
14.791083881682079 8.874650329009247 63.09573444801933 1 primary 1 2.0
14.791083881682079 8.874650329009247 79.43282347242817 1 primary 1 2.0
14.791083881682079 8.874650329009247 100.0 1 primary 1 2.0
14.791083881682079 8.874650329009247 125.89254117941675 1 primary 1 2.0
14.791083881682079 8.874650329009247 158.48931924611142 1 primary 1 2.0
14.791083881682079 8.874650329009247 199.52623149688807 1 primary 1 2.0
14.791083881682079 8.874650329009247 251.18864315095823 1 primary 1 2.0
14.791083881682079 8.874650329009247 316.22776601683796 1 primary 1 2.0
14.791083881682079 8.874650329009247 398.1071705534973 1 primary 1 2.0
14.791083881682079 8.874650329009247 501.18723362727246 1 primary 1 2.0
14.791083881682079 8.874650329009247 630.9573444801937 1 primary 1 2.0
14.791083881682079 8.874650329009247 794.3282347242822 1 primary 1 2.0
14.791083881682079 8.874650329009247 1000.0 1 primary 1 2.0
14.791083881682079 8.874650329009247 1258.9254117941675 1 primary 5 2.0
14.791083881682079 8.874650329009247 1584.893192461114 1 primary 5 2.0
14.791083881682079 8.874650329009247 1995.262314968881 1 primary 5 2.0
14.791083881682079 8.874650329009247 2511.886431509582 2 primary 5 4.0
14.791083881682079 8.874650329009247 3162.2776601683795 4 none 0 nan
14.791083881682079 8.874650329009247 3981.0717055349733 4 none 0 nan
14.791083881682079 8.874650329009247 5011.872336272725 4 none 0 nan
14.791083881682079 8.874650329009247 6309.573444801937 4 none 0 nan
14.791083881682079 8.874650329009247 7943.282347242822 4 none 0 nan
14.791083881682079 8.874650329009247 10000.0 4 none 0 nan
15.135612484362087 9.081367490617252 1.0 0 primary 1 1.0
15.135612484362087 9.081367490617252 1.2589254117941673 0 primary 1 1.0
15.135612484362087 9.081367490617252 1.5848931924611136 0 primary 1 1.0
15.135612484362087 9.081367490617252 1.9952623149688797 0 primary 1 1.0
15.135612484362087 9.081367490617252 2.51188643150958 0 primary 1 1.0
15.135612484362087 9.081367490617252 3.1622776601683795 0 primary 1 1.0
15.135612484362087 9.081367490617252 3.981071705534973 0 primary 1 1.0
15.135612484362087 9.081367490617252 5.011872336272724 0 primary 1 1.0
15.135612484362087 9.081367490617252 6.309573444801933 0 primary 1 1.0
15.135612484362087 9.081367490617252 7.943282347242816 0 primary 1 1.0
15.135612484362087 9.081367490617252 10.0 1 primary 1 2.0
15.135612484362087 9.081367490617252 12.589254117941675 1 primary 1 2.0
15.135612484362087 9.081367490617252 15.848931924611142 1 primary 1 2.0
15.135612484362087 9.081367490617252 19.952623149688797 1 primary 1 2.0
15.135612484362087 9.081367490617252 25.11886431509581 1 primary 1 2.0
15.135612484362087 9.081367490617252 31.622776601683793 1 primary 1 2.0
15.135612484362087 9.081367490617252 39.810717055349734 1 primary 1 2.0
15.135612484362087 9.081367490617252 50.11872336272725 1 primary 1 2.0
15.135612484362087 9.081367490617252 63.09573444801933 1 primary 1 2.0
15.135612484362087 9.081367490617252 79.43282347242817 1 primary 1 2.0
15.135612484362087 9.081367490617252 100.0 1 primary 1 2.0
15.135612484362087 9.081367490617252 125.89254117941675 1 primary 1 2.0
15.135612484362087 9.081367490617252 158.48931924611142 1 primary 1 2.0
15.135612484362087 9.081367490617252 199.52623149688807 1 primary 1 2.0
15.135612484362087 9.081367490617252 251.18864315095823 1 primary 1 2.0
15.135612484362087 9.081367490617252 316.22776601683796 1 primary 1 2.0
15.135612484362087 9.081367490617252 398.1071705534973 1 primary 1 2.0
15.135612484362087 9.081367490617252 501.18723362727246 1 primary 1 2.0
15.135612484362087 9.081367490617252 630.9573444801937 1 primary 1 2.0
15.135612484362087 9.081367490617252 794.3282347242822 1 primary 1 2.0
15.135612484362087 9.081367490617252 1000.0 1 primary 1 2.0
15.135612484362087 9.081367490617252 1258.9254117941675 1 primary 5 2.0
15.135612484362087 9.081367490617252 1584.893192461114 1 primary 5 2.0
15.135612484362087 9.081367490617252 1995.262314968881 1 primary 5 2.0
15.135612484362087 9.081367490617252 2511.886431509582 3 primary 5 5.0
15.135612484362087 9.081367490617252 3162.2776601683795 4 none 0 nan
15.135612484362087 9.081367490617252 3981.0717055349733 4 none 0 nan
15.135612484362087 9.081367490617252 5011.872336272725 4 none 0 nan
15.135612484362087 9.081367490617252 6309.573444801937 4 none 0 nan
15.135612484362087 9.081367490617252 7943.282347242822 4 none 0 nan
15.135612484362087 9.081367490617252 10000.0 4 none 0 nan
15.48816618912482 9.292899713474892 1.0 0 primary 1 1.0
15.48816618912482 9.292899713474892 1.2589254117941673 0 primary 1 1.0
15.48816618912482 9.292899713474892 1.5848931924611136 0 primary 1 1.0
15.48816618912482 9.292899713474892 1.9952623149688797 0 primary 1 1.0
15.48816618912482 9.292899713474892 2.51188643150958 0 primary 1 1.0
15.48816618912482 9.292899713474892 3.1622776601683795 0 primary 1 1.0
15.48816618912482 9.292899713474892 3.981071705534973 0 primary 1 1.0
15.48816618912482 9.292899713474892 5.011872336272724 0 primary 1 1.0
15.48816618912482 9.292899713474892 6.309573444801933 0 primary 1 1.0
15.48816618912482 9.292899713474892 7.943282347242816 0 primary 1 1.0
15.48816618912482 9.292899713474892 10.0 0 primary 1 1.0
15.48816618912482 9.292899713474892 12.589254117941675 1 primary 1 2.0
15.48816618912482 9.292899713474892 15.848931924611142 1 primary 1 2.0
15.48816618912482 9.292899713474892 19.952623149688797 1 primary 1 2.0
15.48816618912482 9.292899713474892 25.11886431509581 1 primary 1 2.0
15.48816618912482 9.292899713474892 31.622776601683793 1 primary 1 2.0
15.48816618912482 9.292899713474892 39.810717055349734 1 primary 1 2.0
15.48816618912482 9.292899713474892 50.11872336272725 1 primary 1 2.0
15.48816618912482 9.292899713474892 63.09573444801933 1 primary 1 2.0
15.48816618912482 9.292899713474892 79.43282347242817 1 primary 1 2.0
15.48816618912482 9.292899713474892 100.0 1 primary 1 2.0
15.48816618912482 9.292899713474892 125.89254117941675 1 primary 1 2.0
15.48816618912482 9.292899713474892 158.48931924611142 1 primary 1 2.0
15.48816618912482 9.292899713474892 199.52623149688807 1 primary 1 2.0
15.48816618912482 9.292899713474892 251.18864315095823 1 primary 1 2.0
15.48816618912482 9.292899713474892 316.22776601683796 1 primary 1 2.0
15.48816618912482 9.292899713474892 398.1071705534973 1 primary 1 2.0
15.48816618912482 9.292899713474892 501.18723362727246 1 primary 1 2.0
15.48816618912482 9.292899713474892 630.9573444801937 1 primary 1 2.0
15.48816618912482 9.292899713474892 794.3282347242822 1 primary 1 2.0
15.48816618912482 9.292899713474892 1000.0 1 primary 1 2.0
15.48816618912482 9.292899713474892 1258.9254117941675 1 primary 5 2.0
15.48816618912482 9.292899713474892 1584.893192461114 1 primary 5 2.0
15.48816618912482 9.292899713474892 1995.262314968881 1 primary 5 2.0
