primary_mass period case donar_state
14.45439770745928 125.89254117941675 1 2.0
14.45439770745928 158.48931924611142 1 2.0
14.45439770745928 199.52623149688807 1 2.0
14.45439770745928 251.18864315095823 1 2.0
14.45439770745928 316.227766016838 1 2.0
14.45439770745928 398.1071705534973 1 2.0
14.45439770745928 501.18723362727246 1 2.0
14.45439770745928 630.9573444801937 1 2.0
14.45439770745928 794.3282347242822 1 2.0
14.45439770745928 1000.0 1 2.0
14.45439770745928 1258.9254117941675 1 2.0
14.45439770745928 1584.893192461114 1 2.0
14.45439770745928 1995.262314968881 1 2.0
14.45439770745928 2511.886431509582 1 2.0
14.45439770745928 3162.2776601683795 4 
14.45439770745928 3981.071705534973 4 
14.45439770745928 5011.872336272725 4 
14.45439770745928 6309.573444801937 4 
14.45439770745928 7943.282347242822 4 
14.79108388168208 1.0 0 1.0
14.79108388168208 1.2589254117941673 0 1.0
14.79108388168208 1.5848931924611136 0 1.0
14.79108388168208 1.99526231496888 0 1.0
14.79108388168208 2.51188643150958 0 1.0
14.79108388168208 3.1622776601683795 0 1.0
14.79108388168208 3.981071705534973 0 1.0
14.79108388168208 5.011872336272724 0 1.0
14.79108388168208 6.309573444801933 0 1.0
14.79108388168208 7.943282347242816 0 1.0
14.79108388168208 10.0 0 1.0
14.79108388168208 12.589254117941676 0 1.0
14.79108388168208 15.848931924611142 0 1.0
14.79108388168208 19.9526231496888 0 1.0
14.79108388168208 25.11886431509581 1 2.0
14.79108388168208 31.622776601683796 1 2.0
14.79108388168208 39.81071705534973 1 2.0
14.79108388168208 50.11872336272725 1 2.0
14.79108388168208 63.09573444801933 1 2.0
14.79108388168208 79.43282347242817 1 2.0
14.79108388168208 100.0 1 2.0
14.79108388168208 125.89254117941675 1 2.0
14.79108388168208 158.48931924611142 1 2.0
14.79108388168208 199.52623149688807 1 2.0
14.79108388168208 251.18864315095823 1 2.0
14.79108388168208 316.227766016838 1 2.0
14.79108388168208 398.1071705534973 1 2.0
14.79108388168208 501.18723362727246 1 2.0
14.79108388168208 630.9573444801937 1 2.0
14.79108388168208 794.3282347242822 1 2.0
14.79108388168208 1000.0 1 2.0
14.79108388168208 1258.9254117941675 1 2.0
14.79108388168208 1584.893192461114 1 2.0
14.79108388168208 1995.262314968881 1 2.0
14.79108388168208 2511.886431509582 1 2.0
14.79108388168208 3162.2776601683795 4 
14.79108388168208 3981.071705534973 4 
14.79108388168208 5011.872336272725 4 
14.79108388168208 6309.573444801937 4 
14.79108388168208 7943.282347242822 4 
15.135612484362088 1.0 0 1.0
15.135612484362088 1.2589254117941673 0 1.0
15.135612484362088 1.5848931924611136 0 1.0
15.135612484362088 1.99526231496888 0 1.0
15.135612484362088 2.51188643150958 0 1.0
15.135612484362088 3.1622776601683795 0 1.0
15.135612484362088 3.981071705534973 0 1.0
15.135612484362088 5.011872336272724 0 1.0
15.135612484362088 6.309573444801933 0 1.0
15.135612484362088 7.943282347242816 0 1.0
15.135612484362088 10.0 0 1.0
15.135612484362088 12.589254117941676 0 1.0
15.135612484362088 15.848931924611142 0 1.0
15.135612484362088 19.9526231496888 0 1.0
15.135612484362088 25.11886431509581 1 2.0
15.135612484362088 31.622776601683796 1 2.0
15.135612484362088 39.81071705534973 1 2.0
15.135612484362088 50.11872336272725 1 2.0
15.135612484362088 63.09573444801933 1 2.0
15.135612484362088 79.43282347242817 1 2.0
15.135612484362088 100.0 1 2.0
15.135612484362088 125.89254117941675 1 2.0
15.135612484362088 158.48931924611142 1 2.0
15.135612484362088 199.52623149688807 1 2.0
15.135612484362088 251.18864315095823 1 2.0
15.135612484362088 316.227766016838 1 2.0
15.135612484362088 398.1071705534973 1 2.0
15.135612484362088 501.18723362727246 1 2.0
15.135612484362088 630.9573444801937 1 2.0
15.135612484362088 794.3282347242822 1 2.0
15.135612484362088 1000.0 1 2.0
15.135612484362088 1258.9254117941675 1 2.0
15.135612484362088 1584.893192461114 1 2.0
15.135612484362088 1995.262314968881 1 2.0
15.135612484362088 2511.886431509582 1 2.0
15.135612484362088 3162.2776601683795 4 
15.135612484362088 3981.071705534973 4 
15.135612484362088 5011.872336272725 4 
15.135612484362088 6309.573444801937 4 
15.135612484362088 7943.282347242822 4 
15.48816618912482 1.0 0 1.0
15.48816618912482 1.2589254117941673 0 1.0
15.48816618912482 1.5848931924611136 0 1.0
15.48816618912482 1.99526231496888 0 1.0
15.48816618912482 2.51188643150958 0 1.0
15.48816618912482 3.1622776601683795 0 1.0
15.48816618912482 3.981071705534973 0 1.0
15.48816618912482 5.011872336272724 0 1.0
15.48816618912482 6.309573444801933 0 1.0
15.48816618912482 7.943282347242816 0 1.0
15.48816618912482 10.0 0 1.0
15.48816618912482 12.589254117941676 0 1.0
15.48816618912482 15.848931924611142 0 1.0
15.48816618912482 19.9526231496888 0 1.0
15.48816618912482 25.11886431509581 1 2.0
15.48816618912482 31.622776601683796 1 2.0
15.48816618912482 39.81071705534973 1 2.0
15.48816618912482 50.11872336272725 1 2.0
15.48816618912482 63.09573444801933 1 2.0
15.48816618912482 79.43282347242817 1 2.0
15.48816618912482 100.0 1 2.0
15.48816618912482 125.89254117941675 1 2.0
15.48816618912482 158.48931924611142 1 2.0
15.48816618912482 199.52623149688807 1 2.0
15.48816618912482 251.18864315095823 1 2.0
15.48816618912482 316.227766016838 1 2.0
15.48816618912482 398.1071705534973 1 2.0
15.48816618912482 501.18723362727246 1 2.0
15.48816618912482 630.9573444801937 1 2.0
15.48816618912482 794.3282347242822 1 2.0
15.48816618912482 1000.0 1 2.0
15.48816618912482 1258.9254117941675 1 2.0
15.48816618912482 1584.893192461114 1 2.0
15.48816618912482 1995.262314968881 1 2.0
15.48816618912482 2511.886431509582 1 2.0
15.48816618912482 3162.2776601683795 4 
15.48816618912482 3981.071705534973 4 
15.48816618912482 5011.872336272725 4 
15.48816618912482 6309.573444801937 4 
15.48816618912482 7943.282347242822 4 
15.848931924611142 1.0 0 1.0
15.848931924611142 1.2589254117941673 0 1.0
15.848931924611142 1.5848931924611136 0 1.0
15.848931924611142 1.99526231496888 0 1.0
15.848931924611142 2.51188643150958 0 1.0
15.848931924611142 3.1622776601683795 0 1.0
15.848931924611142 3.981071705534973 0 1.0
15.848931924611142 5.011872336272724 0 1.0
15.848931924611142 6.309573444801933 0 1.0
15.848931924611142 7.943282347242816 0 1.0
15.848931924611142 10.0 0 1.0
15.848931924611142 12.589254117941676 0 1.0
15.848931924611142 15.848931924611142 0 1.0
15.848931924611142 19.9526231496888 0 1.0
15.848931924611142 25.11886431509581 1 2.0
15.848931924611142 31.622776601683796 1 2.0
15.848931924611142 39.81071705534973 1 2.0
15.848931924611142 50.11872336272725 1 2.0
15.848931924611142 63.09573444801933 1 2.0
15.848931924611142 79.43282347242817 1 2.0
15.848931924611142 100.0 1 2.0
15.848931924611142 125.89254117941675 1 2.0
15.848931924611142 158.48931924611142 1 2.0
15.848931924611142 199.52623149688807 1 2.0
15.848931924611142 251.18864315095823 1 2.0
15.848931924611142 316.227766016838 1 2.0
15.848931924611142 398.1071705534973 1 2.0
15.848931924611142 501.18723362727246 1 2.0
15.848931924611142 630.9573444801937 1 2.0
15.848931924611142 794.3282347242822 1 2.0
15.848931924611142 1000.0 1 2.0
15.848931924611142 1258.9254117941675 1 2.0
15.848931924611142 1584.893192461114 1 2.0
15.848931924611142 1995.262314968881 1 2.0
15.848931924611142 2511.886431509582 1 2.0
15.848931924611142 3162.2776601683795 4 
15.848931924611142 3981.071705534973 4 
15.848931924611142 5011.872336272725 4 
15.848931924611142 6309.573444801937 4 
15.848931924611142 7943.282347242822 4 
16.21810097358931 1.0 0 1.0
16.21810097358931 1.2589254117941673 0 1.0
16.21810097358931 1.5848931924611136 0 1.0
16.21810097358931 1.99526231496888 0 1.0
16.21810097358931 2.51188643150958 0 1.0
16.21810097358931 3.1622776601683795 0 1.0
16.21810097358931 3.981071705534973 0 1.0
16.21810097358931 5.011872336272724 0 1.0
16.21810097358931 6.309573444801933 0 1.0
16.21810097358931 7.943282347242816 0 1.0
16.21810097358931 10.0 0 1.0
16.21810097358931 12.589254117941676 0 1.0
16.21810097358931 15.848931924611142 0 1.0
16.21810097358931 19.9526231496888 0 1.0
16.21810097358931 25.11886431509581 0 1.0
16.21810097358931 31.622776601683796 1 2.0
16.21810097358931 39.81071705534973 1 2.0
16.21810097358931 50.11872336272725 1 2.0
16.21810097358931 63.09573444801933 1 2.0
16.21810097358931 79.43282347242817 1 2.0
16.21810097358931 100.0 1 2.0
16.21810097358931 125.89254117941675 1 2.0
16.21810097358931 158.48931924611142 1 2.0
16.21810097358931 199.52623149688807 1 2.0
16.21810097358931 251.18864315095823 1 2.0
16.21810097358931 316.227766016838 1 2.0
16.21810097358931 398.1071705534973 1 2.0
16.21810097358931 501.18723362727246 1 2.0
16.21810097358931 630.9573444801937 1 2.0
16.21810097358931 794.3282347242822 1 2.0
16.21810097358931 1000.0 1 2.0
16.21810097358931 1258.9254117941675 1 2.0
16.21810097358931 1584.893192461114 1 2.0
16.21810097358931 1995.262314968881 1 2.0
16.21810097358931 2511.886431509582 1 2.0
16.21810097358931 3162.2776601683795 4 
16.21810097358931 3981.071705534973 4 
16.21810097358931 5011.872336272725 4 
16.21810097358931 6309.573444801937 4 
16.21810097358931 7943.282347242822 4 
16.595869074375614 1.0 0 1.0
16.595869074375614 1.2589254117941673 0 1.0
16.595869074375614 1.5848931924611136 0 1.0
16.595869074375614 1.99526231496888 0 1.0
16.595869074375614 2.51188643150958 0 1.0
16.595869074375614 3.1622776601683795 0 1.0
16.595869074375614 3.981071705534973 0 1.0
16.595869074375614 5.011872336272724 0 1.0
16.595869074375614 6.309573444801933 0 1.0
16.595869074375614 7.943282347242816 0 1.0
16.595869074375614 10.0 0 1.0
16.595869074375614 12.589254117941676 0 1.0
16.595869074375614 15.848931924611142 0 1.0
16.595869074375614 19.9526231496888 0 1.0
16.595869074375614 25.11886431509581 0 1.0
16.595869074375614 31.622776601683796 1 2.0
16.595869074375614 39.81071705534973 1 2.0
16.595869074375614 50.11872336272725 1 2.0
16.595869074375614 63.09573444801933 1 2.0
16.595869074375614 79.43282347242817 1 2.0
16.595869074375614 100.0 1 2.0
16.595869074375614 125.89254117941675 1 2.0
16.595869074375614 158.48931924611142 1 2.0
16.595869074375614 199.52623149688807 1 2.0
16.595869074375614 251.18864315095823 1 2.0
16.595869074375614 316.227766016838 1 2.0
16.595869074375614 398.1071705534973 1 2.0
16.595869074375614 501.18723362727246 1 2.0
16.595869074375614 630.9573444801937 1 2.0
16.595869074375614 794.3282347242822 1 2.0
16.595869074375614 1000.0 1 2.0
16.595869074375614 1258.9254117941675 1 2.0
16.595869074375614 1584.893192461114 1 2.0
16.595869074375614 1995.262314968881 1 2.0
16.595869074375614 2511.886431509582 1 2.0
16.595869074375614 3162.2776601683795 4 
16.595869074375614 3981.071705534973 4 
16.595869074375614 5011.872336272725 4 
16.595869074375614 6309.573444801937 4 
16.595869074375614 7943.282347242822 4 
16.98243652461745 1.0 0 1.0
16.98243652461745 1.2589254117941673 0 1.0
16.98243652461745 1.5848931924611136 0 1.0
16.98243652461745 1.99526231496888 0 1.0
16.98243652461745 2.51188643150958 0 1.0
16.98243652461745 3.1622776601683795 0 1.0
16.98243652461745 3.981071705534973 0 1.0
16.98243652461745 5.011872336272724 0 1.0
16.98243652461745 6.309573444801933 0 1.0
16.98243652461745 7.943282347242816 0 1.0
16.98243652461745 10.0 0 1.0
16.98243652461745 12.589254117941676 0 1.0
16.98243652461745 15.848931924611142 0 1.0
16.98243652461745 19.9526231496888 0 1.0
16.98243652461745 25.11886431509581 0 1.0
16.98243652461745 31.622776601683796 1 2.0
16.98243652461745 39.81071705534973 1 2.0
16.98243652461745 50.11872336272725 1 2.0
16.98243652461745 63.09573444801933 1 2.0
16.98243652461745 79.43282347242817 1 2.0
16.98243652461745 100.0 1 2.0
16.98243652461745 125.89254117941675 1 2.0
16.98243652461745 158.48931924611142 1 2.0
16.98243652461745 199.52623149688807 1 2.0
16.98243652461745 251.18864315095823 1 2.0
16.98243652461745 316.227766016838 1 2.0
16.98243652461745 398.1071705534973 1 2.0
16.98243652461745 501.18723362727246 1 2.0
16.98243652461745 630.9573444801937 1 2.0
16.98243652461745 794.3282347242822 1 2.0
16.98243652461745 1000.0 1 2.0
16.98243652461745 1258.9254117941675 1 2.0
16.98243652461745 1584.893192461114 1 2.0
16.98243652461745 1995.262314968881 1 2.0
16.98243652461745 2511.886431509582 1 2.0
16.98243652461745 3162.2776601683795 4 
16.98243652461745 3981.071705534973 4 
16.98243652461745 5011.872336272725 4 
16.98243652461745 6309.573444801937 4 
16.98243652461745 7943.282347242822 4 
17.378008287493763 1.0 0 1.0
17.378008287493763 1.2589254117941673 0 1.0
17.378008287493763 1.5848931924611136 0 1.0
17.378008287493763 1.99526231496888 0 1.0
17.378008287493763 2.51188643150958 0 1.0
17.378008287493763 3.1622776601683795 0 1.0
17.378008287493763 3.981071705534973 0 1.0
17.378008287493763 5.011872336272724 0 1.0
17.378008287493763 6.309573444801933 0 1.0
17.378008287493763 7.943282347242816 0 1.0
17.378008287493763 10.0 0 1.0
17.378008287493763 12.589254117941676 0 1.0
17.378008287493763 15.848931924611142 0 1.0
17.378008287493763 19.9526231496888 0 1.0
17.378008287493763 25.11886431509581 0 1.0
17.378008287493763 31.622776601683796 1 2.0
17.378008287493763 39.81071705534973 1 2.0
17.378008287493763 50.11872336272725 1 2.0
17.378008287493763 63.09573444801933 1 2.0
17.378008287493763 79.43282347242817 1 2.0
17.378008287493763 100.0 1 2.0
17.378008287493763 125.89254117941675 1 2.0
17.378008287493763 158.48931924611142 1 2.0
17.378008287493763 199.52623149688807 1 2.0
17.378008287493763 251.18864315095823 1 2.0
17.378008287493763 316.227766016838 1 2.0
17.378008287493763 398.1071705534973 1 2.0
17.378008287493763 501.18723362727246 1 2.0
17.378008287493763 630.9573444801937 1 2.0
17.378008287493763 794.3282347242822 1 2.0
17.378008287493763 1000.0 1 2.0
17.378008287493763 1258.9254117941675 1 2.0
17.378008287493763 1584.893192461114 1 2.0
17.378008287493763 1995.262314968881 1 2.0
17.378008287493763 2511.886431509582 1 2.0
17.378008287493763 3162.2776601683795 4 
17.378008287493763 3981.071705534973 4 
17.378008287493763 5011.872336272725 4 
17.378008287493763 6309.573444801937 4 
17.378008287493763 7943.282347242822 4 
17.782794100389236 1.0 0 1.0
17.782794100389236 1.2589254117941673 0 1.0
17.782794100389236 1.5848931924611136 0 1.0
17.782794100389236 1.99526231496888 0 1.0
17.782794100389236 2.51188643150958 0 1.0
17.782794100389236 3.1622776601683795 0 1.0
17.782794100389236 3.981071705534973 0 1.0
17.782794100389236 5.011872336272724 0 1.0
17.782794100389236 6.309573444801933 0 1.0
17.782794100389236 7.943282347242816 0 1.0
17.782794100389236 10.0 0 1.0
17.782794100389236 12.589254117941676 0 1.0
17.782794100389236 15.848931924611142 0 1.0
17.782794100389236 19.9526231496888 0 1.0
17.782794100389236 25.11886431509581 0 1.0
17.782794100389236 31.622776601683796 0 1.0
17.782794100389236 39.81071705534973 1 2.0
17.782794100389236 50.11872336272725 1 2.0
17.782794100389236 63.09573444801933 1 2.0
17.782794100389236 79.43282347242817 1 2.0
17.782794100389236 100.0 1 2.0
17.782794100389236 125.89254117941675 1 2.0
17.782794100389236 158.48931924611142 1 2.0
17.782794100389236 199.52623149688807 1 2.0
17.782794100389236 251.18864315095823 1 2.0
17.782794100389236 316.227766016838 1 2.0
17.782794100389236 398.1071705534973 1 2.0
17.782794100389236 501.18723362727246 1 2.0
17.782794100389236 630.9573444801937 1 2.0
17.782794100389236 794.3282347242822 1 2.0
17.782794100389236 1000.0 1 2.0
17.782794100389236 1258.9254117941675 1 2.0
17.782794100389236 1584.893192461114 1 2.0
17.782794100389236 1995.262314968881 1 2.0
17.782794100389236 2511.886431509582 1 2.0
17.782794100389236 3162.2776601683795 4 
17.782794100389236 3981.071705534973 4 
17.782794100389236 5011.872336272725 4 
17.782794100389236 6309.573444801937 4 
17.782794100389236 7943.282347242822 4 
18.197008586099845 1.0 0 1.0
18.197008586099845 1.2589254117941673 0 1.0
18.197008586099845 1.5848931924611136 0 1.0
18.197008586099845 1.99526231496888 0 1.0
18.197008586099845 2.51188643150958 0 1.0
18.197008586099845 3.1622776601683795 0 1.0
18.197008586099845 3.981071705534973 0 1.0
18.197008586099845 5.011872336272724 0 1.0
18.197008586099845 6.309573444801933 0 1.0
18.197008586099845 7.943282347242816 0 1.0
18.197008586099845 10.0 0 1.0
18.197008586099845 12.589254117941676 0 1.0
18.197008586099845 15.848931924611142 0 1.0
18.197008586099845 19.9526231496888 0 1.0
18.197008586099845 25.11886431509581 0 1.0
18.197008586099845 31.622776601683796 0 1.0
18.197008586099845 39.81071705534973 1 2.0
18.197008586099845 50.11872336272725 1 2.0
18.197008586099845 63.09573444801933 1 2.0
18.197008586099845 79.43282347242817 1 2.0
18.197008586099845 100.0 1 2.0
18.197008586099845 125.89254117941675 1 2.0
18.197008586099845 158.48931924611142 1 2.0
18.197008586099845 199.52623149688807 1 2.0
18.197008586099845 251.18864315095823 1 2.0
18.197008586099845 316.227766016838 1 2.0
18.197008586099845 398.1071705534973 1 2.0
18.197008586099845 501.18723362727246 1 2.0
18.197008586099845 630.9573444801937 1 2.0
18.197008586099845 794.3282347242822 1 2.0
18.197008586099845 1000.0 1 2.0
18.197008586099845 1258.9254117941675 1 2.0
18.197008586099845 1584.893192461114 1 2.0
18.197008586099845 1995.262314968881 1 2.0
18.197008586099845 2511.886431509582 1 2.0
18.197008586099845 3162.2776601683795 4 
18.197008586099845 3981.071705534973 4 
18.197008586099845 5011.872336272725 4 
18.197008586099845 6309.573444801937 4 
18.197008586099845 7943.282347242822 4 
18.620871366628684 1.0 0 1.0
18.620871366628684 1.2589254117941673 0 1.0
18.620871366628684 1.5848931924611136 0 1.0
18.620871366628684 1.99526231496888 0 1.0
18.620871366628684 2.51188643150958 0 1.0
18.620871366628684 3.1622776601683795 0 1.0
18.620871366628684 3.981071705534973 0 1.0
18.620871366628684 5.011872336272724 0 1.0
18.620871366628684 6.309573444801933 0 1.0
18.620871366628684 7.943282347242816 0 1.0
18.620871366628684 10.0 0 1.0
18.620871366628684 12.589254117941676 0 1.0
18.620871366628684 15.848931924611142 0 1.0
18.620871366628684 19.9526231496888 0 1.0
18.620871366628684 25.11886431509581 0 1.0
18.620871366628684 31.622776601683796 0 1.0
18.620871366628684 39.81071705534973 1 2.0
18.620871366628684 50.11872336272725 1 2.0
18.620871366628684 63.09573444801933 1 2.0
18.620871366628684 79.43282347242817 1 2.0
18.620871366628684 100.0 1 2.0
18.620871366628684 125.89254117941675 1 2.0
18.620871366628684 158.48931924611142 1 2.0
18.620871366628684 199.52623149688807 1 2.0
18.620871366628684 251.18864315095823 1 2.0
18.620871366628684 316.227766016838 1 2.0
18.620871366628684 398.1071705534973 1 2.0
18.620871366628684 501.18723362727246 1 2.0
18.620871366628684 630.9573444801937 1 2.0
18.620871366628684 794.3282347242822 1 2.0
18.620871366628684 1000.0 1 2.0
18.620871366628684 1258.9254117941675 1 2.0
18.620871366628684 1584.893192461114 1 2.0
18.620871366628684 1995.262314968881 1 2.0
18.620871366628684 2511.886431509582 1 2.0
18.620871366628684 3162.2776601683795 4 
18.620871366628684 3981.071705534973 4 
18.620871366628684 5011.872336272725 4 
18.620871366628684 6309.573444801937 4 
18.620871366628684 7943.282347242822 4 
19.054607179632484 1.0 0 1.0
19.054607179632484 1.2589254117941673 0 1.0
19.054607179632484 1.5848931924611136 0 1.0
19.054607179632484 1.99526231496888 0 1.0
19.054607179632484 2.51188643150958 0 1.0
19.054607179632484 3.1622776601683795 0 1.0
19.054607179632484 3.981071705534973 0 1.0
19.054607179632484 5.011872336272724 0 1.0
19.054607179632484 6.309573444801933 0 1.0
19.054607179632484 7.943282347242816 0 1.0
19.054607179632484 10.0 0 1.0
19.054607179632484 12.589254117941676 0 1.0
19.054607179632484 15.848931924611142 0 1.0
19.054607179632484 19.9526231496888 0 1.0
19.054607179632484 25.11886431509581 0 1.0
19.054607179632484 31.622776601683796 0 1.0
19.054607179632484 39.81071705534973 0 1.0
19.054607179632484 50.11872336272725 1 2.0
19.054607179632484 63.09573444801933 1 2.0
19.054607179632484 79.43282347242817 1 2.0
19.054607179632484 100.0 1 2.0
19.054607179632484 125.89254117941675 1 2.0
19.054607179632484 158.48931924611142 1 2.0
19.054607179632484 199.52623149688807 1 2.0
19.054607179632484 251.18864315095823 1 2.0
19.054607179632484 316.227766016838 1 2.0
19.054607179632484 398.1071705534973 1 2.0
19.054607179632484 501.18723362727246 1 2.0
19.054607179632484 630.9573444801937 1 2.0
19.054607179632484 794.3282347242822 1 2.0
19.054607179632484 1000.0 1 2.0
19.054607179632484 1258.9254117941675 1 2.0
19.054607179632484 1584.893192461114 1 2.0
19.054607179632484 1995.262314968881 1 2.0
19.054607179632484 2511.886431509582 1 2.0
19.054607179632484 3162.2776601683795 4 
19.054607179632484 3981.071705534973 4 
19.054607179632484 5011.872336272725 4 
19.054607179632484 6309.573444801937 4 
19.054607179632484 7943.282347242822 4 
19.498445997580465 1.0 0 1.0
19.498445997580465 1.2589254117941673 0 1.0
19.498445997580465 1.5848931924611136 0 1.0
19.498445997580465 1.99526231496888 0 1.0
19.498445997580465 2.51188643150958 0 1.0
19.498445997580465 3.1622776601683795 0 1.0
19.498445997580465 3.981071705534973 0 1.0
19.498445997580465 5.011872336272724 0 1.0
19.498445997580465 6.309573444801933 0 1.0
19.498445997580465 7.943282347242816 0 1.0
19.498445997580465 10.0 0 1.0
19.498445997580465 12.589254117941676 0 1.0
19.498445997580465 15.848931924611142 0 1.0
19.498445997580465 19.9526231496888 0 1.0
19.498445997580465 25.11886431509581 0 1.0
19.498445997580465 31.622776601683796 0 1.0
19.498445997580465 39.81071705534973 0 1.0
19.498445997580465 50.11872336272725 1 2.0
19.498445997580465 63.09573444801933 1 2.0
19.498445997580465 79.43282347242817 1 2.0
19.498445997580465 100.0 1 2.0
19.498445997580465 125.89254117941675 1 2.0
19.498445997580465 158.48931924611142 1 2.0
19.498445997580465 199.52623149688807 1 2.0
19.498445997580465 251.18864315095823 1 2.0
19.498445997580465 316.227766016838 1 2.0
19.498445997580465 398.1071705534973 1 2.0
19.498445997580465 501.18723362727246 1 2.0
19.498445997580465 630.9573444801937 1 2.0
19.498445997580465 794.3282347242822 1 2.0
19.498445997580465 1000.0 1 2.0
19.498445997580465 1258.9254117941675 1 2.0
19.498445997580465 1584.893192461114 1 2.0
19.498445997580465 1995.262314968881 1 2.0
19.498445997580465 2511.886431509582 1 2.0
19.498445997580465 3162.2776601683795 4 
19.498445997580465 3981.071705534973 4 
19.498445997580465 5011.872336272725 4 
19.498445997580465 6309.573444801937 4 
19.498445997580465 7943.282347242822 4 
19.952623149688808 1.0 0 1.0
19.952623149688808 1.2589254117941673 0 1.0
19.952623149688808 1.5848931924611136 0 1.0
19.952623149688808 1.99526231496888 0 1.0
19.952623149688808 2.51188643150958 0 1.0
19.952623149688808 3.1622776601683795 0 1.0
19.952623149688808 3.981071705534973 0 1.0
19.952623149688808 5.011872336272724 0 1.0
19.952623149688808 6.309573444801933 0 1.0
19.952623149688808 7.943282347242816 0 1.0
19.952623149688808 10.0 0 1.0
19.952623149688808 12.589254117941676 0 1.0
19.952623149688808 15.848931924611142 0 1.0
19.952623149688808 19.9526231496888 0 1.0
19.952623149688808 25.11886431509581 0 1.0
19.952623149688808 31.622776601683796 0 1.0
19.952623149688808 39.81071705534973 0 1.0
19.952623149688808 50.11872336272725 1 2.0
19.952623149688808 63.09573444801933 1 2.0
19.952623149688808 79.43282347242817 1 2.0
19.952623149688808 100.0 1 2.0
19.952623149688808 125.89254117941675 1 2.0
19.952623149688808 158.48931924611142 1 2.0
19.952623149688808 199.52623149688807 1 2.0
19.952623149688808 251.18864315095823 1 2.0
19.952623149688808 316.227766016838 1 2.0
19.952623149688808 398.1071705534973 1 2.0
19.952623149688808 501.18723362727246 1 2.0
19.952623149688808 630.9573444801937 1 2.0
19.952623149688808 794.3282347242822 1 2.0
19.952623149688808 1000.0 1 2.0
19.952623149688808 1258.9254117941675 1 2.0
19.952623149688808 1584.893192461114 1 2.0
19.952623149688808 1995.262314968881 1 2.0
19.952623149688808 2511.886431509582 4 
19.952623149688808 3162.2776601683795 4 
19.952623149688808 3981.071705534973 4 
19.952623149688808 5011.872336272725 4 
19.952623149688808 6309.573444801937 4 
19.952623149688808 7943.282347242822 4 
20.417379446695307 1.0 0 1.0
20.417379446695307 1.2589254117941673 0 1.0
20.417379446695307 1.5848931924611136 0 1.0
20.417379446695307 1.99526231496888 0 1.0
20.417379446695307 2.51188643150958 0 1.0
20.417379446695307 3.1622776601683795 0 1.0
20.417379446695307 3.981071705534973 0 1.0
20.417379446695307 5.011872336272724 0 1.0
20.417379446695307 6.309573444801933 0 1.0
20.417379446695307 7.943282347242816 0 1.0
20.417379446695307 10.0 0 1.0
20.417379446695307 12.589254117941676 0 1.0
20.417379446695307 15.848931924611142 0 1.0
20.417379446695307 19.9526231496888 0 1.0
20.417379446695307 25.11886431509581 0 1.0
20.417379446695307 31.622776601683796 0 1.0
20.417379446695307 39.81071705534973 0 1.0
20.417379446695307 50.11872336272725 0 1.0
20.417379446695307 63.09573444801933 1 2.0
20.417379446695307 79.43282347242817 1 2.0
20.417379446695307 100.0 1 2.0
20.417379446695307 125.89254117941675 1 2.0
20.417379446695307 158.48931924611142 1 2.0
20.417379446695307 199.52623149688807 1 2.0
20.417379446695307 251.18864315095823 1 2.0
20.417379446695307 316.227766016838 1 2.0
20.417379446695307 398.1071705534973 1 2.0
20.417379446695307 501.18723362727246 1 2.0
20.417379446695307 630.9573444801937 1 2.0
20.417379446695307 794.3282347242822 1 2.0
20.417379446695307 1000.0 1 2.0
20.417379446695307 1258.9254117941675 1 2.0
20.417379446695307 1584.893192461114 1 2.0
20.417379446695307 1995.262314968881 1 2.0
20.417379446695307 2511.886431509582 4 
20.417379446695307 3162.2776601683795 4 
20.417379446695307 3981.071705534973 4 
20.417379446695307 5011.872336272725 4 
20.417379446695307 6309.573444801937 4 
20.417379446695307 7943.282347242822 4 
20.892961308540407 1.0 0 1.0
20.892961308540407 1.2589254117941673 0 1.0
20.892961308540407 1.5848931924611136 0 1.0
20.892961308540407 1.99526231496888 0 1.0
20.892961308540407 2.51188643150958 0 1.0
20.892961308540407 3.1622776601683795 0 1.0
20.892961308540407 3.981071705534973 0 1.0
20.892961308540407 5.011872336272724 0 1.0
20.892961308540407 6.309573444801933 0 1.0
20.892961308540407 7.943282347242816 0 1.0
20.892961308540407 10.0 0 1.0
20.892961308540407 12.589254117941676 0 1.0
20.892961308540407 15.848931924611142 0 1.0
20.892961308540407 19.9526231496888 0 1.0
20.892961308540407 25.11886431509581 0 1.0
20.892961308540407 31.622776601683796 0 1.0
20.892961308540407 39.81071705534973 0 1.0
20.892961308540407 50.11872336272725 0 1.0
20.892961308540407 63.09573444801933 1 2.0
20.892961308540407 79.43282347242817 1 2.0
20.892961308540407 100.0 1 2.0
20.892961308540407 125.89254117941675 1 2.0
20.892961308540407 158.48931924611142 1 2.0
20.892961308540407 199.52623149688807 1 2.0
20.892961308540407 251.18864315095823 1 2.0
20.892961308540407 316.227766016838 1 2.0
20.892961308540407 398.1071705534973 1 2.0
20.892961308540407 501.18723362727246 1 2.0
20.892961308540407 630.9573444801937 1 2.0
20.892961308540407 794.3282347242822 1 2.0
20.892961308540407 1000.0 1 2.0
20.892961308540407 1258.9254117941675 1 2.0
20.892961308540407 1584.893192461114 1 2.0
20.892961308540407 1995.262314968881 1 2.0
20.892961308540407 2511.886431509582 4 
20.892961308540407 3162.2776601683795 4 
