primary_mass sec_mass period num_of_lines time_max time_3rd_last time_4th_last sep_at_maxtime ecc_at_maxtime has_nan
15.135612484362088 9.081367490617252 1.0 3174 13700.0 13692.9824 13682.9824 0.0 -1.0 False
15.135612484362088 9.081367490617252 1.2589254117941673 3303 13700.0 13694.4639 13684.4639 0.0 -1.0 False
15.135612484362088 9.081367490617252 1.5848931924611136 17805 13700.0 13699.8242 13698.8242 0.0 -1.0 False
15.135612484362088 9.081367490617252 1.99526231496888 17869 13700.0 13699.9795 13698.9795 0.0 -1.0 False
15.135612484362088 9.081367490617252 2.51188643150958 17953 13700.0 13699.0986 13698.0986 0.0 -1.0 False
15.135612484362088 9.081367490617252 3.1622776601683795 18057 13700.0 13699.167 13698.167 0.0 -1.0 False
15.135612484362088 9.081367490617252 3.981071705534973 16954 13700.0 13699.1699 13698.1699 0.0 -1.0 False
15.135612484362088 9.081367490617252 5.011872336272724 16960 13700.0 13699.4062 13698.4062 0.0 -1.0 False
15.135612484362088 9.081367490617252 6.309573444801933 16972 13700.0 13699.4336 13698.4336 0.0 -1.0 False
15.135612484362088 9.081367490617252 7.943282347242816 17210 13700.0 13699.5752 13698.5752 0.0 -1.0 False
15.135612484362088 9.081367490617252 10.0 17335 13700.0 13699.6699 13698.6699 0.0 -1.0 False
15.135612484362088 9.081367490617252 12.589254117941676 17657 13700.0 13699.8975 13698.8975 0.0 -1.0 False
15.135612484362088 9.081367490617252 15.848931924611142 18075 13700.0 13699.2188 13698.2188 0.0 -1.0 False
15.135612484362088 9.081367490617252 19.9526231496888 18072 13700.0 13699.2305 13698.2305 0.0 -1.0 False
15.135612484362088 9.081367490617252 25.11886431509581 18075 13700.0 13699.2324 13698.2324 0.0 -1.0 False
15.135612484362088 9.081367490617252 31.622776601683796 18075 13700.0 13699.2305 13698.2305 0.0 -1.0 False
15.135612484362088 9.081367490617252 39.81071705534973 18078 13700.0 13699.2334 13698.2334 0.0 -1.0 False
15.135612484362088 9.081367490617252 50.11872336272725 18077 13700.0 13699.2441 13698.2441 0.0 -1.0 False
15.135612484362088 9.081367490617252 63.09573444801933 18078 13700.0 13699.2422 13698.2422 0.0 -1.0 False
15.135612484362088 9.081367490617252 79.43282347242817 18077 13700.0 13699.2471 13698.2471 0.0 -1.0 False
15.135612484362088 9.081367490617252 100.0 18078 13700.0 13699.252 13698.252 0.0 -1.0 False
15.135612484362088 9.081367490617252 125.89254117941675 18075 13700.0 13699.2598 13698.2598 0.0 -1.0 False
15.135612484362088 9.081367490617252 158.48931924611142 18078 13700.0 13699.2598 13698.2598 0.0 -1.0 False
15.135612484362088 9.081367490617252 199.52623149688807 18077 13700.0 13699.2744 13698.2744 0.0 -1.0 False
15.135612484362088 9.081367490617252 251.18864315095823 18076 13700.0 13699.2812 13698.2812 0.0 -1.0 False
15.135612484362088 9.081367490617252 316.227766016838 18064 13700.0 13699.3203 13698.3203 0.0 -1.0 False
15.135612484362088 9.081367490617252 398.1071705534973 17178 13700.0 13699.3701 13698.3701 0.0 -1.0 False
15.135612484362088 9.081367490617252 501.18723362727246 17184 13700.0 13699.4561 13698.4561 0.0 -1.0 False
15.135612484362088 9.081367490617252 630.9573444801937 15934 13700.0 13699.3174 13698.3174 0.0 -1.0 False
15.135612484362088 9.081367490617252 794.3282347242822 16156 13700.0 13699.6309 13698.6309 0.0 -1.0 False
15.135612484362088 9.081367490617252 1000.0 16094 13700.0 13699.9775 13698.9775 0.0 -1.0 False
15.135612484362088 9.081367490617252 1258.9254117941675 15789 13700.0 13699.2158 13698.2158 0.0 -1.0 False
15.135612484362088 9.081367490617252 1584.893192461114 15724 13700.0 13699.1709 13698.1709 384500.0 0.9824 False
15.135612484362088 9.081367490617252 1995.262314968881 15715 13700.0 13699.3047 13698.3047 467700.0 0.9829 False
15.135612484362088 9.081367490617252 2511.886431509582 15702 13700.0 13699.4365 13698.4365 637100.0 0.9852 False
15.135612484362088 9.081367490617252 3162.2776601683795 15702 13700.0 13699.543 13698.543 842500.0 0.9868 False
15.135612484362088 9.081367490617252 3981.071705534973 15702 13700.0 13699.6377 13698.6377 0.0 -1.0 False
15.135612484362088 9.081367490617252 5011.872336272725 15702 13700.0 13699.7197 13698.7197 0.0 -1.0 False
15.135612484362088 9.081367490617252 6309.573444801937 15704 13700.0 13699.792 13698.792 0.0 -1.0 False
15.135612484362088 9.081367490617252 7943.282347242822 15704 13700.0 13699.8574 13698.8574 0.0 -1.0 False
15.135612484362088 9.081367490617252 10000.0 15703 13700.0 13699.9092 13698.9092 0.0 -1.0 False
15.48816618912482 9.292899713474892 1.0 127 1.3694 1.3574 1.351 nan 0.0 True
15.48816618912482 9.292899713474892 1.2589254117941673 3398 13700.0 13693.2188 13683.2188 0.0 -1.0 False
15.48816618912482 9.292899713474892 1.5848931924611136 17793 13700.0 13699.4395 13698.4395 0.0 -1.0 False
15.48816618912482 9.292899713474892 1.99526231496888 17852 13700.0 13699.5713 13698.5713 0.0 -1.0 False
15.48816618912482 9.292899713474892 2.51188643150958 17928 13700.0 13699.6807 13698.6807 0.0 -1.0 False
15.48816618912482 9.292899713474892 3.1622776601683795 18017 13700.0 13699.7549 13698.7549 0.0 -1.0 False
15.48816618912482 9.292899713474892 3.981071705534973 16942 13700.0 13699.6318 13698.6318 0.0 -1.0 False
15.48816618912482 9.292899713474892 5.011872336272724 16958 13700.0 13699.0605 13698.0605 0.0 -1.0 False
15.48816618912482 9.292899713474892 6.309573444801933 16966 13700.0 13699.1133 13698.1133 0.0 -1.0 False
15.48816618912482 9.292899713474892 7.943282347242816 17156 13700.0 13699.2061 13698.2061 0.0 -1.0 False
15.48816618912482 9.292899713474892 10.0 17269 13700.0 13699.2939 13698.2939 0.0 -1.0 False
15.48816618912482 9.292899713474892 12.589254117941676 17524 13700.0 13699.4795 13698.4795 0.0 -1.0 False
15.48816618912482 9.292899713474892 15.848931924611142 18070 13700.0 13699.8916 13698.8916 0.0 -1.0 False
15.48816618912482 9.292899713474892 19.9526231496888 18071 13700.0 13699.8975 13698.8975 0.0 -1.0 False
15.48816618912482 9.292899713474892 25.11886431509581 18071 13700.0 13699.8916 13698.8916 0.0 -1.0 False
15.48816618912482 9.292899713474892 31.622776601683796 18074 13700.0 13699.8994 13698.8994 0.0 -1.0 False
15.48816618912482 9.292899713474892 39.81071705534973 18071 13700.0 13699.9023 13698.9023 0.0 -1.0 False
15.48816618912482 9.292899713474892 50.11872336272725 18073 13700.0 13699.9023 13698.9023 0.0 -1.0 False
15.48816618912482 9.292899713474892 63.09573444801933 18073 13700.0 13699.9111 13698.9111 0.0 -1.0 False
15.48816618912482 9.292899713474892 79.43282347242817 18075 13700.0 13699.9062 13698.9062 0.0 -1.0 False
15.48816618912482 9.292899713474892 100.0 18075 13700.0 13699.9111 13698.9111 0.0 -1.0 False
15.48816618912482 9.292899713474892 125.89254117941675 18074 13700.0 13699.9189 13698.9189 0.0 -1.0 False
15.48816618912482 9.292899713474892 158.48931924611142 18070 13700.0 13699.9287 13698.9287 0.0 -1.0 False
15.48816618912482 9.292899713474892 199.52623149688807 18075 13700.0 13699.9326 13698.9326 0.0 -1.0 False
15.48816618912482 9.292899713474892 251.18864315095823 18071 13700.0 13699.9512 13698.9512 0.0 -1.0 False
15.48816618912482 9.292899713474892 316.227766016838 18060 13700.0 13699.9795 13698.9795 0.0 -1.0 False
15.48816618912482 9.292899713474892 398.1071705534973 17193 13700.0 13699.0293 13698.0293 0.0 -1.0 False
15.48816618912482 9.292899713474892 501.18723362727246 17183 13700.0 13699.1152 13698.1152 0.0 -1.0 False
15.48816618912482 9.292899713474892 630.9573444801937 15936 13700.0 13699.8877 13698.8877 0.0 -1.0 False
15.48816618912482 9.292899713474892 794.3282347242822 16107 13700.0 13699.2988 13698.2988 0.0 -1.0 False
15.48816618912482 9.292899713474892 1000.0 16103 13700.0 13699.6377 13698.6377 0.0 -1.0 False
15.48816618912482 9.292899713474892 1258.9254117941675 15781 13700.0 13699.5527 13698.5527 0.0 -1.0 False
15.48816618912482 9.292899713474892 1584.893192461114 15718 13700.0 13699.4434 13698.4434 506900.0 0.9864 False
15.48816618912482 9.292899713474892 1995.262314968881 15710 13700.0 13699.5986 13698.5986 490500.0 0.9833 False
15.48816618912482 9.292899713474892 2511.886431509582 15698 13700.0 13699.7373 13698.7373 569000.0 0.983 False
15.48816618912482 9.292899713474892 3162.2776601683795 15698 13700.0 13699.8555 13698.8555 683100.0 0.9833 False
15.48816618912482 9.292899713474892 3981.071705534973 15698 13700.0 13699.959 13698.959 838100.0 0.984 False
15.48816618912482 9.292899713474892 5011.872336272725 15698 13700.0 13699.0508 13698.0508 1051000.0 0.985 False
15.48816618912482 9.292899713474892 6309.573444801937 15697 13700.0 13699.1299 13698.1299 1329000.0 0.9861 False
15.48816618912482 9.292899713474892 7943.282347242822 15698 13700.0 13699.2012 13698.2012 1702000.0 0.9872 False
15.48816618912482 9.292899713474892 10000.0 15698 13700.0 13699.2578 13698.2578 2184000.0 0.9884 False
15.848931924611142 9.509359154766685 1.0 3246 13700.0 13690.9443 13680.9443 0.0 -1.0 False
15.848931924611142 9.509359154766685 1.2589254117941673 3454 13700.0 13693.8027 13683.8027 0.0 -1.0 False
15.848931924611142 9.509359154766685 1.5848931924611136 17792 13700.0 13699.0547 13698.0547 0.0 -1.0 False
15.848931924611142 9.509359154766685 1.99526231496888 17857 13700.0 13699.1406 13698.1406 0.0 -1.0 False
15.848931924611142 9.509359154766685 2.51188643150958 17937 13700.0 13699.2041 13698.2041 0.0 -1.0 False
15.848931924611142 9.509359154766685 3.1622776601683795 18032 13700.0 13699.2217 13698.2217 0.0 -1.0 False
15.848931924611142 9.509359154766685 3.981071705534973 16942 13700.0 13699.2754 13698.2754 0.0 -1.0 False
15.848931924611142 9.509359154766685 5.011872336272724 16950 13700.0 13699.6133 13698.6133 0.0 -1.0 False
15.848931924611142 9.509359154766685 6.309573444801933 16961 13700.0 13699.6533 13698.6533 0.0 -1.0 False
15.848931924611142 9.509359154766685 7.943282347242816 17150 13700.0 13699.7607 13698.7607 0.0 -1.0 False
15.848931924611142 9.509359154766685 10.0 17262 13700.0 13699.8467 13698.8467 0.0 -1.0 False
15.848931924611142 9.509359154766685 12.589254117941676 17510 13700.0 13699.0215 13698.0215 0.0 -1.0 False
15.848931924611142 9.509359154766685 15.848931924611142 18051 13700.0 13699.4258 13698.4258 0.0 -1.0 False
15.848931924611142 9.509359154766685 19.9526231496888 18064 13700.0 13699.4316 13698.4316 0.0 -1.0 False
15.848931924611142 9.509359154766685 25.11886431509581 18062 13700.0 13699.4375 13698.4375 0.0 -1.0 False
15.848931924611142 9.509359154766685 31.622776601683796 18063 13700.0 13699.4336 13698.4336 0.0 -1.0 False
15.848931924611142 9.509359154766685 39.81071705534973 18063 13700.0 13699.4395 13698.4395 0.0 -1.0 False
15.848931924611142 9.509359154766685 50.11872336272725 18067 13700.0 13699.4482 13698.4482 0.0 -1.0 False
15.848931924611142 9.509359154766685 63.09573444801933 18064 13700.0 13699.4482 13698.4482 0.0 -1.0 False
15.848931924611142 9.509359154766685 79.43282347242817 18067 13700.0 13699.4521 13698.4521 0.0 -1.0 False
15.848931924611142 9.509359154766685 100.0 18069 13700.0 13699.459 13698.459 0.0 -1.0 False
15.848931924611142 9.509359154766685 125.89254117941675 18068 13700.0 13699.457 13698.457 0.0 -1.0 False
15.848931924611142 9.509359154766685 158.48931924611142 18065 13700.0 13699.4668 13698.4668 0.0 -1.0 False
15.848931924611142 9.509359154766685 199.52623149688807 18067 13700.0 13699.4824 13698.4824 0.0 -1.0 False
15.848931924611142 9.509359154766685 251.18864315095823 18065 13700.0 13699.4932 13698.4932 0.0 -1.0 False
15.848931924611142 9.509359154766685 316.227766016838 18054 13700.0 13699.5137 13698.5137 0.0 -1.0 False
15.848931924611142 9.509359154766685 398.1071705534973 17188 13700.0 13699.5781 13698.5781 0.0 -1.0 False
15.848931924611142 9.509359154766685 501.18723362727246 17146 13700.0 13699.6689 13698.6689 0.0 -1.0 False
15.848931924611142 9.509359154766685 630.9573444801937 15931 13700.0 13699.4082 13698.4082 0.0 -1.0 False
15.848931924611142 9.509359154766685 794.3282347242822 16110 13700.0 13699.8613 13698.8613 0.0 -1.0 False
15.848931924611142 9.509359154766685 1000.0 16066 13700.0 13699.1699 13698.1699 0.0 -1.0 False
15.848931924611142 9.509359154766685 1258.9254117941675 15787 13700.0 13699.667 13698.667 0.0 -1.0 False
15.848931924611142 9.509359154766685 1584.893192461114 15704 13700.0 13699.2148 13698.2148 0.0 -1.0 False
15.848931924611142 9.509359154766685 1995.262314968881 15713 13700.0 13699.3896 13698.3896 0.0 -1.0 False
15.848931924611142 9.509359154766685 2511.886431509582 15692 13700.0 13699.542 13698.542 2057000.0 0.9952 False
15.848931924611142 9.509359154766685 3162.2776601683795 15693 13700.0 13699.6768 13698.6768 1369000.0 0.9915 False
15.848931924611142 9.509359154766685 3981.071705534973 15693 13700.0 13699.7949 13698.7949 1223000.0 0.9888 False
15.848931924611142 9.509359154766685 5011.872336272725 15693 13700.0 13699.8984 13698.8984 1218000.0 0.9867 False
15.848931924611142 9.509359154766685 6309.573444801937 15693 13700.0 13699.9883 13698.9883 1307000.0 0.9854 False
15.848931924611142 9.509359154766685 7943.282347242822 15692 13700.0 13699.0703 13698.0703 1436000.0 0.9844 False
15.848931924611142 9.509359154766685 10000.0 15691 13700.0 13699.1348 13698.1348 1622000.0 0.9838 False
16.21810097358931 9.730860584153584 1.0 112 1.2615 1.2608 1.2492 12.36 0.0 True
