primary_mass sec_mass period num_of_lines time_max time_3rd_last time_4th_last sep_at_maxtime ecc_at_maxtime has_nan
25.11886431509582 15.07131858905749 1.0 92 0.5346 0.5343 0.5341 nan 0.0 True
25.11886431509582 15.07131858905749 1.2589254117941673 83 0.5345 0.5341 0.5274 16.63 0.0 True
25.11886431509582 15.07131858905749 1.5848931924611136 83 0.5345 0.5341 0.5274 19.66 0.0 True
25.11886431509582 15.07131858905749 1.9952623149688797 83 0.5345 0.5341 0.5274 23.13 0.0 True
25.11886431509582 15.07131858905749 2.51188643150958 83 0.5345 0.5341 0.5274 27.04 0.0 True
25.11886431509582 15.07131858905749 3.1622776601683795 83 0.5345 0.5341 0.5274 31.39 0.0 True
25.11886431509582 15.07131858905749 3.981071705534973 83 0.5345 0.5341 0.5274 36.41 0.0 True
25.11886431509582 15.07131858905749 5.011872336272724 83 0.5345 0.5341 0.5274 42.35 0.0 True
25.11886431509582 15.07131858905749 6.309573444801933 83 0.5345 0.5341 0.5274 49.35 0.0 True
25.11886431509582 15.07131858905749 7.943282347242816 83 0.5345 0.5341 0.5274 57.54 0.0 True
25.11886431509582 15.07131858905749 10.0 83 0.5345 0.5341 0.5274 67.1 0.0 True
25.11886431509582 15.07131858905749 12.589254117941675 83 0.5345 0.5341 0.5274 78.25 0.0 True
25.11886431509582 15.07131858905749 15.848931924611142 83 0.5345 0.5341 0.5274 91.25 0.0 True
25.11886431509582 15.07131858905749 19.952623149688797 83 0.5345 0.5341 0.5274 106.4 0.0 True
25.11886431509582 15.07131858905749 25.11886431509581 83 0.5345 0.5341 0.5274 124.1 0.0 True
25.11886431509582 15.07131858905749 31.622776601683793 83 0.5345 0.5341 0.5274 144.7 0.0 True
25.11886431509582 15.07131858905749 39.810717055349734 83 0.5345 0.5341 0.5274 168.7 0.0 True
25.11886431509582 15.07131858905749 50.11872336272725 83 0.5345 0.5341 0.5274 196.7 0.0 True
25.11886431509582 15.07131858905749 63.09573444801933 83 0.5345 0.5341 0.5274 229.3 0.0 True
25.11886431509582 15.07131858905749 79.43282347242817 83 0.5345 0.5341 0.5274 267.4 0.0 True
25.11886431509582 15.07131858905749 100.0 83 0.5345 0.5341 0.5274 311.8 0.0 True
25.11886431509582 15.07131858905749 125.89254117941675 83 0.5345 0.5341 0.5274 363.5 0.0 True
25.11886431509582 15.07131858905749 158.48931924611142 83 0.5345 0.5341 0.5274 423.8 0.0 True
25.11886431509582 15.07131858905749 199.52623149688807 83 0.5345 0.5341 0.5274 494.2 0.0 True
25.11886431509582 15.07131858905749 251.18864315095823 83 0.5345 0.5341 0.5274 576.2 0.0 True
25.11886431509582 15.07131858905749 316.22776601683796 83 0.5345 0.5341 0.5274 671.8 0.0 True
25.11886431509582 15.07131858905749 398.1071705534973 83 0.5345 0.5341 0.5274 783.2 0.0 True
25.11886431509582 15.07131858905749 501.18723362727246 83 0.5345 0.5341 0.5274 913.2 0.0 True
25.11886431509582 15.07131858905749 630.9573444801937 83 0.5345 0.5341 0.5274 1065.0 0.0 True
25.11886431509582 15.07131858905749 794.3282347242822 83 0.5345 0.5341 0.5274 1241.0 0.0 True
25.11886431509582 15.07131858905749 1000.0 83 0.5345 0.5341 0.5274 1447.0 0.0 True
25.11886431509582 15.07131858905749 1258.9254117941675 83 0.5345 0.5341 0.5274 1687.0 0.0 True
25.11886431509582 15.07131858905749 1584.893192461114 83 0.5345 0.5341 0.5274 1967.0 0.0 True
25.11886431509582 15.07131858905749 1995.262314968881 83 0.5345 0.5341 0.5274 2294.0 0.0 True
25.11886431509582 15.07131858905749 2511.886431509582 83 0.5345 0.5341 0.5274 2674.0 0.0 True
25.11886431509582 15.07131858905749 3162.2776601683795 83 0.5345 0.5341 0.5274 3118.0 0.0 True
25.11886431509582 15.07131858905749 3981.0717055349733 83 0.5345 0.5341 0.5274 3635.0 0.0 True
25.11886431509582 15.07131858905749 5011.872336272725 83 0.5345 0.5341 0.5274 4239.0 0.0 True
25.11886431509582 15.07131858905749 6309.573444801937 83 0.5345 0.5341 0.5274 4942.0 0.0 True
25.11886431509582 15.07131858905749 7943.282347242822 83 0.5345 0.5341 0.5274 5762.0 0.0 True
25.11886431509582 15.07131858905749 10000.0 83 0.5345 0.5341 0.5274 6718.0 0.0 True
25.703957827688658 15.422374696613193 1.0 115 0.5519 0.5467 0.5414 nan 0.0 True
25.703957827688658 15.422374696613193 1.2589254117941673 3245 13700.0 13697.4814 13687.4814 0.0 -1.0 False
25.703957827688658 15.422374696613193 1.5848931924611136 106 0.5465 0.5412 0.536 19.72 0.0 True
25.703957827688658 15.422374696613193 1.9952623149688797 106 0.5465 0.5412 0.536 23.24 0.0 True
25.703957827688658 15.422374696613193 2.51188643150958 106 0.5465 0.5412 0.536 27.21 0.0 True
25.703957827688658 15.422374696613193 3.1622776601683795 106 0.5465 0.5412 0.536 31.69 0.0 True
25.703957827688658 15.422374696613193 3.981071705534973 106 0.5465 0.5412 0.536 36.73 0.0 True
25.703957827688658 15.422374696613193 5.011872336272724 106 0.5465 0.5412 0.536 42.63 0.0 True
25.703957827688658 15.422374696613193 6.309573444801933 106 0.5465 0.5412 0.536 49.62 0.0 True
25.703957827688658 15.422374696613193 7.943282347242816 106 0.5465 0.5412 0.536 57.82 0.0 True
25.703957827688658 15.422374696613193 10.0 106 0.5465 0.5412 0.536 67.4 0.0 True
25.703957827688658 15.422374696613193 12.589254117941675 106 0.5465 0.5412 0.536 78.58 0.0 True
25.703957827688658 15.422374696613193 15.848931924611142 106 0.5465 0.5412 0.536 91.62 0.0 True
25.703957827688658 15.422374696613193 19.952623149688797 106 0.5465 0.5412 0.536 106.8 0.0 True
25.703957827688658 15.422374696613193 25.11886431509581 106 0.5465 0.5412 0.536 124.5 0.0 True
25.703957827688658 15.422374696613193 31.622776601683793 106 0.5465 0.5412 0.536 145.2 0.0 True
25.703957827688658 15.422374696613193 39.810717055349734 106 0.5465 0.5412 0.536 169.3 0.0 True
25.703957827688658 15.422374696613193 50.11872336272725 106 0.5465 0.5412 0.536 197.4 0.0 True
25.703957827688658 15.422374696613193 63.09573444801933 106 0.5465 0.5412 0.536 230.1 0.0 True
25.703957827688658 15.422374696613193 79.43282347242817 106 0.5465 0.5412 0.536 268.3 0.0 True
25.703957827688658 15.422374696613193 100.0 106 0.5465 0.5412 0.536 312.8 0.0 True
25.703957827688658 15.422374696613193 125.89254117941675 106 0.5465 0.5412 0.536 364.7 0.0 True
25.703957827688658 15.422374696613193 158.48931924611142 106 0.5465 0.5412 0.536 425.3 0.0 True
25.703957827688658 15.422374696613193 199.52623149688807 106 0.5465 0.5412 0.536 495.8 0.0 True
25.703957827688658 15.422374696613193 251.18864315095823 106 0.5465 0.5412 0.536 578.1 0.0 True
25.703957827688658 15.422374696613193 316.22776601683796 106 0.5465 0.5412 0.536 674.0 0.0 True
25.703957827688658 15.422374696613193 398.1071705534973 106 0.5465 0.5412 0.536 785.8 0.0 True
25.703957827688658 15.422374696613193 501.18723362727246 106 0.5465 0.5412 0.536 916.2 0.0 True
25.703957827688658 15.422374696613193 630.9573444801937 106 0.5465 0.5412 0.536 1068.0 0.0 True
25.703957827688658 15.422374696613193 794.3282347242822 106 0.5465 0.5412 0.536 1245.0 0.0 True
25.703957827688658 15.422374696613193 1000.0 106 0.5465 0.5412 0.536 1452.0 0.0 True
25.703957827688658 15.422374696613193 1258.9254117941675 106 0.5465 0.5412 0.536 1693.0 0.0 True
25.703957827688658 15.422374696613193 1584.893192461114 106 0.5465 0.5412 0.536 1974.0 0.0 True
25.703957827688658 15.422374696613193 1995.262314968881 106 0.5465 0.5412 0.536 2301.0 0.0 True
25.703957827688658 15.422374696613193 2511.886431509582 106 0.5465 0.5412 0.536 2683.0 0.0 True
25.703957827688658 15.422374696613193 3162.2776601683795 106 0.5465 0.5412 0.536 3128.0 0.0 True
25.703957827688658 15.422374696613193 3981.0717055349733 106 0.5465 0.5412 0.536 3647.0 0.0 True
25.703957827688658 15.422374696613193 5011.872336272725 106 0.5465 0.5412 0.536 4253.0 0.0 True
25.703957827688658 15.422374696613193 6309.573444801937 106 0.5465 0.5412 0.536 4958.0 0.0 True
25.703957827688658 15.422374696613193 7943.282347242822 106 0.5465 0.5412 0.536 5781.0 0.0 True
25.703957827688658 15.422374696613193 10000.0 106 0.5465 0.5412 0.536 6740.0 0.0 True
