primary_mass sec_mass period num_of_lines time_max time_3rd_last time_4th_last sep_at_maxtime ecc_at_maxtime has_nan
27.54228703338169 16.525372220029013 1.0 2655 13700.0 13694.9365 13684.9365 0.0 -1.0 False
27.54228703338169 16.525372220029013 1.2589254117941673 111 0.5197 0.5145 0.5094 nan 0.0 True
27.54228703338169 16.525372220029013 1.5848931924611136 3461 13700.0 13698.2959 13688.2959 0.0 -1.0 False
27.54228703338169 16.525372220029013 1.9952623149688797 16603 13700.0 13699.9707 13698.9707 0.0 -1.0 False
27.54228703338169 16.525372220029013 2.51188643150958 16659 13700.0 13699.918 13698.918 0.0 -1.0 False
27.54228703338169 16.525372220029013 3.1622776601683795 16697 13700.0 13699.9014 13698.9014 0.0 -1.0 False
27.54228703338169 16.525372220029013 3.981071705534973 16724 13700.0 13699.9043 13698.9043 0.0 -1.0 False
27.54228703338169 16.525372220029013 5.011872336272724 16764 13700.0 13699.8965 13698.8965 0.0 -1.0 False
27.54228703338169 16.525372220029013 6.309573444801933 16779 13700.0 13699.8955 13698.8955 0.0 -1.0 False
27.54228703338169 16.525372220029013 7.943282347242816 16791 13700.0 13699.9082 13698.9082 0.0 -1.0 False
27.54228703338169 16.525372220029013 10.0 16800 13700.0 13699.9219 13698.9219 0.0 -1.0 False
27.54228703338169 16.525372220029013 12.589254117941675 16808 13700.0 13699.9355 13698.9355 0.0 -1.0 False
27.54228703338169 16.525372220029013 15.848931924611142 16822 13700.0 13699.9473 13698.9473 0.0 -1.0 False
27.54228703338169 16.525372220029013 19.952623149688797 16831 13700.0 13699.957 13698.957 0.0 -1.0 False
27.54228703338169 16.525372220029013 25.11886431509581 17927 13700.0 13699.4561 13698.4561 16.57 0.3006 False
27.54228703338169 16.525372220029013 31.622776601683793 17930 13700.0 13699.4521 13698.4521 16.24 0.2721 False
27.54228703338169 16.525372220029013 39.810717055349734 17929 13700.0 13699.4531 13698.4531 16.23 0.2633 False
27.54228703338169 16.525372220029013 50.11872336272725 17929 13700.0 13699.4844 13698.4844 17.12 0.4707 False
27.54228703338169 16.525372220029013 63.09573444801933 17904 13700.0 13699.5127 13698.5127 19.81 0.4851 False
27.54228703338169 16.525372220029013 79.43282347242817 5567 13700.0 13699.5225 13689.5225 25.26 0.4879 False
27.54228703338169 16.525372220029013 100.0 5556 13700.0 13699.5273 13689.5273 28.02 0.4952 False
