primary_mass sec_mass period num_of_lines time_max time_3rd_last time_4th_last sep_at_maxtime ecc_at_maxtime has_nan
28.840315031266087 17.30418901875965 1.0 2631 13700.0 13694.6963 13684.6963 0.0 -1.0 False
28.840315031266087 17.30418901875965 1.2589254117941673 108 0.4973 0.4922 0.4871 nan 0.0 True
28.840315031266087 17.30418901875965 1.5848931924611136 3444 13700.0 13698.0107 13688.0107 0.0 -1.0 False
28.840315031266087 17.30418901875965 1.9952623149688797 16604 13700.0 13699.7275 13698.7275 0.0 -1.0 False
28.840315031266087 17.30418901875965 2.51188643150958 16654 13700.0 13699.6934 13698.6934 0.0 -1.0 False
28.840315031266087 17.30418901875965 3.1622776601683795 16685 13700.0 13699.6885 13698.6885 0.0 -1.0 False
28.840315031266087 17.30418901875965 3.981071705534973 16711 13700.0 13699.6953 13698.6953 0.0 -1.0 False
28.840315031266087 17.30418901875965 5.011872336272724 16746 13700.0 13699.6865 13698.6865 0.0 -1.0 False
28.840315031266087 17.30418901875965 6.309573444801933 16766 13700.0 13699.7129 13698.7129 0.0 -1.0 False
28.840315031266087 17.30418901875965 7.943282347242816 16781 13700.0 13699.7285 13698.7285 0.0 -1.0 False
28.840315031266087 17.30418901875965 10.0 16794 13700.0 13699.7441 13698.7441 0.0 -1.0 False
28.840315031266087 17.30418901875965 12.589254117941675 16801 13700.0 13699.7607 13698.7607 0.0 -1.0 False
28.840315031266087 17.30418901875965 15.848931924611142 16815 13700.0 13699.7744 13698.7744 0.0 -1.0 False
28.840315031266087 17.30418901875965 19.952623149688797 17918 13700.0 13699.2793 13698.2793 15.41 0.2558 False
28.840315031266087 17.30418901875965 25.11886431509581 17920 13700.0 13699.2744 13698.2744 15.16 0.2129 False
28.840315031266087 17.30418901875965 31.622776601683793 17923 13700.0 13699.2744 13698.2744 15.21 0.2045 False
28.840315031266087 17.30418901875965 39.810717055349734 17924 13700.0 13699.2959 13698.2959 14.77 0.3367 False
28.840315031266087 17.30418901875965 50.11872336272725 17907 13700.0 13699.3184 13698.3184 15.36 0.34 False
28.840315031266087 17.30418901875965 63.09573444801933 5553 13700.0 13699.335 13689.335 21.93 0.3762 False
28.840315031266087 17.30418901875965 79.43282347242817 5540 13700.0 13699.3428 13689.3428 25.66 0.397 False
28.840315031266087 17.30418901875965 100.0 5532 13700.0 13699.3477 13689.3477 27.84 0.4042 False
28.840315031266087 17.30418901875965 125.89254117941675 5525 13700.0 13699.3496 13689.3496 29.07 0.4082 False
28.840315031266087 17.30418901875965 158.48931924611142 5535 13700.0 13699.3555 13689.3555 32.19 0.4116 False
28.840315031266087 17.30418901875965 199.52623149688807 5541 13700.0 13699.3613 13689.3613 35.58 0.4143 False
