primary_mass sec_mass period num_of_lines time_max time_3rd_last time_4th_last sep_at_maxtime ecc_at_maxtime has_nan
36.30780547701018 21.784683286206107 1.0 2625 13700.0 13694.0303 13684.0303 0.0 -1.0 False
36.30780547701018 21.784683286206107 1.2589254117941673 2909 13700.0 13695.2949 13685.2949 0.0 -1.0 False
36.30780547701018 21.784683286206107 1.5848931924611136 76 0.3446 0.3443 0.3396 21.94 0.0 True
36.30780547701018 21.784683286206107 1.9952623149688797 76 0.3446 0.3443 0.3396 25.88 0.0 True
36.30780547701018 21.784683286206107 2.51188643150958 76 0.3446 0.3443 0.3396 30.4 0.0 True
36.30780547701018 21.784683286206107 3.1622776601683795 76 0.3446 0.3443 0.3396 35.53 0.0 True
36.30780547701018 21.784683286206107 3.981071705534973 76 0.3446 0.3443 0.3396 41.31 0.0 True
36.30780547701018 21.784683286206107 5.011872336272724 76 0.3446 0.3443 0.3396 47.97 0.0 True
36.30780547701018 21.784683286206107 6.309573444801933 76 0.3446 0.3443 0.3396 47.97 0.0 True
36.30780547701018 21.784683286206107 7.943282347242816 76 0.3446 0.3443 0.3396 65.08 0.0 True
36.30780547701018 21.784683286206107 10.0 76 0.3446 0.3443 0.3396 75.89 0.0 True
36.30780547701018 21.784683286206107 12.589254117941675 76 0.3446 0.3443 0.3396 88.5 0.0 True
36.30780547701018 21.784683286206107 15.848931924611142 76 0.3446 0.3443 0.3396 103.2 0.0 True
36.30780547701018 21.784683286206107 19.952623149688797 76 0.3446 0.3443 0.3396 120.3 0.0 True
36.30780547701018 21.784683286206107 25.11886431509581 76 0.3446 0.3443 0.3396 140.3 0.0 True
36.30780547701018 21.784683286206107 31.622776601683793 76 0.3446 0.3443 0.3396 163.6 0.0 True
36.30780547701018 21.784683286206107 39.810717055349734 76 0.3446 0.3443 0.3396 190.8 0.0 True
36.30780547701018 21.784683286206107 50.11872336272725 76 0.3446 0.3443 0.3396 222.5 0.0 True
36.30780547701018 21.784683286206107 63.09573444801933 76 0.3446 0.3443 0.3396 259.4 0.0 True
36.30780547701018 21.784683286206107 79.43282347242817 76 0.3446 0.3443 0.3396 302.5 0.0 True
36.30780547701018 21.784683286206107 100.0 76 0.3446 0.3443 0.3396 352.7 0.0 True
36.30780547701018 21.784683286206107 125.89254117941675 76 0.3446 0.3443 0.3396 411.2 0.0 True
36.30780547701018 21.784683286206107 158.48931924611142 76 0.3446 0.3443 0.3396 479.4 0.0 True
36.30780547701018 21.784683286206107 199.52623149688807 76 0.3446 0.3443 0.3396 559.0 0.0 True
36.30780547701018 21.784683286206107 251.18864315095823 76 0.3446 0.3443 0.3396 651.7 0.0 True
36.30780547701018 21.784683286206107 316.22776601683796 76 0.3446 0.3443 0.3396 759.9 0.0 True
36.30780547701018 21.784683286206107 398.1071705534973 76 0.3446 0.3443 0.3396 885.9 0.0 True
36.30780547701018 21.784683286206107 501.18723362727246 76 0.3446 0.3443 0.3396 1033.0 0.0 True
36.30780547701018 21.784683286206107 630.9573444801937 76 0.3446 0.3443 0.3396 1204.0 0.0 True
36.30780547701018 21.784683286206107 794.3282347242822 76 0.3446 0.3443 0.3396 1404.0 0.0 True
36.30780547701018 21.784683286206107 1000.0 76 0.3446 0.3443 0.3396 1637.0 0.0 True
36.30780547701018 21.784683286206107 1258.9254117941675 76 0.3446 0.3443 0.3396 1909.0 0.0 True
36.30780547701018 21.784683286206107 1584.893192461114 76 0.3446 0.3443 0.3396 2225.0 0.0 True
36.30780547701018 21.784683286206107 1995.262314968881 76 0.3446 0.3443 0.3396 2595.0 0.0 True
36.30780547701018 21.784683286206107 2511.886431509582 76 0.3446 0.3443 0.3396 3025.0 0.0 True
36.30780547701018 21.784683286206107 3162.2776601683795 76 0.3446 0.3443 0.3396 3527.0 0.0 True
36.30780547701018 21.784683286206107 3981.0717055349733 76 0.3446 0.3443 0.3396 4112.0 0.0 True
36.30780547701018 21.784683286206107 5011.872336272725 76 0.3446 0.3443 0.3396 4795.0 0.0 True
36.30780547701018 21.784683286206107 6309.573444801937 76 0.3446 0.3443 0.3396 5590.0 0.0 True
36.30780547701018 21.784683286206107 7943.282347242822 76 0.3446 0.3443 0.3396 6518.0 0.0 True
36.30780547701018 21.784683286206107 10000.0 76 0.3446 0.3443 0.3396 7599.0 0.0 True
37.153522909717296 22.292113745830378 1.0 2624 13700.0 13693.9541 13683.9541 0.0 -1.0 False
37.153522909717296 22.292113745830378 1.2589254117941673 86 0.3516 0.347 0.3423 nan 0.0 True
37.153522909717296 22.292113745830378 1.5848931924611136 77 0.3461 0.3458 0.3412 22.09 0.0 True
37.153522909717296 22.292113745830378 1.9952623149688797 77 0.3461 0.3458 0.3412 26.06 0.0 True
37.153522909717296 22.292113745830378 2.51188643150958 77 0.3461 0.3458 0.3412 30.62 0.0 True
37.153522909717296 22.292113745830378 3.1622776601683795 77 0.3461 0.3458 0.3412 35.8 0.0 True
37.153522909717296 22.292113745830378 3.981071705534973 77 0.3461 0.3458 0.3412 41.64 0.0 True
37.153522909717296 22.292113745830378 5.011872336272724 77 0.3461 0.3458 0.3412 48.35 0.0 True
37.153522909717296 22.292113745830378 6.309573444801933 77 0.3461 0.3458 0.3412 56.28 0.0 True
37.153522909717296 22.292113745830378 7.943282347242816 77 0.3461 0.3458 0.3412 65.59 0.0 True
37.153522909717296 22.292113745830378 10.0 77 0.3461 0.3458 0.3412 76.48 0.0 True
37.153522909717296 22.292113745830378 12.589254117941675 77 0.3461 0.3458 0.3412 89.19 0.0 True
37.153522909717296 22.292113745830378 15.848931924611142 77 0.3461 0.3458 0.3412 104.0 0.0 True
37.153522909717296 22.292113745830378 19.952623149688797 77 0.3461 0.3458 0.3412 121.3 0.0 True
37.153522909717296 22.292113745830378 25.11886431509581 77 0.3461 0.3458 0.3412 141.4 0.0 True
37.153522909717296 22.292113745830378 31.622776601683793 77 0.3461 0.3458 0.3412 164.9 0.0 True
37.153522909717296 22.292113745830378 39.810717055349734 77 0.3461 0.3458 0.3412 192.3 0.0 True
37.153522909717296 22.292113745830378 50.11872336272725 77 0.3461 0.3458 0.3412 224.2 0.0 True
37.153522909717296 22.292113745830378 63.09573444801933 77 0.3461 0.3458 0.3412 261.4 0.0 True
37.153522909717296 22.292113745830378 79.43282347242817 77 0.3461 0.3458 0.3412 304.8 0.0 True
37.153522909717296 22.292113745830378 100.0 77 0.3461 0.3458 0.3412 355.4 0.0 True
37.153522909717296 22.292113745830378 125.89254117941675 77 0.3461 0.3458 0.3412 414.4 0.0 True
37.153522909717296 22.292113745830378 158.48931924611142 77 0.3461 0.3458 0.3412 483.2 0.0 True
37.153522909717296 22.292113745830378 199.52623149688807 77 0.3461 0.3458 0.3412 563.3 0.0 True
37.153522909717296 22.292113745830378 251.18864315095823 77 0.3461 0.3458 0.3412 656.8 0.0 True
37.153522909717296 22.292113745830378 316.22776601683796 77 0.3461 0.3458 0.3412 765.8 0.0 True
37.153522909717296 22.292113745830378 398.1071705534973 77 0.3461 0.3458 0.3412 892.9 0.0 True
37.153522909717296 22.292113745830378 501.18723362727246 77 0.3461 0.3458 0.3412 1041.0 0.0 True
