    0.0000  1  1   50.0000   83.3333    0.0000    0.0000    0.9784    1.0972    0.0243    0.0253    5.5724    5.9862  0.8747E+03  0.6163E+03  0.0000E+00  0.0000E+00  0.7395E-08  0.7624E-05  0.1979E-01  0.4058E+00  0.1167E+04  0.0000E+00
    0.0032  1  1   49.9955   83.3165    0.0000    0.0000    0.9786    1.0975    0.0243    0.0253    5.5725    5.9863  0.8732E+03  0.6146E+03 -0.1399E-05 -0.5279E-05  0.7288E-08  0.7655E-05  0.1964E-01  0.4069E+00  0.1167E+04  0.0000E+00
    0.0064  1  1   49.9911   83.2997    0.0000    0.0000    0.9789    1.0979    0.0243    0.0253    5.5726    5.9864  0.8717E+03  0.6128E+03 -0.1400E-05 -0.5281E-05  0.7181E-08  0.7685E-05  0.1950E-01  0.4080E+00  0.1167E+04  0.0000E+00
    0.0096  1  1   49.9866   83.2828    0.0000    0.0000    0.9792    1.0983    0.0243    0.0253    5.5727    5.9864  0.8702E+03  0.6111E+03 -0.1399E-05 -0.5279E-05  0.7074E-08  0.7716E-05  0.1935E-01  0.4091E+00  0.1167E+04  0.0000E+00
    0.0128  1  1   49.9822   83.2660    0.0000    0.0000    0.9794    1.0986    0.0243    0.0254    5.5728    5.9865  0.8686E+03  0.6094E+03 -0.1399E-05 -0.5279E-05  0.6967E-08  0.7746E-05  0.1920E-01  0.4102E+00  0.1167E+04  0.0000E+00
    0.0159  1  1   49.9777   83.2492    0.0000    0.0000    0.9797    1.0990    0.0243    0.0254    5.5730    5.9866  0.8671E+03  0.6076E+03 -0.1399E-05 -0.5273E-05  0.6859E-08  0.7776E-05  0.1905E-01  0.4113E+00  0.1168E+04  0.0000E+00
    0.0191  1  1   49.9732   83.2324    0.0000    0.0000    0.9800    1.0993    0.0244    0.0254    5.5731    5.9867  0.8656E+03  0.6060E+03 -0.1399E-05 -0.5256E-05  0.6752E-08  0.7799E-05  0.1890E-01  0.4122E+00  0.1168E+04  0.0000E+00
    0.0223  1  1   49.9688   83.2156    0.0000    0.0000    0.9802    1.0997    0.0244    0.0254    5.5732    5.9867  0.8641E+03  0.6044E+03 -0.1392E-05 -0.5278E-05  0.6657E-08  0.7821E-05  0.1877E-01  0.4131E+00  0.1168E+04  0.0000E+00
    0.0255  1  1   49.9644   83.1987    0.0000    0.0000    0.9805    1.1000    0.0244    0.0254    5.5733    5.9868  0.8627E+03  0.6028E+03 -0.1394E-05 -0.5310E-05  0.6662E-08  0.7843E-05  0.1875E-01  0.4141E+00  0.1168E+04  0.0000E+00
    0.0287  1  1   49.9599   83.1817    0.0000    0.0000    0.9808    1.1003    0.0244    0.0254    5.5734    5.9869  0.8612E+03  0.6011E+03 -0.1397E-05 -0.5310E-05  0.6689E-08  0.7866E-05  0.1874E-01  0.4150E+00  0.1168E+04  0.0000E+00
    0.0319  1  1   49.9554   83.1648    0.0000    0.0000    0.9810    1.1007    0.0244    0.0255    5.5735    5.9870  0.8598E+03  0.5995E+03 -0.1407E-05 -0.5310E-05  0.6715E-08  0.7888E-05  0.1874E-01  0.4159E+00  0.1169E+04  0.0000E+00
