    0.0000  1  1   20.0000   15.0000    8.2968    5.6269    0.7319    0.6703    0.1595    0.1578    4.5702    4.2707  0.1769E+04  0.2127E+04  0.0000E+00  0.0000E+00  0.1000E-09  0.1000E-09  0.1000E-09  0.1000E-09  0.8370E+02  0.0000E+00
    0.0095  1  1   20.0000   15.0000    8.2968    5.6269    0.7319    0.6703    0.1595    0.1578    4.5702    4.2707  0.1769E+04  0.2127E+04  0.5158E-20 -0.1452E-18  0.1000E-09  0.1000E-09  0.1000E-09  0.1000E-09  0.8370E+02  0.0000E+00
    0.0190  1  1   20.0000   15.0000    8.2968    5.6269    0.7319    0.6703    0.1595    0.1578    4.5702    4.2707  0.1769E+04  0.2127E+04  0.0000E+00  0.0000E+00  0.1000E-09  0.1000E-09  0.1000E-09  0.1000E-09  0.8370E+02  0.0000E+00
    0.0285  1  1   20.0000   15.0000    8.2968    5.6269    0.7319    0.6703    0.1595    0.1578    4.5702    4.2707  0.1769E+04  0.2127E+04  0.0000E+00  0.0000E+00  0.1000E-09  0.1000E-09  0.1000E-09  0.1000E-09  0.8370E+02  0.0000E+00
    0.0380  1  1   20.0000   15.0000    8.2968    5.6269    0.7319    0.6703    0.1595    0.1578    4.5702    4.2707  0.1769E+04  0.2127E+04 -0.1872E-18  0.3003E-20  0.1000E-09  0.1000E-09  0.1000E-09  0.1000E-09  0.8370E+02  0.0000E+00
    0.0474  1  1   20.0000   15.0000    8.2968    5.6269    0.7319    0.6703    0.1595    0.1578    4.5702    4.2707  0.1769E+04  0.2127E+04  0.2579E-20 -0.7259E-19  0.1000E-09  0.1000E-09  0.1000E-09  0.1000E-09  0.8370E+02  0.0000E+00
    0.0569  1  1   20.0000   15.0000    8.2968    5.6269    0.7319    0.6703    0.1595    0.1578    4.5702    4.2707  0.1769E+04  0.2127E+04  0.0000E+00  0.0000E+00  0.1000E-09  0.1000E-09  0.1000E-09  0.1000E-09  0.8370E+02  0.0000E+00
    0.0664  1  1   20.0000   15.0000    8.2968    5.6269    0.7319    0.6703    0.1595    0.1578    4.5702    4.2707  0.1769E+04  0.2127E+04  0.2579E-20 -0.7259E-19  0.1000E-09  0.1000E-09  0.1000E-09  0.1000E-09  0.8370E+02  0.0000E+00
    0.0759  1  1   20.0000   15.0000    8.2968    5.6269    0.7319    0.6703    0.1595    0.1578    4.5702    4.2707  0.1769E+04  0.2127E+04  0.0000E+00  0.0000E+00  0.1000E-09  0.1000E-09  0.1000E-09  0.1000E-09  0.8370E+02  0.0000E+00
    0.0854  1  1   20.0000   15.0000    8.2968    5.6269    0.7319    0.6703    0.1595    0.1578    4.5702    4.2707  0.1769E+04  0.2127E+04  0.0000E+00  0.0000E+00  0.1000E-09  0.1000E-09  0.1000E-09  0.1000E-09  0.8370E+02  0.0000E+00
    0.0949  1  1   20.0000   15.0000    8.2968    5.6269    0.7319    0.6703    0.1595    0.1578    4.5702    4.2707  0.1769E+04  0.2127E+04  0.2579E-20 -0.7259E-19  0.1000E-09  0.1000E-09  0.1000E-09  0.1000E-09  0.8370E+02  0.0000E+00
    0.1044  1  1   20.0000   15.0000    8.2968    5.6269    0.7319    0.6703    0.1595    0.1578    4.5702    4.2707  0.1769E+04  0.2127E+04  0.0000E+00  0.0000E+00  0.1000E-09  0.1000E-09  0.1000E-09  0.1000E-09  0.8370E+02  0.0000E+00
    0.1139  1  1   20.0000   15.0000    8.2968    5.6269    0.7319    0.6703    0.1595    0.1578    4.5702    4.2707  0.1769E+04  0.2127E+04  0.0000E+00  0.0000E+00  0.1000E-09  0.1000E-09  0.1000E-09  0.1000E-09  0.8370E+02  0.0000E+00
    0.1234  1  1   20.0000   15.0000    8.2968    5.6269    0.7319    0.6703    0.1595    0.1578    4.5702    4.2707  0.1769E+04  0.2127E+04  0.2579E-20 -0.7259E-19  0.1000E-09  0.1000E-09  0.1000E-09  0.1000E-09  0.8370E+02  0.0000E+00
    0.1328  1  1   20.0000   15.0000    8.2968    5.6269    0.7319    0.6703    0.1595    0.1578    4.5702    4.2707  0.1769E+04  0.2127E+04  0.2579E-20 -0.7259E-19  0.1000E-09  0.1000E-09  0.1000E-09  0.1000E-09  0.8370E+02  0.0000E+00
    0.1423  1  1   20.0000   15.0000    8.2968    5.6269    0.7319    0.6703    0.1595    0.1578    4.5702    4.2707  0.1769E+04  0.2127E+04  0.0000E+00  0.0000E+00  0.1000E-09  0.1000E-09  0.1000E-09  0.1000E-09  0.8370E+02  0.0000E+00
    0.1518  1  1   20.0000   15.0000    8.2968    5.6269    0.7319    0.6703    0.1595    0.1578    4.5702    4.2707  0.1769E+04  0.2127E+04  0.0000E+00  0.0000E+00  0.1000E-09  0.1000E-09  0.1000E-09  0.1000E-09  0.8370E+02  0.0000E+00
    0.1613  1  1   20.0000   15.0000    8.2968    5.6269    0.7319    0.6703    0.1595    0.1578    4.5702    4.2707  0.1769E+04  0.2127E+04  0.0000E+00  0.0000E+00  0.1000E-09  0.1000E-09  0.1000E-09  0.1000E-09  0.8370E+02  0.0000E+00
    0.1708  1  1   20.0000   15.0000    8.2968    5.6269    0.7319    0.6703    0.1595    0.1578    4.5702    4.2707  0.1769E+04  0.2127E+04  0.0000E+00  0.0000E+00  0.1000E-09  0.1000E-09  0.1000E-09  0.1000E-09  0.8370E+02  0.0000E+00
    0.1803  1  1   20.0000   15.0000    8.2968    5.6269    0.7319    0.6703    0.1595    0.1578    4.5702    4.2707  0.1769E+04  0.2127E+04  0.0000E+00  0.0000E+00  0.1000E-09  0.1000E-09  0.1000E-09  0.1000E-09  0.8370E+02  0.0000E+00
    0.1898  1  1   20.0000   15.0000    8.2968    5.6269    0.7319    0.6703    0.1595    0.1578    4.5702    4.2707  0.1769E+04  0.2127E+04  0.0000E+00  0.0000E+00  0.1000E-09  0.1000E-09  0.1000E-09  0.1000E-09  0.8370E+02  0.0000E+00
    0.1993  1  1   20.0000   15.0000    8.2968    5.6269    0.7319    0.6703    0.1595    0.1578    4.5702    4.2707  0.1769E+04  0.2127E+04  0.2579E-20 -0.7259E-19  0.1000E-09  0.1000E-09  0.1000E-09  0.1000E-09  0.8370E+02  0.0000E+00
    0.2088  1  1   20.0000   15.0000    8.2968    5.6269    0.7319    0.6703    0.1595    0.1578    4.5702    4.2707  0.1769E+04  0.2127E+04  0.0000E+00  0.0000E+00  0.1000E-09  0.1000E-09  0.1000E-09  0.1000E-09  0.8370E+02  0.0000E+00
    0.2182  1  1   20.0000   15.0000    8.2968    5.6269    0.7319    0.6703    0.1595    0.1578    4.5702    4.2707  0.1769E+04  0.2127E+04  0.0000E+00  0.0000E+00  0.1000E-09  0.1000E-09  0.1000E-09  0.1000E-09  0.8370E+02  0.0000E+00
    0.2277  1  1   20.0000   15.0000    8.2968    5.6269    0.7319    0.6703    0.1595    0.1578    4.5702    4.2707  0.1769E+04  0.2127E+04  0.0000E+00  0.0000E+00  0.1000E-09  0.1000E-09  0.1000E-09  0.1000E-09  0.8370E+02  0.0000E+00
    0.2372  1  1   20.0000   15.0000    8.2968    5.6269    0.7319    0.6703    0.1595    0.1578    4.5702    4.2707  0.1769E+04  0.2127E+04  0.0000E+00  0.0000E+00  0.1000E-09  0.1000E-09  0.1000E-09  0.1000E-09  0.8370E+02  0.0000E+00
    0.2467  1  1   20.0000   15.0000    8.2968    5.6269    0.7319    0.6703    0.1595    0.1578    4.5702    4.2707  0.1769E+04  0.2127E+04  0.0000E+00  0.0000E+00  0.1000E-09  0.1000E-09  0.1000E-09  0.1000E-09  0.8370E+02  0.0000E+00
    0.2562  1  1   20.0000   15.0000    8.2968    5.6269    0.7319    0.6703    0.1595    0.1578    4.5702    4.2707  0.1769E+04  0.2127E+04  0.0000E+00  0.0000E+00  0.1000E-09  0.1000E-09  0.1000E-09  0.1000E-09  0.8370E+02  0.0000E+00
