    0.0000  1  1    2.0000    3.3333    0.0000    0.0000    0.2085    0.3222    0.0121    0.0124    1.2179    2.0838  0.3518E+04  0.4814E+04  0.0000E+00  0.0000E+00  0.1000E-09  0.1000E-09  0.1000E-09  0.1000E-09  0.3990E+03  0.0000E+00
    3.6658  1  1    2.0000    3.3333    0.0000    0.0000    0.2091    0.3261    0.0121    0.0125    1.2183    2.0857  0.3507E+04  0.4731E+04 -0.4449E-12 -0.1793E-11  0.1000E-09  0.1000E-09  0.1000E-09  0.1000E-09  0.3990E+03  0.0000E+00
    3.9277  1  1    2.0000    3.3333    0.0000    0.0000    0.2092    0.3263    0.0121    0.0125    1.2183    2.0859  0.3506E+04  0.4725E+04 -0.4449E-12 -0.1796E-11  0.1000E-09  0.1000E-09  0.1000E-09  0.1000E-09  0.3990E+03  0.0000E+00
    4.1895  1  1    2.0000    3.3333    0.0000    0.0000    0.2092    0.3266    0.0121    0.0125    1.2184    2.0860  0.3506E+04  0.4719E+04 -0.4449E-12 -0.1799E-11  0.1000E-09  0.1000E-09  0.1000E-09  0.1000E-09  0.3990E+03  0.0000E+00
    4.4514  1  1    2.0000    3.3333    0.0000    0.0000    0.2093    0.3268    0.0121    0.0126    1.2184    2.0862  0.3505E+04  0.4714E+04 -0.4449E-12 -0.1799E-11  0.1000E-09  0.1000E-09  0.1000E-09  0.1000E-09  0.3990E+03  0.0000E+00
    4.7132  1  1    2.0000    3.3333    0.0000    0.0000    0.2093    0.3271    0.0121    0.0126    1.2184    2.0864  0.3504E+04  0.4708E+04 -0.4449E-12 -0.1799E-11  0.1000E-09  0.1000E-09  0.1000E-09  0.1000E-09  0.3990E+03  0.0000E+00
    4.9750  1  1    2.0000    3.3333    0.0000    0.0000    0.2094    0.3273    0.0121    0.0126    1.2184    2.0865  0.3503E+04  0.4703E+04 -0.4449E-12 -0.1799E-11  0.1000E-09  0.1000E-09  0.1000E-09  0.1000E-09  0.3990E+03  0.0000E+00
    5.2369  1  1    2.0000    3.3333    0.0000    0.0000    0.2094    0.3276    0.0121    0.0126    1.2185    2.0867  0.3503E+04  0.4697E+04 -0.4450E-12 -0.1799E-11  0.1000E-09  0.1000E-09  0.1000E-09  0.1000E-09  0.3990E+03  0.0000E+00
    5.4987  1  1    2.0000    3.3333    0.0000    0.0000    0.2094    0.3279    0.0121    0.0126    1.2185    2.0868  0.3502E+04  0.4691E+04 -0.4452E-12 -0.1799E-11  0.1000E-09  0.1000E-09  0.1000E-09  0.1000E-09  0.3990E+03  0.0000E+00
    5.7606  1  1    2.0000    3.3333    0.0000    0.0000    0.2095    0.3281    0.0121    0.0126    1.2185    2.0870  0.3501E+04  0.4686E+04 -0.4455E-12 -0.1799E-11  0.1000E-09  0.1000E-09  0.1000E-09  0.1000E-09  0.3990E+03  0.0000E+00
    6.0224  1  1    2.0000    3.3333    0.0000    0.0000    0.2095    0.3284    0.0121    0.0126    1.2186    2.0871  0.3500E+04  0.4680E+04 -0.4458E-12 -0.1799E-11  0.1000E-09  0.1000E-09  0.1000E-09  0.1000E-09  0.3990E+03  0.0000E+00
    6.2843  1  1    2.0000    3.3333    0.0000    0.0000    0.2096    0.3286    0.0121    0.0126    1.2186    2.0873  0.3500E+04  0.4675E+04 -0.4461E-12 -0.1803E-11  0.1000E-09  0.1000E-09  0.1000E-09  0.1000E-09  0.3990E+03  0.0000E+00
    6.5461  1  1    2.0000    3.3333    0.0000    0.0000    0.2096    0.3289    0.0121    0.0126    1.2186    2.0875  0.3499E+04  0.4670E+04 -0.4464E-12 -0.1808E-11  0.1000E-09  0.1000E-09  0.1000E-09  0.1000E-09  0.3990E+03  0.0000E+00
    6.8080  1  1    2.0000    3.3333    0.0000    0.0000    0.2097    0.3291    0.0121    0.0126    1.2186    2.0876  0.3498E+04  0.4664E+04 -0.4467E-12 -0.1809E-11  0.1000E-09  0.1000E-09  0.1000E-09  0.1000E-09  0.3990E+03  0.0000E+00
    7.0698  1  1    2.0000    3.3333    0.0000    0.0000    0.2097    0.3294    0.0121    0.0126    1.2187    2.0878  0.3497E+04  0.4659E+04 -0.4470E-12 -0.1809E-11  0.1000E-09  0.1000E-09  0.1000E-09  0.1000E-09  0.3990E+03  0.0000E+00
    7.3316  1  1    2.0000    3.3333    0.0000    0.0000    0.2098    0.3296    0.0121    0.0126    1.2187    2.0879  0.3497E+04  0.4654E+04 -0.4472E-12 -0.1809E-11  0.1000E-09  0.1000E-09  0.1000E-09  0.1000E-09  0.3990E+03  0.0000E+00
    7.5935  1  1    2.0000    3.3333    0.0000    0.0000    0.2098    0.3299    0.0121    0.0126    1.2187    2.0881  0.3496E+04  0.4648E+04 -0.4473E-12 -0.1809E-11  0.1000E-09  0.1000E-09  0.1000E-09  0.1000E-09  0.3990E+03  0.0000E+00
    7.8553  1  1    2.0000    3.3333    0.0000    0.0000    0.2099    0.3301    0.0121    0.0126    1.2188    2.0883  0.3495E+04  0.4643E+04 -0.4473E-12 -0.1809E-11  0.1000E-09  0.1000E-09  0.1000E-09  0.1000E-09  0.3990E+03  0.0000E+00
    8.1172  1  1    2.0000    3.3333    0.0000    0.0000    0.2099    0.3304    0.0121    0.0127    1.2188    2.0884  0.3494E+04  0.4638E+04 -0.4473E-12 -0.1809E-11  0.1000E-09  0.1000E-09  0.1000E-09  0.1000E-09  0.3990E+03  0.0000E+00
    8.3790  1  1    2.0000    3.3333    0.0000    0.0000    0.2100    0.3306    0.0121    0.0127    1.2188    2.0886  0.3494E+04  0.4633E+04 -0.4473E-12 -0.1809E-11  0.1000E-09  0.1000E-09  0.1000E-09  0.1000E-09  0.3990E+03  0.0000E+00
    8.6409  1  1    2.0000    3.3333    0.0000    0.0000    0.2100    0.3308    0.0121    0.0127    1.2189    2.0887  0.3493E+04  0.4627E+04 -0.4473E-12 -0.1809E-11  0.1000E-09  0.1000E-09  0.1000E-09  0.1000E-09  0.3990E+03  0.0000E+00
    8.9027  1  1    2.0000    3.3333    0.0000    0.0000    0.2100    0.3311    0.0121    0.0127    1.2189    2.0889  0.3492E+04  0.4622E+04 -0.4473E-12 -0.1809E-11  0.1000E-09  0.1000E-09  0.1000E-09  0.1000E-09  0.3990E+03  0.0000E+00
    9.1646  1  1    2.0000    3.3333    0.0000    0.0000    0.2101    0.3313    0.0121    0.0127    1.2189    2.0891  0.3491E+04  0.4617E+04 -0.4473E-12 -0.1814E-11  0.1000E-09  0.1000E-09  0.1000E-09  0.1000E-09  0.3990E+03  0.0000E+00
    9.4264  1  1    2.0000    3.3333    0.0000    0.0000    0.2101    0.3316    0.0121    0.0127    1.2190    2.0893  0.3491E+04  0.4612E+04 -0.4473E-12 -0.1820E-11  0.1000E-09  0.1000E-09  0.1000E-09  0.1000E-09  0.3990E+03  0.0000E+00
    9.6882  1  1    2.0000    3.3333    0.0000    0.0000    0.2102    0.3318    0.0121    0.0127    1.2190    2.0894  0.3490E+04  0.4607E+04 -0.4473E-12 -0.1821E-11  0.1000E-09  0.1000E-09  0.1000E-09  0.1000E-09  0.3990E+03  0.0000E+00
    9.9501  1  1    2.0000    3.3333    0.0000    0.0000    0.2102    0.3321    0.0121    0.0127    1.2190    2.0896  0.3489E+04  0.4602E+04 -0.4473E-12 -0.1821E-11  0.1000E-09  0.1000E-09  0.1000E-09  0.1000E-09  0.3990E+03  0.0000E+00
   10.2119  1  1    2.0000    3.3333    0.0000    0.0000    0.2103    0.3323    0.0121    0.0127    1.2191    2.0898  0.3488E+04  0.4597E+04 -0.4473E-12 -0.1821E-11  0.1000E-09  0.1000E-09  0.1000E-09  0.1000E-09  0.3990E+03  0.0000E+00
   10.4738  1  1    2.0000    3.3333    0.0000    0.0000    0.2103    0.3325    0.0121    0.0127    1.2191    2.0899  0.3488E+04  0.4592E+04 -0.4473E-12 -0.1821E-11  0.1000E-09  0.1000E-09  0.1000E-09  0.1000E-09  0.3990E+03  0.0000E+00
   10.7356  1  1    2.0000    3.3333    0.0000    0.0000    0.2104    0.3328    0.0121    0.0127    1.2191    2.0901  0.3487E+04  0.4587E+04 -0.4473E-12 -0.1821E-11  0.1000E-09  0.1000E-09  0.1000E-09  0.1000E-09  0.3990E+03  0.0000E+00
   10.9975  1  1    2.0000    3.3333    0.0000    0.0000    0.2104    0.3330    0.0121    0.0127    1.2192    2.0903  0.3486E+04  0.4582E+04 -0.4473E-12 -0.1821E-11  0.1000E-09  0.1000E-09  0.1000E-09  0.1000E-09  0.3990E+03  0.0000E+00
   11.2593  1  1    2.0000    3.3333    0.0000    0.0000    0.2105    0.3332    0.0121    0.0127    1.2192    2.0904  0.3485E+04  0.4576E+04 -0.4473E-12 -0.1821E-11  0.1000E-09  0.1000E-09  0.1000E-09  0.1000E-09  0.3990E+03  0.0000E+00
   11.5212  1  1    2.0000    3.3333    0.0000    0.0000    0.2105    0.3335    0.0121    0.0127    1.2192    2.0906  0.3485E+04  0.4571E+04 -0.4473E-12 -0.1821E-11  0.1000E-09  0.1000E-09  0.1000E-09  0.1000E-09  0.3990E+03  0.0000E+00
   11.7830  1  1    2.0000    3.3333    0.0000    0.0000    0.2106    0.3337    0.0121    0.0128    1.2192    2.0908  0.3484E+04  0.4566E+04 -0.4473E-12 -0.1821E-11  0.1000E-09  0.1000E-09  0.1000E-09  0.1000E-09  0.3990E+03  0.0000E+00
   12.0448  1  1    2.0000    3.3333    0.0000    0.0000    0.2106    0.3340    0.0121    0.0128    1.2193    2.0910  0.3483E+04  0.4561E+04 -0.4473E-12 -0.1821E-11  0.1000E-09  0.1000E-09  0.1000E-09  0.1000E-09  0.3990E+03  0.0000E+00
   12.3067  1  1    2.0000    3.3333    0.0000    0.0000    0.2107    0.3342    0.0121    0.0128    1.2193    2.0911  0.3482E+04  0.4556E+04 -0.4473E-12 -0.1823E-11  0.1000E-09  0.1000E-09  0.1000E-09  0.1000E-09  0.3990E+03  0.0000E+00
   12.5685  1  1    2.0000    3.3333    0.0000    0.0000    0.2107    0.3344    0.0121    0.0128    1.2193    2.0913  0.3482E+04  0.4552E+04 -0.4475E-12 -0.1827E-11  0.1000E-09  0.1000E-09  0.1000E-09  0.1000E-09  0.3990E+03  0.0000E+00
   12.8304  1  1    2.0000    3.3333    0.0000    0.0000    0.2107    0.3347    0.0121    0.0128    1.2194    2.0915  0.3481E+04  0.4547E+04 -0.4479E-12 -0.1832E-11  0.1000E-09  0.1000E-09  0.1000E-09  0.1000E-09  0.3990E+03  0.0000E+00
   13.0922  1  1    2.0000    3.3333    0.0000    0.0000    0.2108    0.3349    0.0121    0.0128    1.2194    2.0917  0.3480E+04  0.4542E+04 -0.4483E-12 -0.1837E-11  0.1000E-09  0.1000E-09  0.1000E-09  0.1000E-09  0.3990E+03  0.0000E+00
   13.3541  1  1    2.0000    3.3333    0.0000    0.0000    0.2108    0.3351    0.0121    0.0128    1.2194    2.0918  0.3479E+04  0.4537E+04 -0.4487E-12 -0.1838E-11  0.1000E-09  0.1000E-09  0.1000E-09  0.1000E-09  0.3990E+03  0.0000E+00
   13.6159  1  1    2.0000    3.3333    0.0000    0.0000    0.2109    0.3353    0.0121    0.0128    1.2195    2.0920  0.3479E+04  0.4532E+04 -0.4490E-12 -0.1838E-11  0.1000E-09  0.1000E-09  0.1000E-09  0.1000E-09  0.3990E+03  0.0000E+00
   13.8778  1  1    2.0000    3.3333    0.0000    0.0000    0.2109    0.3356    0.0121    0.0128    1.2195    2.0922  0.3478E+04  0.4527E+04 -0.4494E-12 -0.1838E-11  0.1000E-09  0.1000E-09  0.1000E-09  0.1000E-09  0.3990E+03  0.0000E+00
   14.1396  1  1    2.0000    3.3333    0.0000    0.0000    0.2110    0.3358    0.0121    0.0128    1.2195    2.0924  0.3477E+04  0.4523E+04 -0.4498E-12 -0.1838E-11  0.1000E-09  0.1000E-09  0.1000E-09  0.1000E-09  0.3990E+03  0.0000E+00
   14.4014  1  1    2.0000    3.3333    0.0000    0.0000    0.2110    0.3360    0.0121    0.0128    1.2196    2.0925  0.3476E+04  0.4518E+04 -0.4501E-12 -0.1838E-11  0.1000E-09  0.1000E-09  0.1000E-09  0.1000E-09  0.3990E+03  0.0000E+00
   14.6633  1  1    2.0000    3.3333    0.0000    0.0000    0.2111    0.3363    0.0121    0.0128    1.2196    2.0927  0.3476E+04  0.4513E+04 -0.4502E-12 -0.1838E-11  0.1000E-09  0.1000E-09  0.1000E-09  0.1000E-09  0.3990E+03  0.0000E+00
   14.9251  1  1    2.0000    3.3333    0.0000    0.0000    0.2111    0.3365    0.0121    0.0128    1.2196    2.0929  0.3475E+04  0.4508E+04 -0.4502E-12 -0.1838E-11  0.1000E-09  0.1000E-09  0.1000E-09  0.1000E-09  0.3990E+03  0.0000E+00
   15.1870  1  1    2.0000    3.3333    0.0000    0.0000    0.2112    0.3367    0.0121    0.0128    1.2197    2.0931  0.3474E+04  0.4503E+04 -0.4502E-12 -0.1838E-11  0.1000E-09  0.1000E-09  0.1000E-09  0.1000E-09  0.3990E+03  0.0000E+00
   15.4488  1  1    2.0000    3.3333    0.0000    0.0000    0.2112    0.3370    0.0121    0.0128    1.2197    2.0933  0.3473E+04  0.4499E+04 -0.4502E-12 -0.1838E-11  0.1000E-09  0.1000E-09  0.1000E-09  0.1000E-09  0.3990E+03  0.0000E+00
   15.7107  1  1    2.0000    3.3333    0.0000    0.0000    0.2113    0.3372    0.0121    0.0129    1.2197    2.0934  0.3473E+04  0.4494E+04 -0.4502E-12 -0.1838E-11  0.1000E-09  0.1000E-09  0.1000E-09  0.1000E-09  0.3990E+03  0.0000E+00
   15.9725  1  1    2.0000    3.3333    0.0000    0.0000    0.2113    0.3374    0.0121    0.0129    1.2198    2.0936  0.3472E+04  0.4489E+04 -0.4502E-12 -0.1838E-11  0.1000E-09  0.1000E-09  0.1000E-09  0.1000E-09  0.3990E+03  0.0000E+00
   16.2344  1  1    2.0000    3.3333    0.0000    0.0000    0.2114    0.3377    0.0121    0.0129    1.2198    2.0938  0.3471E+04  0.4484E+04 -0.4502E-12 -0.1838E-11  0.1000E-09  0.1000E-09  0.1000E-09  0.1000E-09  0.3990E+03  0.0000E+00
   16.4962  1  1    2.0000    3.3333    0.0000    0.0000    0.2114    0.3379    0.0121    0.0129    1.2198    2.0940  0.3470E+04  0.4480E+04 -0.4502E-12 -0.1838E-11  0.1000E-09  0.1000E-09  0.1000E-09  0.1000E-09  0.3990E+03  0.0000E+00
   16.7580  1  1    2.0000    3.3333    0.0000    0.0000    0.2115    0.3381    0.0121    0.0129    1.2199    2.0942  0.3469E+04  0.4475E+04 -0.4502E-12 -0.1847E-11  0.1000E-09  0.1000E-09  0.1000E-09  0.1000E-09  0.3990E+03  0.0000E+00
   17.0199  1  1    2.0000    3.3333    0.0000    0.0000    0.2115    0.3383    0.0122    0.0129    1.2199    2.0943  0.3469E+04  0.4470E+04 -0.4502E-12 -0.1855E-11  0.1000E-09  0.1000E-09  0.1000E-09  0.1000E-09  0.3990E+03  0.0000E+00
   17.2817  1  1    2.0000    3.3333    0.0000    0.0000    0.2116    0.3386    0.0122    0.0129    1.2199    2.0945  0.3468E+04  0.4466E+04 -0.4502E-12 -0.1857E-11  0.1000E-09  0.1000E-09  0.1000E-09  0.1000E-09  0.3990E+03  0.0000E+00
   17.5436  1  1    2.0000    3.3333    0.0000    0.0000    0.2116    0.3388    0.0122    0.0129    1.2200    2.0947  0.3467E+04  0.4461E+04 -0.4502E-12 -0.1859E-11  0.1000E-09  0.1000E-09  0.1000E-09  0.1000E-09  0.3990E+03  0.0000E+00
   17.8054  1  1    2.0000    3.3333    0.0000    0.0000    0.2116    0.3390    0.0122    0.0129    1.2200    2.0949  0.3466E+04  0.4457E+04 -0.4502E-12 -0.1859E-11  0.1000E-09  0.1000E-09  0.1000E-09  0.1000E-09  0.3990E+03  0.0000E+00
   18.0673  1  1    2.0000    3.3333    0.0000    0.0000    0.2117    0.3392    0.0122    0.0129    1.2200    2.0951  0.3466E+04  0.4452E+04 -0.4502E-12 -0.1859E-11  0.1000E-09  0.1000E-09  0.1000E-09  0.1000E-09  0.3990E+03  0.0000E+00
   18.3291  1  1    2.0000    3.3333    0.0000    0.0000    0.2117    0.3395    0.0122    0.0129    1.2201    2.0953  0.3465E+04  0.4447E+04 -0.4502E-12 -0.1859E-11  0.1000E-09  0.1000E-09  0.1000E-09  0.1000E-09  0.3990E+03  0.0000E+00
   18.5910  1  1    2.0000    3.3333    0.0000    0.0000    0.2118    0.3397    0.0122    0.0129    1.2201    2.0955  0.3464E+04  0.4443E+04 -0.4502E-12 -0.1859E-11  0.1000E-09  0.1000E-09  0.1000E-09  0.1000E-09  0.3990E+03  0.0000E+00
   18.8528  1  1    2.0000    3.3333    0.0000    0.0000    0.2118    0.3399    0.0122    0.0129    1.2201    2.0956  0.3463E+04  0.4438E+04 -0.4502E-12 -0.1859E-11  0.1000E-09  0.1000E-09  0.1000E-09  0.1000E-09  0.3990E+03  0.0000E+00
   19.1146  1  1    2.0000    3.3333    0.0000    0.0000    0.2119    0.3401    0.0122    0.0129    1.2202    2.0958  0.3463E+04  0.4434E+04 -0.4502E-12 -0.1859E-11  0.1000E-09  0.1000E-09  0.1000E-09  0.1000E-09  0.3990E+03  0.0000E+00
   19.3765  1  1    2.0000    3.3333    0.0000    0.0000    0.2119    0.3403    0.0122    0.0129    1.2202    2.0960  0.3462E+04  0.4429E+04 -0.4502E-12 -0.1859E-11  0.1000E-09  0.1000E-09  0.1000E-09  0.1000E-09  0.3990E+03  0.0000E+00
   19.6383  1  1    2.0000    3.3333    0.0000    0.0000    0.2120    0.3406    0.0122    0.0130    1.2202    2.0962  0.3461E+04  0.4425E+04 -0.4502E-12 -0.1859E-11  0.1000E-09  0.1000E-09  0.1000E-09  0.1000E-09  0.3990E+03  0.0000E+00
   19.9002  1  1    2.0000    3.3333    0.0000    0.0000    0.2120    0.3408    0.0122    0.0130    1.2203    2.0964  0.3460E+04  0.4420E+04 -0.4502E-12 -0.1859E-11  0.1000E-09  0.1000E-09  0.1000E-09  0.1000E-09  0.3990E+03  0.0000E+00
   20.1620  1  1    2.0000    3.3333    0.0000    0.0000    0.2121    0.3410    0.0122    0.0130    1.2203    2.0966  0.3460E+04  0.4415E+04 -0.4502E-12 -0.1859E-11  0.1000E-09  0.1000E-09  0.1000E-09  0.1000E-09  0.3990E+03  0.0000E+00
   20.4239  1  1    2.0000    3.3333    0.0000    0.0000    0.2121    0.3412    0.0122    0.0130    1.2203    2.0968  0.3459E+04  0.4411E+04 -0.4502E-12 -0.1859E-11  0.1000E-09  0.1000E-09  0.1000E-09  0.1000E-09  0.3990E+03  0.0000E+00
   20.6857  1  1    2.0000    3.3333    0.0000    0.0000    0.2122    0.3415    0.0122    0.0130    1.2204    2.0970  0.3458E+04  0.4406E+04 -0.4502E-12 -0.1859E-11  0.1000E-09  0.1000E-09  0.1000E-09  0.1000E-09  0.3990E+03  0.0000E+00
   20.9475  1  1    2.0000    3.3333    0.0000    0.0000    0.2122    0.3417    0.0122    0.0130    1.2204    2.0971  0.3457E+04  0.4402E+04 -0.4505E-12 -0.1859E-11  0.1000E-09  0.1000E-09  0.1000E-09  0.1000E-09  0.3990E+03  0.0000E+00
   21.2094  1  1    2.0000    3.3333    0.0000    0.0000    0.2123    0.3419    0.0122    0.0130    1.2204    2.0973  0.3457E+04  0.4397E+04 -0.4508E-12 -0.1859E-11  0.1000E-09  0.1000E-09  0.1000E-09  0.1000E-09  0.3990E+03  0.0000E+00
   21.4712  1  1    2.0000    3.3333    0.0000    0.0000    0.2123    0.3421    0.0122    0.0130    1.2205    2.0975  0.3456E+04  0.4393E+04 -0.4511E-12 -0.1864E-11  0.1000E-09  0.1000E-09  0.1000E-09  0.1000E-09  0.3990E+03  0.0000E+00
   21.7331  1  1    2.0000    3.3333    0.0000    0.0000    0.2124    0.3424    0.0122    0.0130    1.2205    2.0977  0.3455E+04  0.4388E+04 -0.4515E-12 -0.1872E-11  0.1000E-09  0.1000E-09  0.1000E-09  0.1000E-09  0.3990E+03  0.0000E+00
   21.9949  1  1    2.0000    3.3333    0.0000    0.0000    0.2124    0.3426    0.0122    0.0130    1.2205    2.0979  0.3454E+04  0.4384E+04 -0.4519E-12 -0.1876E-11  0.1000E-09  0.1000E-09  0.1000E-09  0.1000E-09  0.3990E+03  0.0000E+00
   22.2568  1  1    2.0000    3.3333    0.0000    0.0000    0.2125    0.3428    0.0122    0.0130    1.2206    2.0981  0.3454E+04  0.4379E+04 -0.4524E-12 -0.1882E-11  0.1000E-09  0.1000E-09  0.1000E-09  0.1000E-09  0.3990E+03  0.0000E+00
   22.5186  1  1    2.0000    3.3333    0.0000    0.0000    0.2125    0.3430    0.0122    0.0130    1.2206    2.0983  0.3453E+04  0.4375E+04 -0.4529E-12 -0.1887E-11  0.1000E-09  0.1000E-09  0.1000E-09  0.1000E-09  0.3990E+03  0.0000E+00
   22.7805  1  1    2.0000    3.3333    0.0000    0.0000    0.2125    0.3432    0.0122    0.0130    1.2206    2.0985  0.3452E+04  0.4370E+04 -0.4533E-12 -0.1887E-11  0.1000E-09  0.1000E-09  0.1000E-09  0.1000E-09  0.3990E+03  0.0000E+00
   23.0423  1  1    2.0000    3.3333    0.0000    0.0000    0.2126    0.3435    0.0122    0.0130    1.2207    2.0987  0.3451E+04  0.4366E+04 -0.4534E-12 -0.1887E-11  0.1000E-09  0.1000E-09  0.1000E-09  0.1000E-09  0.3990E+03  0.0000E+00
   23.3041  1  1    2.0000    3.3333    0.0000    0.0000    0.2126    0.3437    0.0122    0.0130    1.2207    2.0988  0.3451E+04  0.4362E+04 -0.4536E-12 -0.1887E-11  0.1000E-09  0.1000E-09  0.1000E-09  0.1000E-09  0.3990E+03  0.0000E+00
   23.5660  1  1    2.0000    3.3333    0.0000    0.0000    0.2127    0.3439    0.0122    0.0131    1.2207    2.0990  0.3450E+04  0.4357E+04 -0.4538E-12 -0.1887E-11  0.1000E-09  0.1000E-09  0.1000E-09  0.1000E-09  0.3990E+03  0.0000E+00
   23.8278  1  1    2.0000    3.3333    0.0000    0.0000    0.2127    0.3441    0.0122    0.0131    1.2208    2.0992  0.3449E+04  0.4353E+04 -0.4538E-12 -0.1887E-11  0.1000E-09  0.1000E-09  0.1000E-09  0.1000E-09  0.3990E+03  0.0000E+00
   24.0897  1  1    2.0000    3.3333    0.0000    0.0000    0.2128    0.3443    0.0122    0.0131    1.2208    2.0994  0.3448E+04  0.4348E+04 -0.4538E-12 -0.1887E-11  0.1000E-09  0.1000E-09  0.1000E-09  0.1000E-09  0.3990E+03  0.0000E+00
   24.3515  1  1    2.0000    3.3333    0.0000    0.0000    0.2128    0.3446    0.0122    0.0131    1.2208    2.0996  0.3448E+04  0.4344E+04 -0.4538E-12 -0.1887E-11  0.1000E-09  0.1000E-09  0.1000E-09  0.1000E-09  0.3990E+03  0.0000E+00
   24.6134  1  1    2.0000    3.3333    0.0000    0.0000    0.2129    0.3448    0.0122    0.0131    1.2209    2.0998  0.3447E+04  0.4339E+04 -0.4538E-12 -0.1887E-11  0.1000E-09  0.1000E-09  0.1000E-09  0.1000E-09  0.3990E+03  0.0000E+00
   24.8752  1  1    2.0000    3.3333    0.0000    0.0000    0.2129    0.3450    0.0122    0.0131    1.2209    2.1000  0.3446E+04  0.4335E+04 -0.4538E-12 -0.1887E-11  0.1000E-09  0.1000E-09  0.1000E-09  0.1000E-09  0.3990E+03  0.0000E+00
   25.1371  1  1    2.0000    3.3333    0.0000    0.0000    0.2130    0.3452    0.0122    0.0131    1.2209    2.1002  0.3445E+04  0.4331E+04 -0.4538E-12 -0.1887E-11  0.1000E-09  0.1000E-09  0.1000E-09  0.1000E-09  0.3990E+03  0.0000E+00
