    0.0000  1  1   80.0000   60.0000    0.0000    0.0000    1.0872    1.0203    0.1880    0.1838    5.9551    5.7267  0.6345E+03  0.7728E+03  0.0000E+00  0.0000E+00  0.6894E-05  0.4584E-07  0.3950E+00  0.4790E-01  0.1609E+03  0.0000E+00
    0.0032  1  1   79.9849   59.9928    0.0000    0.0000    1.0876    1.0206    0.1881    0.1839    5.9551    5.7268  0.6327E+03  0.7711E+03 -0.4658E-05 -0.2227E-05  0.6929E-05  0.4529E-07  0.3964E+00  0.4765E-01  0.1610E+03  0.0000E+00
    0.0065  1  1   79.9695   59.9853    0.0000    0.0000    1.0879    1.0209    0.1882    0.1840    5.9552    5.7269  0.6309E+03  0.7694E+03 -0.4757E-05 -0.2310E-05  0.6964E-05  0.4474E-07  0.3978E+00  0.4740E-01  0.1610E+03  0.0000E+00
    0.0097  1  1   79.9544   59.9781    0.0000    0.0000    1.0883    1.0213    0.1884    0.1841    5.9553    5.7270  0.6291E+03  0.7678E+03 -0.4657E-05 -0.2227E-05  0.6999E-05  0.4420E-07  0.3992E+00  0.4716E-01  0.1610E+03  0.0000E+00
    0.0130  1  1   79.9393   59.9709    0.0000    0.0000    1.0887    1.0216    0.1885    0.1842    5.9554    5.7271  0.6274E+03  0.7661E+03 -0.4657E-05 -0.2226E-05  0.7034E-05  0.4365E-07  0.4006E+00  0.4691E-01  0.1610E+03  0.0000E+00
    0.0162  1  1   79.9242   59.9637    0.0000    0.0000    1.0890    1.0219    0.1886    0.1843    5.9555    5.7272  0.6256E+03  0.7645E+03 -0.4657E-05 -0.2226E-05  0.7068E-05  0.4310E-07  0.4019E+00  0.4666E-01  0.1611E+03  0.0000E+00
    0.0194  1  1   79.9091   59.9564    0.0000    0.0000    1.0894    1.0222    0.1888    0.1844    5.9555    5.7273  0.6240E+03  0.7628E+03 -0.4668E-05 -0.2228E-05  0.7095E-05  0.4269E-07  0.4023E+00  0.4651E-01  0.1611E+03  0.0000E+00
    0.0227  1  1   79.8939   59.9492    0.0000    0.0000    1.0897    1.0225    0.1889    0.1845    5.9556    5.7275  0.6223E+03  0.7613E+03 -0.4682E-05 -0.2233E-05  0.7122E-05  0.4287E-07  0.4026E+00  0.4674E-01  0.1611E+03  0.0000E+00
    0.0259  1  1   79.8788   59.9420    0.0000    0.0000    1.0901    1.0228    0.1890    0.1846    5.9557    5.7276  0.6206E+03  0.7597E+03 -0.4684E-05 -0.2238E-05  0.7149E-05  0.4308E-07  0.4030E+00  0.4699E-01  0.1611E+03  0.0000E+00
    0.0292  1  1   79.8636   59.9347    0.0000    0.0000    1.0904    1.0231    0.1891    0.1847    5.9558    5.7277  0.6190E+03  0.7582E+03 -0.4684E-05 -0.2238E-05  0.7175E-05  0.4330E-07  0.4033E+00  0.4724E-01  0.1612E+03  0.0000E+00
    0.0324  1  1   79.8484   59.9275    0.0000    0.0000    1.0907    1.0234    0.1893    0.1848    5.9559    5.7278  0.6173E+03  0.7566E+03 -0.4684E-05 -0.2238E-05  0.7202E-05  0.4351E-07  0.4037E+00  0.4749E-01  0.1612E+03  0.0000E+00
