    0.0000  1  1    2.0000    1.5000    0.0000    0.0000    0.2085    0.1659    0.0461    0.0477    1.2179    0.6929  0.3518E+04  0.2043E+04  0.0000E+00  0.0000E+00  0.1000E-09  0.1548E-06  0.1000E-09  0.1027E-01  0.8669E+02  0.0000E+00
    1.0414  1  1    2.0000    1.5000    0.0000    0.0000    0.2087    0.1660    0.0462    0.0477    1.2180    0.6930  0.3515E+04  0.2043E+04 -0.4441E-12 -0.1916E-12  0.1000E-09  0.1546E-06  0.1000E-09  0.1026E-01  0.8669E+02  0.0000E+00
    2.0828  1  1    2.0000    1.5000    0.0000    0.0000    0.2088    0.1660    0.0462    0.0477    1.2181    0.6931  0.3512E+04  0.2043E+04 -0.4451E-12 -0.1920E-12  0.1000E-09  0.1544E-06  0.1000E-09  0.1026E-01  0.8669E+02  0.0000E+00
    3.1242  1  1    2.0000    1.5000    0.0000    0.0000    0.2090    0.1661    0.0462    0.0477    1.2182    0.6931  0.3509E+04  0.2042E+04 -0.4441E-12 -0.1922E-12  0.1000E-09  0.1541E-06  0.1000E-09  0.1026E-01  0.8669E+02  0.0000E+00
    4.1656  1  1    2.0000    1.5000    0.0000    0.0000    0.2092    0.1661    0.0462    0.0477    1.2183    0.6932  0.3506E+04  0.2042E+04 -0.4441E-12 -0.1916E-12  0.1000E-09  0.1539E-06  0.1000E-09  0.1026E-01  0.8669E+02  0.0000E+00
    5.2070  1  1    2.0000    1.5000    0.0000    0.0000    0.2094    0.1661    0.0462    0.0477    1.2185    0.6933  0.3503E+04  0.2041E+04 -0.4441E-12 -0.1916E-12  0.1000E-09  0.1536E-06  0.1000E-09  0.1025E-01  0.8669E+02  0.0000E+00
    6.2484  1  1    2.0000    1.5000    0.0000    0.0000    0.2096    0.1662    0.0463    0.0477    1.2186    0.6934  0.3500E+04  0.2041E+04 -0.4445E-12 -0.1916E-12  0.1000E-09  0.1534E-06  0.1000E-09  0.1025E-01  0.8669E+02  0.0000E+00
    7.2898  1  1    2.0000    1.5000    0.0000    0.0000    0.2098    0.1662    0.0463    0.0477    1.2187    0.6935  0.3497E+04  0.2041E+04 -0.4457E-12 -0.1916E-12  0.1000E-09  0.1531E-06  0.1000E-09  0.1025E-01  0.8669E+02  0.0000E+00
    8.3312  1  1    2.0000    1.5000    0.0000    0.0000    0.2099    0.1663    0.0463    0.0477    1.2188    0.6936  0.3494E+04  0.2040E+04 -0.4465E-12 -0.1916E-12  0.1000E-09  0.1529E-06  0.1000E-09  0.1024E-01  0.8669E+02  0.0000E+00
    9.3726  1  1    2.0000    1.5000    0.0000    0.0000    0.2101    0.1663    0.0463    0.0477    1.2190    0.6937  0.3491E+04  0.2040E+04 -0.4465E-12 -0.1916E-12  0.1000E-09  0.1527E-06  0.1000E-09  0.1024E-01  0.8669E+02  0.0000E+00
   10.4140  1  1    2.0000    1.5000    0.0000    0.0000    0.2103    0.1663    0.0463    0.0478    1.2191    0.6938  0.3488E+04  0.2040E+04 -0.4465E-12 -0.1911E-12  0.1000E-09  0.1524E-06  0.1000E-09  0.1024E-01  0.8669E+02  0.0000E+00
   11.4554  1  1    2.0000    1.5000    0.0000    0.0000    0.2105    0.1664    0.0464    0.0478    1.2192    0.6938  0.3485E+04  0.2039E+04 -0.4465E-12 -0.1903E-12  0.1000E-09  0.1522E-06  0.1000E-09  0.1023E-01  0.8669E+02  0.0000E+00
   12.4968  1  1    2.0000    1.5000    0.0000    0.0000    0.2107    0.1664    0.0464    0.0478    1.2193    0.6939  0.3482E+04  0.2039E+04 -0.4465E-12 -0.1905E-12  0.1000E-09  0.1520E-06  0.1000E-09  0.1023E-01  0.8669E+02  0.0000E+00
   13.5382  1  1    2.0000    1.5000    0.0000    0.0000    0.2109    0.1665    0.0464    0.0478    1.2195    0.6940  0.3479E+04  0.2038E+04 -0.4471E-12 -0.1906E-12  0.1000E-09  0.1518E-06  0.1000E-09  0.1022E-01  0.8669E+02  0.0000E+00
   14.5796  1  1    2.0000    1.5000    0.0000    0.0000    0.2111    0.1665    0.0464    0.0478    1.2196    0.6941  0.3476E+04  0.2038E+04 -0.4486E-12 -0.1907E-12  0.1000E-09  0.1516E-06  0.1000E-09  0.1021E-01  0.8669E+02  0.0000E+00
   15.6210  1  1    2.0000    1.5000    0.0000    0.0000    0.2113    0.1666    0.0464    0.0478    1.2197    0.6942  0.3473E+04  0.2038E+04 -0.4495E-12 -0.1919E-12  0.1000E-09  0.1513E-06  0.1000E-09  0.1020E-01  0.8669E+02  0.0000E+00
   16.6624  1  1    2.0000    1.5000    0.0000    0.0000    0.2114    0.1666    0.0465    0.0478    1.2199    0.6943  0.3470E+04  0.2037E+04 -0.4495E-12 -0.1922E-12  0.1000E-09  0.1511E-06  0.1000E-09  0.1020E-01  0.8669E+02  0.0000E+00
   17.7038  1  1    2.0000    1.5000    0.0000    0.0000    0.2116    0.1666    0.0465    0.0478    1.2200    0.6944  0.3467E+04  0.2037E+04 -0.4495E-12 -0.1922E-12  0.1000E-09  0.1509E-06  0.1000E-09  0.1019E-01  0.8669E+02  0.0000E+00
   18.7453  1  1    2.0000    1.5000    0.0000    0.0000    0.2118    0.1667    0.0465    0.0478    1.2201    0.6945  0.3464E+04  0.2036E+04 -0.4495E-12 -0.1922E-12  0.1000E-09  0.1507E-06  0.1000E-09  0.1018E-01  0.8669E+02  0.0000E+00
   19.7867  1  1    2.0000    1.5000    0.0000    0.0000    0.2120    0.1667    0.0465    0.0478    1.2202    0.6946  0.3461E+04  0.2036E+04 -0.4495E-12 -0.1922E-12  0.1000E-09  0.1505E-06  0.1000E-09  0.1017E-01  0.8669E+02  0.0000E+00
   20.8281  1  1    2.0000    1.5000    0.0000    0.0000    0.2122    0.1668    0.0465    0.0478    1.2204    0.6946  0.3458E+04  0.2036E+04 -0.4495E-12 -0.1922E-12  0.1000E-09  0.1503E-06  0.1000E-09  0.1016E-01  0.8669E+02  0.0000E+00
   21.8695  1  1    2.0000    1.5000    0.0000    0.0000    0.2124    0.1668    0.0466    0.0478    1.2205    0.6947  0.3455E+04  0.2035E+04 -0.4499E-12 -0.1922E-12  0.1000E-09  0.1501E-06  0.1000E-09  0.1016E-01  0.8669E+02  0.0000E+00
   22.9109  1  1    2.0000    1.5000    0.0000    0.0000    0.2126    0.1668    0.0466    0.0478    1.2206    0.6948  0.3452E+04  0.2035E+04 -0.4515E-12 -0.1922E-12  0.1000E-09  0.1499E-06  0.1000E-09  0.1015E-01  0.8669E+02  0.0000E+00
   23.9523  1  1    2.0000    1.5000    0.0000    0.0000    0.2128    0.1669    0.0466    0.0478    1.2208    0.6949  0.3449E+04  0.2034E+04 -0.4528E-12 -0.1916E-12  0.1000E-09  0.1496E-06  0.1000E-09  0.1014E-01  0.8669E+02  0.0000E+00
   24.9937  1  1    2.0000    1.5000    0.0000    0.0000    0.2129    0.1669    0.0466    0.0478    1.2209    0.6950  0.3446E+04  0.2034E+04 -0.4531E-12 -0.1899E-12  0.1000E-09  0.1494E-06  0.1000E-09  0.1013E-01  0.8669E+02  0.0000E+00
   26.0351  1  1    2.0000    1.5000    0.0000    0.0000    0.2131    0.1670    0.0466    0.0478    1.2210    0.6951  0.3443E+04  0.2034E+04 -0.4531E-12 -0.1896E-12  0.1000E-09  0.1493E-06  0.1000E-09  0.1013E-01  0.8669E+02  0.0000E+00
   27.0765  1  1    2.0000    1.5000    0.0000    0.0000    0.2133    0.1670    0.0467    0.0478    1.2212    0.6952  0.3440E+04  0.2033E+04 -0.4531E-12 -0.1897E-12  0.1000E-09  0.1491E-06  0.1000E-09  0.1013E-01  0.8669E+02  0.0000E+00
   28.1179  1  1    2.0000    1.5000    0.0000    0.0000    0.2135    0.1671    0.0467    0.0478    1.2213    0.6952  0.3437E+04  0.2033E+04 -0.4531E-12 -0.1898E-12  0.1000E-09  0.1489E-06  0.1000E-09  0.1014E-01  0.8669E+02  0.0000E+00
   29.1593  1  1    2.0000    1.5000    0.0000    0.0000    0.2137    0.1671    0.0467    0.0478    1.2214    0.6953  0.3434E+04  0.2032E+04 -0.4531E-12 -0.1913E-12  0.1000E-09  0.1487E-06  0.1000E-09  0.1014E-01  0.8669E+02  0.0000E+00
   30.2007  1  1    2.0000    1.5000    0.0000    0.0000    0.2139    0.1672    0.0467    0.0478    1.2216    0.6954  0.3431E+04  0.2032E+04 -0.4531E-12 -0.1927E-12  0.1000E-09  0.1485E-06  0.1000E-09  0.1015E-01  0.8669E+02  0.0000E+00
   31.2421  1  1    2.0000    1.5000    0.0000    0.0000    0.2141    0.1672    0.0467    0.0478    1.2217    0.6955  0.3428E+04  0.2031E+04 -0.4531E-12 -0.1929E-12  0.1000E-09  0.1483E-06  0.1000E-09  0.1015E-01  0.8669E+02  0.0000E+00
   32.2835  1  1    2.0000    1.5000    0.0000    0.0000    0.2143    0.1672    0.0468    0.0479    1.2219    0.6956  0.3425E+04  0.2031E+04 -0.4539E-12 -0.1929E-12  0.1000E-09  0.1481E-06  0.1000E-09  0.1016E-01  0.8669E+02  0.0000E+00
   33.3249  1  1    2.0000    1.5000    0.0000    0.0000    0.2145    0.1673    0.0468    0.0479    1.2220    0.6957  0.3422E+04  0.2031E+04 -0.4556E-12 -0.1929E-12  0.1000E-09  0.1479E-06  0.1000E-09  0.1016E-01  0.8669E+02  0.0000E+00
   34.3663  1  1    2.0000    1.5000    0.0000    0.0000    0.2147    0.1673    0.0468    0.0479    1.2221    0.6958  0.3419E+04  0.2030E+04 -0.4571E-12 -0.1929E-12  0.1000E-09  0.1477E-06  0.1000E-09  0.1017E-01  0.8669E+02  0.0000E+00
   35.4077  1  1    2.0000    1.5000    0.0000    0.0000    0.2148    0.1674    0.0468    0.0479    1.2223    0.6959  0.3416E+04  0.2030E+04 -0.4575E-12 -0.1929E-12  0.1000E-09  0.1475E-06  0.1000E-09  0.1018E-01  0.8669E+02  0.0000E+00
   36.4491  1  1    2.0000    1.5000    0.0000    0.0000    0.2150    0.1674    0.0468    0.0479    1.2224    0.6960  0.3413E+04  0.2029E+04 -0.4575E-12 -0.1929E-12  0.1000E-09  0.1473E-06  0.1000E-09  0.1018E-01  0.8669E+02  0.0000E+00
   37.4905  1  1    2.0000    1.5000    0.0000    0.0000    0.2152    0.1675    0.0469    0.0479    1.2226    0.6960  0.3410E+04  0.2029E+04 -0.4575E-12 -0.1929E-12  0.1000E-09  0.1471E-06  0.1000E-09  0.1019E-01  0.8669E+02  0.0000E+00
   38.5319  1  1    2.0000    1.5000    0.0000    0.0000    0.2154    0.1675    0.0469    0.0479    1.2227    0.6961  0.3407E+04  0.2029E+04 -0.4575E-12 -0.1929E-12  0.1000E-09  0.1469E-06  0.1000E-09  0.1019E-01  0.8669E+02  0.0000E+00
   39.5733  1  1    2.0000    1.5000    0.0000    0.0000    0.2156    0.1675    0.0469    0.0479    1.2228    0.6962  0.3404E+04  0.2028E+04 -0.4575E-12 -0.1929E-12  0.1000E-09  0.1467E-06  0.1000E-09  0.1020E-01  0.8669E+02  0.0000E+00
   40.6147  1  1    2.0000    1.5000    0.0000    0.0000    0.2158    0.1676    0.0469    0.0479    1.2230    0.6963  0.3401E+04  0.2028E+04 -0.4575E-12 -0.1924E-12  0.1000E-09  0.1465E-06  0.1000E-09  0.1020E-01  0.8669E+02  0.0000E+00
   41.6561  1  1    2.0000    1.5000    0.0000    0.0000    0.2160    0.1676    0.0469    0.0479    1.2231    0.6964  0.3398E+04  0.2027E+04 -0.4575E-12 -0.1915E-12  0.1000E-09  0.1464E-06  0.1000E-09  0.1021E-01  0.8669E+02  0.0000E+00
   42.6975  1  1    2.0000    1.5000    0.0000    0.0000    0.2162    0.1677    0.0470    0.0479    1.2233    0.6965  0.3395E+04  0.2027E+04 -0.4575E-12 -0.1914E-12  0.1000E-09  0.1462E-06  0.1000E-09  0.1021E-01  0.8669E+02  0.0000E+00
   43.7389  1  1    2.0000    1.5000    0.0000    0.0000    0.2164    0.1677    0.0470    0.0479    1.2234    0.6966  0.3392E+04  0.2027E+04 -0.4576E-12 -0.1916E-12  0.1000E-09  0.1460E-06  0.1000E-09  0.1021E-01  0.8669E+02  0.0000E+00
   44.7803  1  1    2.0000    1.5000    0.0000    0.0000    0.2166    0.1678    0.0470    0.0479    1.2236    0.6966  0.3389E+04  0.2026E+04 -0.4583E-12 -0.1917E-12  0.1000E-09  0.1459E-06  0.1000E-09  0.1021E-01  0.8669E+02  0.0000E+00
   45.8217  1  1    2.0000    1.5000    0.0000    0.0000    0.2167    0.1678    0.0470    0.0479    1.2237    0.6967  0.3386E+04  0.2026E+04 -0.4606E-12 -0.1926E-12  0.1000E-09  0.1457E-06  0.1000E-09  0.1020E-01  0.8669E+02  0.0000E+00
   46.8631  1  1    2.0000    1.5000    0.0000    0.0000    0.2169    0.1679    0.0470    0.0479    1.2238    0.6968  0.3383E+04  0.2025E+04 -0.4628E-12 -0.1932E-12  0.1000E-09  0.1455E-06  0.1000E-09  0.1020E-01  0.8669E+02  0.0000E+00
   47.9045  1  1    2.0000    1.5000    0.0000    0.0000    0.2171    0.1679    0.0471    0.0479    1.2240    0.6969  0.3380E+04  0.2025E+04 -0.4631E-12 -0.1930E-12  0.1000E-09  0.1453E-06  0.1000E-09  0.1019E-01  0.8669E+02  0.0000E+00
   48.9459  1  1    2.0000    1.5000    0.0000    0.0000    0.2173    0.1679    0.0471    0.0479    1.2241    0.6970  0.3377E+04  0.2024E+04 -0.4630E-12 -0.1928E-12  0.1000E-09  0.1451E-06  0.1000E-09  0.1019E-01  0.8669E+02  0.0000E+00
   49.9873  1  1    2.0000    1.5000    0.0000    0.0000    0.2175    0.1680    0.0471    0.0479    1.2243    0.6971  0.3374E+04  0.2024E+04 -0.4630E-12 -0.1928E-12  0.1000E-09  0.1450E-06  0.1000E-09  0.1018E-01  0.8669E+02  0.0000E+00
   51.0287  1  1    2.0000    1.5000    0.0000    0.0000    0.2177    0.1680    0.0471    0.0479    1.2244    0.6972  0.3371E+04  0.2024E+04 -0.4630E-12 -0.1928E-12  0.1000E-09  0.1448E-06  0.1000E-09  0.1018E-01  0.8669E+02  0.0000E+00
   52.0701  1  1    2.0000    1.5000    0.0000    0.0000    0.2179    0.1681    0.0471    0.0479    1.2246    0.6973  0.3368E+04  0.2023E+04 -0.4630E-12 -0.1928E-12  0.1000E-09  0.1446E-06  0.1000E-09  0.1017E-01  0.8669E+02  0.0000E+00
