    0.1140  1  1   29.9752   24.9905    0.0000    0.0000    0.8634    0.8194    0.5471    0.5372    5.0937    4.9012  0.8774E+03  0.1032E+04 -0.2180E-06 -0.8327E-07  0.7026E-09  0.5275E-09  0.4532E-02  0.3916E-02  0.3381E+02  0.0000E+00
    0.1200  1  1   29.9739   24.9900    0.0000    0.0000    0.8638    0.8197    0.5473    0.5372    5.0939    4.9014  0.8677E+03  0.1019E+04 -0.2180E-06 -0.8326E-07  0.7053E-09  0.5310E-09  0.4539E-02  0.3934E-02  0.3383E+02  0.0000E+00
    0.1260  1  1   29.9726   24.9895    0.0000    0.0000    0.8641    0.8199    0.5474    0.5373    5.0942    4.9016  0.8587E+03  0.1007E+04 -0.2177E-06 -0.8328E-07  0.7083E-09  0.5346E-09  0.4555E-02  0.3953E-02  0.3384E+02  0.0000E+00
    0.1320  1  1   29.9713   24.9890    0.0000    0.0000    0.8644    0.8202    0.5476    0.5374    5.0944    4.9018  0.8502E+03  0.9950E+03 -0.2185E-06 -0.8320E-07  0.7115E-09  0.5381E-09  0.4578E-02  0.3972E-02  0.3385E+02  0.0000E+00
    0.1380  1  1   29.9700   24.9885    0.0000    0.0000    0.8647    0.8204    0.5477    0.5375    5.0946    4.9020  0.8423E+03  0.9836E+03 -0.2197E-06 -0.8308E-07  0.7147E-09  0.5416E-09  0.4602E-02  0.3990E-02  0.3387E+02  0.0000E+00
    0.1440  1  1   29.9687   24.9880    0.0000    0.0000    0.8650    0.8207    0.5479    0.5376    5.0949    4.9022  0.8348E+03  0.9728E+03 -0.2198E-06 -0.8305E-07  0.7178E-09  0.5452E-09  0.4626E-02  0.4009E-02  0.3388E+02  0.0000E+00
    0.1500  1  1   29.9673   24.9875    0.0000    0.0000    0.8653    0.8209    0.5481    0.5377    5.0951    4.9024  0.8278E+03  0.9624E+03 -0.2201E-06 -0.8129E-07  0.7210E-09  0.5484E-09  0.4650E-02  0.4047E-02  0.3389E+02  0.0000E+00
    0.1560  1  1   29.9660   24.9870    0.0000    0.0000    0.8656    0.8212    0.5483    0.5379    5.0953    4.9026  0.8212E+03  0.9525E+03 -0.2201E-06 -0.8113E-07  0.7242E-09  0.5516E-09  0.4674E-02  0.4090E-02  0.3390E+02  0.0000E+00
    0.1620  1  1   29.9647   24.9865    0.0000    0.0000    0.8659    0.8214    0.5485    0.5380    5.0956    4.9028  0.8150E+03  0.9429E+03 -0.2199E-06 -0.8252E-07  0.7274E-09  0.5548E-09  0.4698E-02  0.4132E-02  0.3391E+02  0.0000E+00
    0.1680  1  1   29.9634   24.9860    0.0000    0.0000    0.8662    0.8216    0.5487    0.5381    5.0958    4.9031  0.8091E+03  0.9337E+03 -0.2197E-06 -0.8381E-07  0.7305E-09  0.5581E-09  0.4722E-02  0.4174E-02  0.3392E+02  0.0000E+00
