    0.0000  1  1   50.0000   35.0000    0.0000    0.0000    0.9784    0.8928    0.0199    0.0192    5.5724    5.2435  0.8747E+03  0.1124E+04  0.0000E+00  0.0000E+00  0.7395E-08  0.1277E-08  0.1979E-01  0.6653E-02  0.1165E+04  0.0000E+00
    0.0041  1  1   49.9942   34.9983    0.0000    0.0000    0.9787    0.8932    0.0199    0.0193    5.5725    5.2437  0.8727E+03  0.1121E+04 -0.1400E-05 -0.4186E-06  0.7257E-08  0.1273E-08  0.1960E-01  0.6637E-02  0.1165E+04  0.0000E+00
    0.0083  1  1   49.9884   34.9965    0.0000    0.0000    0.9791    0.8936    0.0199    0.0193    5.5727    5.2438  0.8708E+03  0.1119E+04 -0.1401E-05 -0.4190E-06  0.7118E-08  0.1269E-08  0.1941E-01  0.6620E-02  0.1165E+04  0.0000E+00
    0.0124  1  1   49.9826   34.9948    0.0000    0.0000    0.9794    0.8940    0.0200    0.0193    5.5728    5.2440  0.8688E+03  0.1117E+04 -0.1400E-05 -0.4186E-06  0.6979E-08  0.1265E-08  0.1922E-01  0.6603E-02  0.1166E+04  0.0000E+00
    0.0165  1  1   49.9769   34.9931    0.0000    0.0000    0.9798    0.8944    0.0200    0.0193    5.5730    5.2442  0.8668E+03  0.1114E+04 -0.1400E-05 -0.4186E-06  0.6840E-08  0.1261E-08  0.1903E-01  0.6587E-02  0.1166E+04  0.0000E+00
    0.0207  1  1   49.9711   34.9914    0.0000    0.0000    0.9801    0.8948    0.0200    0.0193    5.5731    5.2443  0.8649E+03  0.1112E+04 -0.1400E-05 -0.4186E-06  0.6701E-08  0.1257E-08  0.1883E-01  0.6570E-02  0.1166E+04  0.0000E+00
    0.0248  1  1   49.9653   34.9896    0.0000    0.0000    0.9804    0.8952    0.0200    0.0193    5.5733    5.2445  0.8630E+03  0.1110E+04 -0.1394E-05 -0.4186E-06  0.6657E-08  0.1253E-08  0.1875E-01  0.6554E-02  0.1166E+04  0.0000E+00
    0.0289  1  1   49.9595   34.9879    0.0000    0.0000    0.9808    0.8955    0.0200    0.0193    5.5734    5.2446  0.8611E+03  0.1107E+04 -0.1398E-05 -0.4210E-06  0.6690E-08  0.1249E-08  0.1874E-01  0.6538E-02  0.1166E+04  0.0000E+00
    0.0330  1  1   49.9537   34.9861    0.0000    0.0000    0.9811    0.8959    0.0200    0.0194    5.5736    5.2448  0.8593E+03  0.1105E+04 -0.1409E-05 -0.4229E-06  0.6724E-08  0.1247E-08  0.1874E-01  0.6537E-02  0.1166E+04  0.0000E+00
    0.0372  1  1   49.9479   34.9844    0.0000    0.0000    0.9814    0.8962    0.0200    0.0194    5.5737    5.2450  0.8574E+03  0.1104E+04 -0.1409E-05 -0.4238E-06  0.6758E-08  0.1245E-08  0.1874E-01  0.6537E-02  0.1166E+04  0.0000E+00
    0.0413  1  1   49.9421   34.9827    0.0000    0.0000    0.9818    0.8965    0.0200    0.0194    5.5739    5.2451  0.8555E+03  0.1102E+04 -0.1409E-05 -0.4207E-06  0.6792E-08  0.1243E-08  0.1874E-01  0.6537E-02  0.1166E+04  0.0000E+00
    0.0454  1  1   49.9363   34.9809    0.0000    0.0000    0.9821    0.8967    0.0201    0.0194    5.5741    5.2453  0.8537E+03  0.1100E+04 -0.1409E-05 -0.4207E-06  0.6826E-08  0.1241E-08  0.1874E-01  0.6537E-02  0.1166E+04  0.0000E+00
    0.0496  1  1   49.9305   34.9792    0.0000    0.0000    0.9824    0.8970    0.0201    0.0194    5.5742    5.2454  0.8518E+03  0.1098E+04 -0.1396E-05 -0.4207E-06  0.6858E-08  0.1240E-08  0.1874E-01  0.6537E-02  0.1166E+04  0.0000E+00
    0.0537  1  1   49.9247   34.9774    0.0000    0.0000    0.9827    0.8973    0.0201    0.0194    5.5744    5.2456  0.8501E+03  0.1096E+04 -0.1395E-05 -0.4207E-06  0.6886E-08  0.1238E-08  0.1885E-01  0.6537E-02  0.1167E+04  0.0000E+00
    0.0578  1  1   49.9189   34.9757    0.0000    0.0000    0.9830    0.8976    0.0201    0.0194    5.5745    5.2458  0.8483E+03  0.1095E+04 -0.1412E-05 -0.4207E-06  0.6915E-08  0.1236E-08  0.1895E-01  0.6537E-02  0.1167E+04  0.0000E+00
    0.0620  1  1   49.9130   34.9740    0.0000    0.0000    0.9833    0.8979    0.0201    0.0194    5.5747    5.2459  0.8466E+03  0.1093E+04 -0.1418E-05 -0.4218E-06  0.6943E-08  0.1235E-08  0.1906E-01  0.6537E-02  0.1167E+04  0.0000E+00
    0.0661  1  1   49.9072   34.9722    0.0000    0.0000    0.9836    0.8982    0.0201    0.0194    5.5748    5.2461  0.8448E+03  0.1091E+04 -0.1418E-05 -0.4273E-06  0.6971E-08  0.1235E-08  0.1917E-01  0.6535E-02  0.1167E+04  0.0000E+00
    0.0702  1  1   49.9013   34.9704    0.0000    0.0000    0.9839    0.8985    0.0201    0.0195    5.5750    5.2463  0.8431E+03  0.1089E+04 -0.1418E-05 -0.4297E-06  0.6999E-08  0.1236E-08  0.1928E-01  0.6531E-02  0.1167E+04  0.0000E+00
    0.0744  1  1   49.8955   34.9687    0.0000    0.0000    0.9842    0.8987    0.0202    0.0195    5.5751    5.2464  0.8413E+03  0.1088E+04 -0.1418E-05 -0.4270E-06  0.7027E-08  0.1238E-08  0.1938E-01  0.6527E-02  0.1167E+04  0.0000E+00
    0.0785  1  1   49.8896   34.9669    0.0000    0.0000    0.9845    0.8990    0.0202    0.0195    5.5753    5.2466  0.8396E+03  0.1086E+04 -0.1418E-05 -0.4234E-06  0.7055E-08  0.1241E-08  0.1949E-01  0.6523E-02  0.1167E+04  0.0000E+00
    0.0826  1  1   49.8838   34.9652    0.0000    0.0000    0.9848    0.8992    0.0202    0.0195    5.5755    5.2467  0.8379E+03  0.1085E+04 -0.1403E-05 -0.4235E-06  0.7083E-08  0.1243E-08  0.1957E-01  0.6520E-02  0.1167E+04  0.0000E+00
    0.0867  1  1   49.8780   34.9634    0.0000    0.0000    0.9851    0.8995    0.0202    0.0195    5.5756    5.2469  0.8363E+03  0.1083E+04 -0.1396E-05 -0.4235E-06  0.7109E-08  0.1245E-08  0.1960E-01  0.6516E-02  0.1167E+04  0.0000E+00
