    0.0000  1  1   15.4882    9.2929    5.8875    2.9187    0.6763    0.5506    0.9130    0.8631    4.2999    3.6293  0.2088E+04  0.2994E+04  0.0000E+00  0.0000E+00  0.1000E-09  0.1000E-09  0.1000E-09  0.1000E-09  0.1226E+02  0.0000E+00
    0.0120  1  1   15.4882    9.2929    5.8875    2.9187    0.6763    0.5506    0.9146    0.8646    4.2999    3.6293  0.2295E+04  0.2654E+04  0.2216E-19 -0.6552E-19  0.1000E-09  0.1000E-09  0.1000E-09  0.1000E-09  0.1224E+02  0.0000E+00
    0.0239  1  1   15.4882    9.2929    5.8875    2.9187    0.6763    0.5506    0.9134    0.8635    4.2999    3.6293  0.2301E+04  0.2480E+04 -0.1484E-18  0.1483E-19  0.1000E-09  0.1000E-09  0.1000E-09  0.1000E-09  0.1226E+02  0.0000E+00
    0.0359  1  1   15.4882    9.2929    5.8875    2.9187    0.6763    0.5506    0.9127    0.8628    4.2999    3.6293  0.2296E+04  0.2390E+04  0.2217E-19 -0.6552E-19  0.1000E-09  0.1000E-09  0.1000E-09  0.1000E-09  0.1227E+02  0.0000E+00
    0.0479  1  1   15.4882    9.2929    5.8875    2.9187    0.6763    0.5506    0.9123    0.8624    4.2999    3.6293  0.2294E+04  0.2344E+04 -0.7421E-19  0.7403E-20  0.1000E-09  0.1000E-09  0.1000E-09  0.1000E-09  0.1227E+02  0.0000E+00
    0.0598  1  1   15.4882    9.2929    5.8875    2.9187    0.6763    0.5506    0.9121    0.8622    4.2999    3.6293  0.2292E+04  0.2319E+04  0.0000E+00  0.0000E+00  0.1000E-09  0.1000E-09  0.1000E-09  0.1000E-09  0.1228E+02  0.0000E+00
    0.0718  1  1   15.4882    9.2929    5.8875    2.9187    0.6763    0.5506    0.9119    0.8621    4.2999    3.6293  0.2291E+04  0.2306E+04  0.0000E+00  0.0000E+00  0.1000E-09  0.1000E-09  0.1000E-09  0.1000E-09  0.1228E+02  0.0000E+00
    0.0838  1  1   15.4882    9.2929    5.8875    2.9187    0.6763    0.5506    0.9119    0.8621    4.2999    3.6293  0.2291E+04  0.2299E+04  0.0000E+00  0.0000E+00  0.1000E-09  0.1000E-09  0.1000E-09  0.1000E-09  0.1228E+02  0.0000E+00
    0.0957  1  1   15.4882    9.2929    5.8875    2.9187    0.6763    0.5506    0.9119    0.8621    4.2999    3.6293  0.2291E+04  0.2295E+04 -0.7421E-19  0.7397E-20  0.1000E-09  0.1000E-09  0.1000E-09  0.1000E-09  0.1228E+02  0.0000E+00
    0.1077  1  1   15.4882    9.2929    5.8875    2.9187    0.6763    0.5506    0.9118    0.8620    4.2999    3.6293  0.2291E+04  0.2293E+04  0.0000E+00  0.0000E+00  0.1000E-09  0.1000E-09  0.1000E-09  0.1000E-09  0.1228E+02  0.0000E+00
    0.1197  1  1   15.4882    9.2929    5.8875    2.9187    0.6763    0.5506    0.9118    0.8620    4.2999    3.6293  0.2291E+04  0.2292E+04  0.0000E+00  0.0000E+00  0.1000E-09  0.1000E-09  0.1000E-09  0.1000E-09  0.1228E+02  0.0000E+00
    0.1316  1  1   15.4882    9.2929    5.8875    2.9187    0.6763    0.5506    0.9118    0.8620    4.2999    3.6293  0.2290E+04  0.2291E+04  0.0000E+00  0.0000E+00  0.1000E-09  0.1000E-09  0.1000E-09  0.1000E-09  0.1228E+02  0.0000E+00
    0.1436  1  1   15.4882    9.2929    5.8875    2.9187    0.6763    0.5506    0.9118    0.8620    4.2999    3.6293  0.2290E+04  0.2291E+04  0.0000E+00  0.0000E+00  0.1000E-09  0.1000E-09  0.1000E-09  0.1000E-09  0.1228E+02  0.0000E+00
    0.1556  1  1   15.4882    9.2929    5.8875    2.9187    0.6763    0.5506    0.9118    0.8620    4.2999    3.6293  0.2290E+04  0.2291E+04  0.1107E-19 -0.3276E-19  0.1000E-09  0.1000E-09  0.1000E-09  0.1000E-09  0.1228E+02  0.0000E+00
    0.1676  1  1   15.4882    9.2929    5.8875    2.9187    0.6763    0.5506    0.9118    0.8620    4.2999    3.6293  0.2290E+04  0.2291E+04  0.0000E+00  0.0000E+00  0.1000E-09  0.1000E-09  0.1000E-09  0.1000E-09  0.1228E+02  0.0000E+00
    0.1795  1  1   15.4882    9.2929    5.8875    2.9187    0.6763    0.5506    0.9118    0.8620    4.2999    3.6293  0.2290E+04  0.2290E+04 -0.7421E-19  0.7396E-20  0.1000E-09  0.1000E-09  0.1000E-09  0.1000E-09  0.1228E+02  0.0000E+00
    0.1915  1  1   15.4882    9.2929    5.8875    2.9187    0.6763    0.5506    0.9118    0.8620    4.2999    3.6293  0.2290E+04  0.2290E+04  0.0000E+00  0.0000E+00  0.1000E-09  0.1000E-09  0.1000E-09  0.1000E-09  0.1228E+02  0.0000E+00
    0.2035  1  1   15.4882    9.2929    5.8875    2.9187    0.6763    0.5506    0.9118    0.8620    4.2999    3.6293  0.2290E+04  0.2290E+04 -0.7421E-19  0.7396E-20  0.1000E-09  0.1000E-09  0.1000E-09  0.1000E-09  0.1228E+02  0.0000E+00
    0.2154  1  1   15.4882    9.2929    5.8875    2.9187    0.6763    0.5506    0.9118    0.8620    4.2999    3.6293  0.2290E+04  0.2290E+04  0.0000E+00  0.0000E+00  0.1000E-09  0.1000E-09  0.1000E-09  0.1000E-09  0.1228E+02  0.0000E+00
    0.2274  1  1   15.4882    9.2929    5.8875    2.9187    0.6763    0.5506    0.9118    0.8620    4.2999    3.6293  0.2290E+04  0.2290E+04  0.0000E+00  0.0000E+00  0.1000E-09  0.1000E-09  0.1000E-09  0.1000E-09  0.1228E+02  0.0000E+00
    0.2394  1  1   15.4882    9.2929    5.8875    2.9187    0.6763    0.5506    0.9118    0.8620    4.2999    3.6293  0.2290E+04  0.2290E+04  0.0000E+00  0.0000E+00  0.1000E-09  0.1000E-09  0.1000E-09  0.1000E-09  0.1228E+02  0.0000E+00
    0.2513  1  1   15.4882    9.2929    5.8875    2.9187    0.6763    0.5506    0.9118    0.8620    4.2999    3.6293  0.2290E+04  0.2290E+04 -0.7421E-19  0.7396E-20  0.1000E-09  0.1000E-09  0.1000E-09  0.1000E-09  0.1228E+02  0.0000E+00
    0.2633  1  1   15.4882    9.2929    5.8875    2.9187    0.6763    0.5506    0.9118    0.8620    4.2999    3.6293  0.2290E+04  0.2290E+04  0.0000E+00  0.0000E+00  0.1000E-09  0.1000E-09  0.1000E-09  0.1000E-09  0.1228E+02  0.0000E+00
