    0.0000  1  1    1.0000    1.5000    0.0000    0.0000   -0.0476    0.1659    0.0336    0.0456   -0.1449    0.6929  0.1044E+04  0.2043E+04  0.0000E+00  0.0000E+00  0.2790E-01  0.1548E-06  0.2459E+00  0.1027E-01  0.7749E+02  0.0000E+00
   26.0560  1  1    1.0000    1.5000    0.0000    0.0000   -0.0472    0.1670    0.0336    0.0457   -0.1440    0.6951  0.1038E+04  0.2034E+04 -0.2537E-13 -0.1911E-12  0.2786E-01  0.1493E-06  0.2463E+00  0.1013E-01  0.7749E+02  0.0000E+00
   28.4248  1  1    1.0000    1.5000    0.0000    0.0000   -0.0472    0.1671    0.0336    0.0457   -0.1439    0.6953  0.1037E+04  0.2033E+04 -0.2537E-13 -0.1905E-12  0.2785E-01  0.1488E-06  0.2463E+00  0.1014E-01  0.7749E+02  0.0000E+00
   30.7935  1  1    1.0000    1.5000    0.0000    0.0000   -0.0472    0.1672    0.0336    0.0458   -0.1439    0.6955  0.1037E+04  0.2032E+04 -0.2537E-13 -0.1927E-12  0.2785E-01  0.1484E-06  0.2463E+00  0.1015E-01  0.7749E+02  0.0000E+00
   33.1622  1  1    1.0000    1.5000    0.0000    0.0000   -0.0472    0.1673    0.0336    0.0458   -0.1438    0.6957  0.1036E+04  0.2031E+04 -0.2537E-13 -0.1937E-12  0.2785E-01  0.1479E-06  0.2464E+00  0.1016E-01  0.7749E+02  0.0000E+00
   35.5310  1  1    1.0000    1.5000    0.0000    0.0000   -0.0471    0.1674    0.0336    0.0458   -0.1437    0.6959  0.1036E+04  0.2030E+04 -0.2538E-13 -0.1938E-12  0.2784E-01  0.1475E-06  0.2464E+00  0.1018E-01  0.7749E+02  0.0000E+00
   37.8997  1  1    1.0000    1.5000    0.0000    0.0000   -0.0471    0.1675    0.0336    0.0458   -0.1436    0.6961  0.1035E+04  0.2029E+04 -0.2539E-13 -0.1938E-12  0.2784E-01  0.1470E-06  0.2464E+00  0.1019E-01  0.7749E+02  0.0000E+00
   40.2684  1  1    1.0000    1.5000    0.0000    0.0000   -0.0471    0.1676    0.0336    0.0458   -0.1435    0.6963  0.1035E+04  0.2028E+04 -0.2541E-13 -0.1938E-12  0.2784E-01  0.1466E-06  0.2465E+00  0.1020E-01  0.7749E+02  0.0000E+00
   42.6371  1  1    1.0000    1.5000    0.0000    0.0000   -0.0470    0.1677    0.0336    0.0458   -0.1434    0.6965  0.1034E+04  0.2027E+04 -0.2542E-13 -0.1926E-12  0.2783E-01  0.1462E-06  0.2464E+00  0.1021E-01  0.7749E+02  0.0000E+00
   45.0059  1  1    1.0000    1.5000    0.0000    0.0000   -0.0470    0.1678    0.0336    0.0458   -0.1434    0.6967  0.1034E+04  0.2026E+04 -0.2544E-13 -0.1924E-12  0.2783E-01  0.1458E-06  0.2464E+00  0.1021E-01  0.7749E+02  0.0000E+00
   47.3746  1  1    1.0000    1.5000    0.0000    0.0000   -0.0470    0.1679    0.0336    0.0458   -0.1433    0.6969  0.1033E+04  0.2025E+04 -0.2545E-13 -0.1936E-12  0.2783E-01  0.1454E-06  0.2464E+00  0.1020E-01  0.7749E+02  0.0000E+00
   49.7433  1  1    1.0000    1.5000    0.0000    0.0000   -0.0470    0.1680    0.0336    0.0458   -0.1432    0.6971  0.1033E+04  0.2024E+04 -0.2546E-13 -0.1937E-12  0.2782E-01  0.1450E-06  0.2463E+00  0.1018E-01  0.7749E+02  0.0000E+00
   52.1121  1  1    1.0000    1.5000    0.0000    0.0000   -0.0469    0.1681    0.0336    0.0459   -0.1431    0.6973  0.1032E+04  0.2023E+04 -0.2548E-13 -0.1937E-12  0.2782E-01  0.1446E-06  0.2463E+00  0.1017E-01  0.7749E+02  0.0000E+00
   54.4808  1  1    1.0000    1.5000    0.0000    0.0000   -0.0469    0.1682    0.0336    0.0459   -0.1430    0.6975  0.1032E+04  0.2022E+04 -0.2548E-13 -0.1937E-12  0.2782E-01  0.1442E-06  0.2462E+00  0.1016E-01  0.7749E+02  0.0000E+00
   56.8495  1  1    1.0000    1.5000    0.0000    0.0000   -0.0469    0.1683    0.0336    0.0459   -0.1430    0.6977  0.1031E+04  0.2021E+04 -0.2548E-13 -0.1937E-12  0.2782E-01  0.1438E-06  0.2462E+00  0.1015E-01  0.7749E+02  0.0000E+00
   59.2183  1  1    1.0000    1.5000    0.0000    0.0000   -0.0469    0.1684    0.0336    0.0459   -0.1429    0.6979  0.1031E+04  0.2020E+04 -0.2548E-13 -0.1937E-12  0.2781E-01  0.1433E-06  0.2461E+00  0.1014E-01  0.7749E+02  0.0000E+00
   61.5870  1  1    1.0000    1.5000    0.0000    0.0000   -0.0468    0.1685    0.0336    0.0459   -0.1428    0.6981  0.1030E+04  0.2019E+04 -0.2548E-13 -0.1940E-12  0.2781E-01  0.1429E-06  0.2461E+00  0.1013E-01  0.7749E+02  0.0000E+00
   63.9557  1  1    1.0000    1.5000    0.0000    0.0000   -0.0468    0.1686    0.0336    0.0459   -0.1427    0.6983  0.1030E+04  0.2018E+04 -0.2548E-13 -0.1962E-12  0.2781E-01  0.1426E-06  0.2460E+00  0.1012E-01  0.7749E+02  0.0000E+00
   66.3244  1  1    1.0000    1.5000    0.0000    0.0000   -0.0468    0.1687    0.0336    0.0459   -0.1426    0.6985  0.1029E+04  0.2017E+04 -0.2548E-13 -0.1970E-12  0.2780E-01  0.1422E-06  0.2460E+00  0.1012E-01  0.7749E+02  0.0000E+00
   68.6932  1  1    1.0000    1.5000    0.0000    0.0000   -0.0467    0.1688    0.0336    0.0459   -0.1426    0.6987  0.1029E+04  0.2016E+04 -0.2548E-13 -0.1955E-12  0.2780E-01  0.1419E-06  0.2459E+00  0.1012E-01  0.7749E+02  0.0000E+00
   71.0619  1  1    1.0000    1.5000    0.0000    0.0000   -0.0467    0.1689    0.0336    0.0459   -0.1425    0.6989  0.1028E+04  0.2015E+04 -0.2548E-13 -0.1949E-12  0.2780E-01  0.1415E-06  0.2459E+00  0.1012E-01  0.7749E+02  0.0000E+00
   73.4306  1  1    1.0000    1.5000    0.0000    0.0000   -0.0467    0.1690    0.0336    0.0460   -0.1424    0.6991  0.1028E+04  0.2014E+04 -0.2548E-13 -0.1948E-12  0.2780E-01  0.1411E-06  0.2459E+00  0.1012E-01  0.7749E+02  0.0000E+00
   75.7994  1  1    1.0000    1.5000    0.0000    0.0000   -0.0467    0.1691    0.0337    0.0460   -0.1423    0.6993  0.1027E+04  0.2014E+04 -0.2548E-13 -0.1948E-12  0.2779E-01  0.1407E-06  0.2458E+00  0.1012E-01  0.7749E+02  0.0000E+00
   78.1681  1  1    1.0000    1.5000    0.0000    0.0000   -0.0466    0.1692    0.0337    0.0460   -0.1423    0.6995  0.1027E+04  0.2013E+04 -0.2548E-13 -0.1948E-12  0.2779E-01  0.1404E-06  0.2458E+00  0.1012E-01  0.7749E+02  0.0000E+00
   80.5368  1  1    1.0000    1.5000    0.0000    0.0000   -0.0466    0.1693    0.0337    0.0460   -0.1422    0.6996  0.1026E+04  0.2012E+04 -0.2548E-13 -0.1948E-12  0.2779E-01  0.1400E-06  0.2457E+00  0.1012E-01  0.7749E+02  0.0000E+00
   82.9056  1  1    1.0000    1.5000    0.0000    0.0000   -0.0466    0.1694    0.0337    0.0460   -0.1421    0.6998  0.1026E+04  0.2011E+04 -0.2548E-13 -0.1948E-12  0.2778E-01  0.1396E-06  0.2457E+00  0.1012E-01  0.7749E+02  0.0000E+00
   85.2743  1  1    1.0000    1.5000    0.0000    0.0000   -0.0466    0.1695    0.0337    0.0460   -0.1420    0.7000  0.1025E+04  0.2010E+04 -0.2549E-13 -0.1954E-12  0.2778E-01  0.1392E-06  0.2456E+00  0.1012E-01  0.7749E+02  0.0000E+00
   87.6430  1  1    1.0000    1.5000    0.0000    0.0000   -0.0465    0.1696    0.0337    0.0460   -0.1419    0.7002  0.1025E+04  0.2009E+04 -0.2551E-13 -0.1974E-12  0.2778E-01  0.1389E-06  0.2456E+00  0.1012E-01  0.7749E+02  0.0000E+00
   90.0117  1  1    1.0000    1.5000    0.0000    0.0000   -0.0465    0.1698    0.0337    0.0460   -0.1419    0.7004  0.1024E+04  0.2008E+04 -0.2552E-13 -0.1986E-12  0.2778E-01  0.1386E-06  0.2456E+00  0.1011E-01  0.7749E+02  0.0000E+00
   92.3805  1  1    1.0000    1.5000    0.0000    0.0000   -0.0465    0.1699    0.0337    0.0460   -0.1418    0.7006  0.1024E+04  0.2007E+04 -0.2554E-13 -0.1980E-12  0.2777E-01  0.1383E-06  0.2456E+00  0.1011E-01  0.7749E+02  0.0000E+00
   94.7492  1  1    1.0000    1.5000    0.0000    0.0000   -0.0465    0.1700    0.0337    0.0461   -0.1417    0.7008  0.1023E+04  0.2006E+04 -0.2555E-13 -0.1968E-12  0.2777E-01  0.1379E-06  0.2456E+00  0.1012E-01  0.7749E+02  0.0000E+00
   97.1179  1  1    1.0000    1.5000    0.0000    0.0000   -0.0464    0.1701    0.0337    0.0461   -0.1416    0.7010  0.1023E+04  0.2005E+04 -0.2557E-13 -0.1962E-12  0.2777E-01  0.1376E-06  0.2456E+00  0.1012E-01  0.7749E+02  0.0000E+00
   99.4867  1  1    1.0000    1.5000    0.0000    0.0000   -0.0464    0.1702    0.0337    0.0461   -0.1416    0.7012  0.1022E+04  0.2004E+04 -0.2559E-13 -0.1962E-12  0.2777E-01  0.1373E-06  0.2456E+00  0.1013E-01  0.7749E+02  0.0000E+00
  101.8554  1  1    1.0000    1.5000    0.0000    0.0000   -0.0464    0.1703    0.0337    0.0461   -0.1415    0.7014  0.1022E+04  0.2003E+04 -0.2560E-13 -0.1962E-12  0.2776E-01  0.1369E-06  0.2457E+00  0.1013E-01  0.7749E+02  0.0000E+00
  104.2241  1  1    1.0000    1.5000    0.0000    0.0000   -0.0464    0.1704    0.0337    0.0461   -0.1414    0.7016  0.1021E+04  0.2002E+04 -0.2560E-13 -0.1962E-12  0.2776E-01  0.1366E-06  0.2457E+00  0.1013E-01  0.7749E+02  0.0000E+00
  106.5928  1  1    1.0000    1.5000    0.0000    0.0000   -0.0463    0.1705    0.0337    0.0461   -0.1413    0.7018  0.1021E+04  0.2001E+04 -0.2561E-13 -0.1962E-12  0.2776E-01  0.1362E-06  0.2457E+00  0.1014E-01  0.7749E+02  0.0000E+00
  108.9616  1  1    1.0000    1.5000    0.0000    0.0000   -0.0463    0.1706    0.0337    0.0461   -0.1413    0.7020  0.1020E+04  0.2000E+04 -0.2560E-13 -0.1962E-12  0.2776E-01  0.1359E-06  0.2458E+00  0.1014E-01  0.7749E+02  0.0000E+00
  111.3303  1  1    1.0000    1.5000    0.0000    0.0000   -0.0463    0.1707    0.0337    0.0461   -0.1412    0.7022  0.1020E+04  0.1999E+04 -0.2560E-13 -0.1962E-12  0.2775E-01  0.1356E-06  0.2458E+00  0.1015E-01  0.7749E+02  0.0000E+00
  113.6990  1  1    1.0000    1.5000    0.0000    0.0000   -0.0463    0.1708    0.0337    0.0461   -0.1411    0.7024  0.1019E+04  0.1998E+04 -0.2560E-13 -0.1968E-12  0.2775E-01  0.1353E-06  0.2458E+00  0.1015E-01  0.7749E+02  0.0000E+00
  116.0678  1  1    1.0000    1.5000    0.0000    0.0000   -0.0462    0.1709    0.0337    0.0462   -0.1410    0.7026  0.1019E+04  0.1997E+04 -0.2560E-13 -0.1990E-12  0.2775E-01  0.1350E-06  0.2458E+00  0.1015E-01  0.7749E+02  0.0000E+00
  118.4365  1  1    1.0000    1.5000    0.0000    0.0000   -0.0462    0.1710    0.0337    0.0462   -0.1410    0.7028  0.1018E+04  0.1996E+04 -0.2560E-13 -0.2005E-12  0.2775E-01  0.1347E-06  0.2459E+00  0.1016E-01  0.7749E+02  0.0000E+00
  120.8052  1  1    1.0000    1.5000    0.0000    0.0000   -0.0462    0.1712    0.0337    0.0462   -0.1409    0.7030  0.1018E+04  0.1995E+04 -0.2560E-13 -0.2006E-12  0.2774E-01  0.1344E-06  0.2459E+00  0.1016E-01  0.7749E+02  0.0000E+00
  123.1740  1  1    1.0000    1.5000    0.0000    0.0000   -0.0462    0.1713    0.0337    0.0462   -0.1408    0.7032  0.1017E+04  0.1994E+04 -0.2560E-13 -0.1997E-12  0.2774E-01  0.1340E-06  0.2459E+00  0.1016E-01  0.7749E+02  0.0000E+00
  125.5427  1  1    1.0000    1.5000    0.0000    0.0000   -0.0461    0.1714    0.0337    0.0462   -0.1407    0.7034  0.1017E+04  0.1993E+04 -0.2560E-13 -0.1984E-12  0.2774E-01  0.1337E-06  0.2460E+00  0.1016E-01  0.7749E+02  0.0000E+00
  127.9114  1  1    1.0000    1.5000    0.0000    0.0000   -0.0461    0.1715    0.0337    0.0462   -0.1407    0.7036  0.1016E+04  0.1992E+04 -0.2560E-13 -0.1981E-12  0.2773E-01  0.1333E-06  0.2460E+00  0.1015E-01  0.7749E+02  0.0000E+00
  130.2802  1  1    1.0000    1.5000    0.0000    0.0000   -0.0461    0.1716    0.0337    0.0462   -0.1406    0.7038  0.1016E+04  0.1991E+04 -0.2560E-13 -0.1981E-12  0.2773E-01  0.1330E-06  0.2460E+00  0.1015E-01  0.7749E+02  0.0000E+00
  132.6489  1  1    1.0000    1.5000    0.0000    0.0000   -0.0460    0.1717    0.0337    0.0462   -0.1405    0.7040  0.1015E+04  0.1990E+04 -0.2560E-13 -0.1981E-12  0.2773E-01  0.1326E-06  0.2460E+00  0.1014E-01  0.7749E+02  0.0000E+00
  135.0176  1  1    1.0000    1.5000    0.0000    0.0000   -0.0460    0.1718    0.0337    0.0462   -0.1404    0.7042  0.1015E+04  0.1989E+04 -0.2560E-13 -0.1981E-12  0.2773E-01  0.1322E-06  0.2461E+00  0.1014E-01  0.7749E+02  0.0000E+00
  137.3863  1  1    1.0000    1.5000    0.0000    0.0000   -0.0460    0.1719    0.0337    0.0463   -0.1404    0.7044  0.1014E+04  0.1988E+04 -0.2560E-13 -0.1981E-12  0.2772E-01  0.1319E-06  0.2461E+00  0.1013E-01  0.7749E+02  0.0000E+00
  139.7551  1  1    1.0000    1.5000    0.0000    0.0000   -0.0460    0.1720    0.0337    0.0463   -0.1403    0.7046  0.1014E+04  0.1986E+04 -0.2560E-13 -0.1981E-12  0.2772E-01  0.1315E-06  0.2461E+00  0.1013E-01  0.7749E+02  0.0000E+00
  142.1238  1  1    1.0000    1.5000    0.0000    0.0000   -0.0459    0.1721    0.0337    0.0463   -0.1402    0.7048  0.1013E+04  0.1985E+04 -0.2560E-13 -0.1981E-12  0.2772E-01  0.1311E-06  0.2462E+00  0.1012E-01  0.7749E+02  0.0000E+00
  144.4925  1  1    1.0000    1.5000    0.0000    0.0000   -0.0459    0.1723    0.0337    0.0463   -0.1401    0.7050  0.1013E+04  0.1984E+04 -0.2562E-13 -0.1984E-12  0.2772E-01  0.1308E-06  0.2462E+00  0.1012E-01  0.7749E+02  0.0000E+00
  146.8613  1  1    1.0000    1.5000    0.0000    0.0000   -0.0459    0.1724    0.0337    0.0463   -0.1401    0.7052  0.1012E+04  0.1983E+04 -0.2564E-13 -0.1988E-12  0.2771E-01  0.1304E-06  0.2462E+00  0.1011E-01  0.7749E+02  0.0000E+00
  149.2300  1  1    1.0000    1.5000    0.0000    0.0000   -0.0459    0.1725    0.0337    0.0463   -0.1400    0.7054  0.1012E+04  0.1982E+04 -0.2565E-13 -0.1998E-12  0.2771E-01  0.1301E-06  0.2462E+00  0.1011E-01  0.7749E+02  0.0000E+00
  151.5987  1  1    1.0000    1.5000    0.0000    0.0000   -0.0458    0.1726    0.0337    0.0463   -0.1399    0.7056  0.1012E+04  0.1981E+04 -0.2567E-13 -0.2008E-12  0.2771E-01  0.1298E-06  0.2463E+00  0.1010E-01  0.7749E+02  0.0000E+00
  153.9675  1  1    1.0000    1.5000    0.0000    0.0000   -0.0458    0.1727    0.0337    0.0463   -0.1398    0.7058  0.1011E+04  0.1980E+04 -0.2569E-13 -0.2012E-12  0.2771E-01  0.1295E-06  0.2463E+00  0.1010E-01  0.7749E+02  0.0000E+00
  156.3362  1  1    1.0000    1.5000    0.0000    0.0000   -0.0458    0.1728    0.0337    0.0464   -0.1398    0.7060  0.1011E+04  0.1979E+04 -0.2570E-13 -0.2013E-12  0.2770E-01  0.1292E-06  0.2463E+00  0.1009E-01  0.7749E+02  0.0000E+00
  158.7049  1  1    1.0000    1.5000    0.0000    0.0000   -0.0458    0.1729    0.0337    0.0464   -0.1397    0.7062  0.1010E+04  0.1978E+04 -0.2572E-13 -0.2012E-12  0.2770E-01  0.1289E-06  0.2463E+00  0.1009E-01  0.7749E+02  0.0000E+00
  161.0736  1  1    1.0000    1.5000    0.0000    0.0000   -0.0458    0.1731    0.0337    0.0464   -0.1396    0.7064  0.1010E+04  0.1977E+04 -0.2574E-13 -0.2008E-12  0.2770E-01  0.1286E-06  0.2464E+00  0.1008E-01  0.7749E+02  0.0000E+00
  163.4424  1  1    1.0000    1.5000    0.0000    0.0000   -0.0457    0.1732    0.0337    0.0464   -0.1396    0.7066  0.1009E+04  0.1976E+04 -0.2574E-13 -0.2005E-12  0.2770E-01  0.1282E-06  0.2464E+00  0.1008E-01  0.7749E+02  0.0000E+00
  165.8111  1  1    1.0000    1.5000    0.0000    0.0000   -0.0457    0.1733    0.0337    0.0464   -0.1395    0.7068  0.1009E+04  0.1975E+04 -0.2574E-13 -0.2005E-12  0.2769E-01  0.1279E-06  0.2464E+00  0.1007E-01  0.7749E+02  0.0000E+00
  168.1798  1  1    1.0000    1.5000    0.0000    0.0000   -0.0457    0.1734    0.0337    0.0464   -0.1394    0.7070  0.1008E+04  0.1974E+04 -0.2574E-13 -0.2004E-12  0.2769E-01  0.1276E-06  0.2465E+00  0.1006E-01  0.7749E+02  0.0000E+00
  170.5486  1  1    1.0000    1.5000    0.0000    0.0000   -0.0457    0.1735    0.0337    0.0464   -0.1393    0.7072  0.1008E+04  0.1973E+04 -0.2574E-13 -0.2004E-12  0.2769E-01  0.1273E-06  0.2465E+00  0.1006E-01  0.7749E+02  0.0000E+00
  172.9173  1  1    1.0000    1.5000    0.0000    0.0000   -0.0456    0.1736    0.0337    0.0464   -0.1393    0.7073  0.1007E+04  0.1972E+04 -0.2574E-13 -0.2004E-12  0.2768E-01  0.1270E-06  0.2465E+00  0.1005E-01  0.7749E+02  0.0000E+00
  175.2860  1  1    1.0000    1.5000    0.0000    0.0000   -0.0456    0.1737    0.0337    0.0465   -0.1392    0.7075  0.1007E+04  0.1971E+04 -0.2574E-13 -0.2007E-12  0.2768E-01  0.1267E-06  0.2465E+00  0.1004E-01  0.7749E+02  0.0000E+00
  177.6548  1  1    1.0000    1.5000    0.0000    0.0000   -0.0456    0.1738    0.0337    0.0465   -0.1391    0.7077  0.1006E+04  0.1970E+04 -0.2574E-13 -0.2011E-12  0.2768E-01  0.1264E-06  0.2466E+00  0.1003E-01  0.7749E+02  0.0000E+00
  180.0235  1  1    1.0000    1.5000    0.0000    0.0000   -0.0456    0.1740    0.0337    0.0465   -0.1391    0.7079  0.1006E+04  0.1969E+04 -0.2574E-13 -0.2015E-12  0.2768E-01  0.1262E-06  0.2466E+00  0.1002E-01  0.7749E+02  0.0000E+00
  182.3922  1  1    1.0000    1.5000    0.0000    0.0000   -0.0455    0.1741    0.0337    0.0465   -0.1390    0.7081  0.1005E+04  0.1968E+04 -0.2574E-13 -0.2024E-12  0.2767E-01  0.1259E-06  0.2466E+00  0.1001E-01  0.7749E+02  0.0000E+00
  184.7609  1  1    1.0000    1.5000    0.0000    0.0000   -0.0455    0.1742    0.0337    0.0465   -0.1389    0.7083  0.1005E+04  0.1967E+04 -0.2574E-13 -0.2031E-12  0.2767E-01  0.1256E-06  0.2466E+00  0.1000E-01  0.7749E+02  0.0000E+00
  187.1297  1  1    1.0000    1.5000    0.0000    0.0000   -0.0455    0.1743    0.0337    0.0465   -0.1388    0.7085  0.1005E+04  0.1966E+04 -0.2574E-13 -0.2030E-12  0.2767E-01  0.1254E-06  0.2467E+00  0.9998E-02  0.7749E+02  0.0000E+00
  189.4984  1  1    1.0000    1.5000    0.0000    0.0000   -0.0455    0.1744    0.0337    0.0465   -0.1388    0.7087  0.1004E+04  0.1965E+04 -0.2574E-13 -0.2029E-12  0.2767E-01  0.1251E-06  0.2467E+00  0.9991E-02  0.7749E+02  0.0000E+00
  191.8671  1  1    1.0000    1.5000    0.0000    0.0000   -0.0454    0.1745    0.0337    0.0465   -0.1387    0.7089  0.1004E+04  0.1964E+04 -0.2574E-13 -0.2028E-12  0.2766E-01  0.1249E-06  0.2467E+00  0.9985E-02  0.7749E+02  0.0000E+00
  194.2359  1  1    1.0000    1.5000    0.0000    0.0000   -0.0454    0.1747    0.0337    0.0466   -0.1386    0.7091  0.1003E+04  0.1963E+04 -0.2574E-13 -0.2026E-12  0.2766E-01  0.1246E-06  0.2468E+00  0.9978E-02  0.7749E+02  0.0000E+00
  196.6046  1  1    1.0000    1.5000    0.0000    0.0000   -0.0454    0.1748    0.0338    0.0466   -0.1386    0.7093  0.1003E+04  0.1962E+04 -0.2574E-13 -0.2024E-12  0.2766E-01  0.1243E-06  0.2468E+00  0.9972E-02  0.7749E+02  0.0000E+00
  198.9733  1  1    1.0000    1.5000    0.0000    0.0000   -0.0454    0.1749    0.0338    0.0466   -0.1385    0.7095  0.1002E+04  0.1961E+04 -0.2574E-13 -0.2023E-12  0.2766E-01  0.1241E-06  0.2468E+00  0.9969E-02  0.7749E+02  0.0000E+00
  201.3421  1  1    1.0000    1.5000    0.0000    0.0000   -0.0453    0.1750    0.0338    0.0466   -0.1384    0.7097  0.1002E+04  0.1959E+04 -0.2574E-13 -0.2020E-12  0.2765E-01  0.1238E-06  0.2468E+00  0.9970E-02  0.7749E+02  0.0000E+00
  203.7108  1  1    1.0000    1.5000    0.0000    0.0000   -0.0453    0.1751    0.0338    0.0466   -0.1383    0.7099  0.1001E+04  0.1958E+04 -0.2574E-13 -0.2018E-12  0.2765E-01  0.1236E-06  0.2469E+00  0.9971E-02  0.7749E+02  0.0000E+00
  206.0795  1  1    1.0000    1.5000    0.0000    0.0000   -0.0453    0.1752    0.0338    0.0466   -0.1383    0.7101  0.1001E+04  0.1957E+04 -0.2574E-13 -0.2029E-12  0.2765E-01  0.1233E-06  0.2469E+00  0.9973E-02  0.7749E+02  0.0000E+00
  208.4482  1  1    1.0000    1.5000    0.0000    0.0000   -0.0453    0.1754    0.0338    0.0466   -0.1382    0.7103  0.1000E+04  0.1956E+04 -0.2573E-13 -0.2043E-12  0.2764E-01  0.1231E-06  0.2469E+00  0.9974E-02  0.7749E+02  0.0000E+00
  210.8170  1  1    1.0000    1.5000    0.0000    0.0000   -0.0452    0.1755    0.0338    0.0466   -0.1381    0.7105  0.1000E+04  0.1955E+04 -0.2573E-13 -0.2045E-12  0.2764E-01  0.1229E-06  0.2470E+00  0.9975E-02  0.7749E+02  0.0000E+00
  213.1857  1  1    1.0000    1.5000    0.0000    0.0000   -0.0452    0.1756    0.0338    0.0467   -0.1380    0.7107  0.9995E+03  0.1954E+04 -0.2574E-13 -0.2046E-12  0.2764E-01  0.1226E-06  0.2470E+00  0.9975E-02  0.7749E+02  0.0000E+00
  215.5544  1  1    1.0000    1.5000    0.0000    0.0000   -0.0452    0.1757    0.0338    0.0467   -0.1380    0.7109  0.9991E+03  0.1953E+04 -0.2576E-13 -0.2048E-12  0.2764E-01  0.1224E-06  0.2470E+00  0.9976E-02  0.7749E+02  0.0000E+00
  217.9232  1  1    1.0000    1.5000    0.0000    0.0000   -0.0452    0.1758    0.0338    0.0467   -0.1379    0.7111  0.9986E+03  0.1952E+04 -0.2578E-13 -0.2048E-12  0.2763E-01  0.1222E-06  0.2470E+00  0.9976E-02  0.7749E+02  0.0000E+00
  220.2919  1  1    1.0000    1.5000    0.0000    0.0000   -0.0451    0.1759    0.0338    0.0467   -0.1378    0.7113  0.9981E+03  0.1951E+04 -0.2580E-13 -0.2045E-12  0.2763E-01  0.1219E-06  0.2471E+00  0.9978E-02  0.7749E+02  0.0000E+00
  222.6606  1  1    1.0000    1.5000    0.0000    0.0000   -0.0451    0.1761    0.0338    0.0467   -0.1378    0.7115  0.9977E+03  0.1950E+04 -0.2582E-13 -0.2042E-12  0.2763E-01  0.1217E-06  0.2471E+00  0.9980E-02  0.7749E+02  0.0000E+00
  225.0294  1  1    1.0000    1.5000    0.0000    0.0000   -0.0451    0.1762    0.0338    0.0467   -0.1377    0.7116  0.9972E+03  0.1949E+04 -0.2584E-13 -0.2042E-12  0.2763E-01  0.1215E-06  0.2471E+00  0.9981E-02  0.7749E+02  0.0000E+00
